formid,Type of Financial Product/Service Accessed,2  Did your cooperative facilitate access to this (____) financial Product/Service?,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,State,Cooperative_ID,username
a7c2447b-ba88-474c-ab0b-1d359365ecb4,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
e9302018-ad27-4f04-8ee2-e8b35564ab4d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
db1d3bf0-178b-4986-81d4-0d04521f658b,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
aa5ccb73-676d-4da2-8cbd-e2c3d9e3db39,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
936f9dcb-35ae-4fbd-b563-24ebaeb8aebb,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
e6fb080f-827f-42f9-ab55-9f2efd95a301,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
b96be8c0-43c7-40b6-b4dd-e159e17db08d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
53cd03ec-e357-47b1-8e08-6354f833ee0c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
a7999c1a-3274-4748-8d72-9f84807d86dc,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
d5e516f9-89b9-4fd0-8843-b1f5a7712af7,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
db33a0c7-2833-4635-87bb-c67a1324b87e,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf03
8bac4c69-0af7-4637-9f5e-8d982f3f700f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
f8ea54fa-85b3-4534-b24b-306878d9e402,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
e220d1b9-e837-4d9d-8179-b4b1352a46e9,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
f794dceb-4937-4d82-bdc7-a86c6cdb536b,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
70e523cc-e48b-4b4e-97fd-202a6e899f08,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
b4562135-fd24-4f95-af0c-2d6ea2171c5e,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
0f35f257-b8d9-46ec-b478-b1f046b06fe3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
e4a8a243-4db8-4848-8e54-6c036b60b3b2,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
0f21128b-b535-4cb1-b99f-c123241942da,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
6d356220-2e67-4fea-8117-ea3d3525b82b,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
678ec97b-e9d3-41ec-aa2c-28dd329ae3de,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
a5d9004b-8bbe-4d4f-910e-b6df5b5e3fe3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
f76fa145-9fff-49c9-b0f6-bef8d1f1abbc,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin23
061e869b-d0b3-4885-b0be-cbcd77619fc3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
294314db-c454-4550-847c-e7f75cc914b7,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
9c6c6fee-b597-45ce-9235-fa92aca89620,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
83ee4df7-2c04-4376-85a7-258420bc96f7,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
b3dae8c2-cc32-40c3-893f-e498d9fa5b1f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
bb20a87f-89b5-4b8d-ba02-30604a65240c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
713cfb45-f875-4046-a0d9-85880c0de7b8,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
311eec7a-3ffd-43b0-a1d8-e77e5ef9add6,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
efd1ee3f-7256-4571-aecc-4765821dda4d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
b4c8086d-5042-445f-9b6d-d24abc94318b,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
8eac1b1f-1140-418e-8eb0-bbbdb9325aad,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
41056657-1256-48dd-8b83-b1087b6614b2,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
604c7910-7b3c-4cf5-af99-ee35de338ff4,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
aa5f6bb6-aaea-4f9c-83de-69d67c3509c6,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
bd2d0eef-dff5-40ad-98b1-2a62a03df799,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
757447bc-dba6-4764-96ce-8936a26bc252,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
a0a40fa9-3cfc-4ad2-b9dc-0c58a07e5808,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
aa371346-e292-4c52-9617-ea65d468a8ce,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
0ec747cd-29ad-49eb-87a3-518ce56f066f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
f1f6774c-f1ba-4b8d-b87c-d42e0091302f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
3e1d2cf4-0050-40c9-8015-a38d3a3c3cc7,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
2bfbccf4-1d71-4cf2-acb4-d9ef613132a9,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
936b3f85-cc02-4b06-9d38-d9c811aa23d5,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
a856688a-a90b-4d63-a0dd-f2ee7ee6ba09,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
f7cc1556-f155-4e71-ad33-5b4737d46143,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
4d3f5764-4417-4a65-ad98-f4d1b4ee8878,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
8a1f937e-4220-4ab9-b888-aedf7785892c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
ea4a068c-312b-4eb6-a8ca-3f6f3101f33c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
e0d0a23d-8752-4b0b-aeb3-c3ee29c7e22c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
a827fa7a-c4da-4296-8e83-bfee4e03f337,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
ef757075-2199-4943-8412-66c71aeff1f2,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
29cd7977-3186-41e6-96ef-f95e7e258ff4,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
cdfed4cb-d194-4ed8-8938-35032ceb5d8e,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
b0e1022b-39fa-48d8-a065-8dca921c9388,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
81678e05-e1b7-4305-b8f0-cd5beb4991ac,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau10
892f4644-ee5c-43e4-b94f-f68475b180b3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
714fe979-631d-47a5-9335-7c63e8cdde86,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
588b2cf4-f4c3-4967-9ca2-1bfef08df071,Deposit_Account,Yes,2024-07-24,,,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
1d2f6697-3c12-4878-b9c9-6639b9e9445d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
fbc1d821-1c27-4c0a-a646-acf9e36c2df6,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
dde2f175-1e84-4ae4-afc8-99629d325915,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
4792c0d4-50f4-4b8a-9506-3e8ddf84e5ae,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
b52f8f77-9ce4-4b66-b84d-70c394717470,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
f7b5f71d-49b4-4fdb-a1d3-be338f0b76cb,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
35b060cf-6d81-437a-8c7d-828f6deb9d5a,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
d8a9ecbb-0708-4c09-9a68-e78c41caff46,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
ee465dae-11cf-49d6-a875-38b6d0a8e990,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
ea9a7350-42ff-4798-a390-760163a4f442,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
9713de26-c33a-4bbf-b710-592493aaa788,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
3d095ffa-604e-4572-b4e7-30bb4998b9b5,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
fe3025a5-efc4-46d3-853f-7b1bbe1fd89d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
2ab896a4-52df-49f9-85ff-82d3f319498f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
67bfcf62-72a6-4e10-b8ce-7e902a4531bd,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
00ef8be9-0aeb-4fa1-8be4-f245247ecc17,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
80147274-04c0-440e-bd59-57688e745a8c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
62502d2e-58ec-4780-82e0-e44f9822bfa8,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
3ccaf52f-1f54-4b30-9014-451164a8bd84,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
10667be1-558b-4027-bec4-45e3e474ef9a,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
0df6aad3-37f3-4184-b61b-dd0968ceb5f1,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
ce5c98d5-9355-4277-ad70-77fcbd33cf9c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
f7cec37d-840a-4364-b451-f14adc0d6995,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
4e956ce1-9c79-44b7-be81-7a4bbd235de2,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
0d60eead-2004-46b0-bd7b-48235afa6d6c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
94486139-b0f6-4b27-be3e-5f4f77cb07b5,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
29b25eaa-45df-4d61-8b30-1e6908a910d7,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
f2d9e5d4-d024-4e5c-b23e-dcc19e64c0c1,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
fffd4684-901c-4e8d-bd8a-9bb5a82404b6,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
7aaf9952-27a4-4c65-8f2b-fad94ef9fac0,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
d92cabd4-890d-44aa-8223-30c2ea41775e,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
2c6f3409-9026-4c63-b627-d4d55ec66026,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
40aa6edd-b6d1-4997-b732-66bca4e46001,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
772bfbd5-d383-4bb9-a0ed-02ca0b3d51d1,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
22ac2b06-0e79-41a6-97f8-e58613e6b292,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
b9aa955c-7467-4217-968e-ba1dc33678f9,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
bd062d45-42bc-406a-bc00-8fcb588caee3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau11
0b7507c0-7f52-4307-a17f-75be2908dd9f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
d92519fa-29ac-4084-8091-a0ec4c0da206,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
5a08592b-59e2-4c3b-84a2-3b239aabbefc,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
34bb80c5-f5b3-4782-b0c4-d497cefe02f0,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
1681151f-f1a5-45aa-ad36-ceb7e673bee1,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
c9974d61-c567-489c-97ad-137e32ddc3c0,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
49f4a823-eec1-4f75-8773-df14a90ab1e5,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
98b1731e-37ef-47d9-a2dc-b35cf3262134,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
329913bc-2869-42a3-92f5-12a438851a9a,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
feb08ae3-3fcd-40db-aaa3-8ff637758dd8,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
b7101eab-97d8-4ce7-9230-ac0b1363fd50,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
1e31f6b2-4133-4d60-830b-83c223fecc34,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
360ee93b-61a5-4772-9ba0-78fcebc6946f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
e84cd902-e548-49fa-a457-95854cf650ae,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
81725a62-e410-420b-97ed-8ca2ccdd271f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
98f88ce1-dac3-493c-96d8-773f8feed337,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
cc903116-cc05-4311-8017-d7d684bcb391,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
5220a6ac-8f08-4859-9a38-89b4cf73e49b,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
4b902418-92e4-4a6b-97ec-4bf8fe137830,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
a866459c-ab67-43c3-890e-4dc8b98ccd2c,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
2e75f5b3-9d81-457e-87ef-812802835875,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
9d51a4fa-aaaf-4f27-9177-12df4197de87,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
0e74b699-afed-4666-9fc6-60a8f8d37831,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
2ee2b101-8dd9-4660-aac1-e917667da92d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
e42008ed-25a0-4c1a-b151-9a93a11a6ec9,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
22834288-9bfc-4af3-9580-62689818ca7b,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
5e303a81-5c3e-4830-bbca-145d8c5c1043,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
98f21f34-e2b2-4b36-b2bf-05a9d46cb42f,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
7e8f565b-79ad-4c8a-b7ca-1767c3984613,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
ac5cd5ba-738c-49f4-90a8-30934b94e256,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
57c8a6b9-ba10-44f3-9e94-87b99876f2ce,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
8ea7cb6c-f235-4ba6-8081-9c7ec8990f1d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
4c027f40-b1c1-4005-b164-0303a199dd38,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
c17caee1-ad4e-4145-b3bc-59d3ac7159f5,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
87109111-5296-4381-bff1-71078b51c364,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
3b5a7be5-3923-4795-850a-ba58e73fa43a,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
1b0fb0d2-0d89-4c9e-afb4-58aae2345795,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
4a9324a3-2309-4547-b082-26c32471f4ce,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
165e5320-bee6-4751-9f60-f66d7d8790d3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
5036cf06-686e-408a-86a4-45cde8f42bdd,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
c443ef2b-c1da-4742-94e7-ac2276e3ba18,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
f2c31869-39e3-4353-a6c0-7da479020659,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
60ad8442-a522-49be-b083-53e3231c0372,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
88732d48-38ae-481c-92c3-0f9cce581721,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
17c1cbd7-cdfb-496a-9963-845087bd2b68,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
1c188f96-4982-4163-874e-7ac96b5a459d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
12db3224-5f1d-4c19-8193-07063d09481a,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
7c19ee18-7a83-44ef-8abd-7cebccb78cc1,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
b7f53817-6483-4517-9268-1ce3280fb6f9,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
188f4dc1-3b60-4789-b3f2-a51e22647ea0,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
69511d89-2dd6-4654-9706-1863704e8221,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
4b43d389-9f92-42e1-a2db-67d6156bee76,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
d6f1cc0c-9362-4ddf-8217-4e6902ed074e,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
d92453a2-bbe4-4597-b6ed-c4ce0ca7c020,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
39dad05b-47fa-4876-8b2e-1e0de7ded8b1,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Bauchi,,taf04
1a1eba1e-d6b9-4cfe-acf8-00f0b014ef3a,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
b0770f0c-9eed-4784-b846-520ceb8b9fab,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
8c9f1668-a95c-4d30-922e-2e322c27b41e,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
cecc037e-2e0b-4d7b-acde-65742a91a143,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
8c5f15ba-0ac3-4ae1-ac09-8f490f2b02d5,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
9b4e4315-ad3a-4b7b-8d5e-6d19c1d54e3b,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
b9718672-c945-42fe-9acd-ab47c37fc9b3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
f3aca017-ed22-4a1f-8f7a-ba4e9a5d141e,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
0aef6d8c-1037-4668-8e4e-acb859c7bb5d,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
45dc90d9-9d6a-4a56-bc5b-51884ae0ffdc,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
819e1963-1a36-41e3-9dbe-ecfcc4fef1d5,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
f05a3399-8845-4e96-adfe-b7c92edcd6c8,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
480ccf37-a8af-45f4-9768-7866789203db,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
56dbe913-57e8-475c-bb26-445c25eda7ad,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,,1,,,Yes,,Jigawa,,rin25
fff08a6d-141c-487e-bb60-73df22911da3,Deposit_Account,Yes,2024-07-24,,1,1,1,,1,1,1,1,,,Yes,,Bauchi,,bau12
