formid,CommPartnerMaritalStatus,Stateofresidence,CommPartnerHouseHoldStatus,Cooperative_unique_ID,IDP_classification,implementing_Partner,Comm_Partners_Age_group,Sex_and_AgeGroup,disability_classification,Beneficiaryuniqueid,completed_time,started_time,username,received_on,CommPartnerPovertyClass
a617185c-1023-405e-8542-ebe30ce3bffc,Single,Bauchi,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauX9PPIR40,24/06/2024 12:26,24/06/2024 12:25,bau10,24/06/2024 12:26,N/A
43d90e17-3688-46e9-b6ef-cedd658e4955,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BagGYOSW454,24/06/2024 12:27,24/06/2024 12:24,bag05,24/06/2024 12:27,N/A
ebe0fb9d-c2c9-4755-b20a-7c8beb647909,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahAN6N0B26,24/06/2024 12:28,24/06/2024 12:25,jah75,24/06/2024 12:28,N/A
60e8e7b5-b6e5-4ff8-9300-db82166752b8,Single,Gombe,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BilP91OFL54,24/06/2024 12:29,24/06/2024 12:25,bill04,24/06/2024 12:29,N/A
88efdb91-5665-4870-8f5f-7492584b4728,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TafJG6JS708,24/06/2024 12:29,24/06/2024 12:26,taf04,24/06/2024 12:29,N/A
9df28569-e0fb-4add-8908-8ac31df3109f,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebB2R3E106,24/06/2024 10:07,24/06/2024 09:55,kir19,24/06/2024 12:29,N/A
52160e33-ab6e-4477-9188-7bdf3bf6d6ca,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb8NFSVH44,24/06/2024 10:11,24/06/2024 10:08,kir19,24/06/2024 12:29,N/A
01b3b1dc-ecbe-4762-b851-f8140474c51a,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebLMBSSJ07,24/06/2024 10:41,24/06/2024 10:38,kir19,24/06/2024 12:29,N/A
94b4f618-dcdc-4656-a1c7-559b1c335a0e,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebMA43QO37,24/06/2024 10:44,24/06/2024 10:41,kir19,24/06/2024 12:29,N/A
00a8e54e-8c23-4f59-a030-bf78aede6765,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebDOHKSO14,24/06/2024 10:47,24/06/2024 10:44,kir19,24/06/2024 12:29,N/A
cdaf8a97-c215-4fef-a37d-561968de7c79,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebRK5VER05,24/06/2024 10:50,24/06/2024 10:47,kir19,24/06/2024 12:29,N/A
716c20f5-9d20-4993-8748-3cbcb53ff078,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb7D570144,24/06/2024 10:53,24/06/2024 10:50,kir19,24/06/2024 12:29,N/A
0c039eab-1c80-4ec7-bd49-35893640f74e,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb05ELA326,24/06/2024 10:56,24/06/2024 10:53,kir19,24/06/2024 12:29,N/A
b337a333-2e18-46a1-a1f6-cde3ee843a3d,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebG3WBT217,24/06/2024 10:59,24/06/2024 10:56,kir19,24/06/2024 12:29,N/A
0a6ab135-39d2-43b4-876e-558f79e99769,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebEVDX4844,24/06/2024 11:02,24/06/2024 11:00,kir19,24/06/2024 12:29,N/A
fdd79899-3195-416e-bcea-fb749dcd6456,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebI1995316,24/06/2024 11:10,24/06/2024 11:07,kir19,24/06/2024 12:29,N/A
291f5a0c-861e-47fd-874c-7d8df1d2b931,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebBK8OJW29,24/06/2024 11:13,24/06/2024 11:10,kir19,24/06/2024 12:29,N/A
b8250c9b-4db8-49ad-a429-f179bf1c50df,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebBK974L01,24/06/2024 11:15,24/06/2024 11:13,kir19,24/06/2024 12:29,N/A
160e8e41-ae4a-4cea-a8c1-49871d3ce8d6,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebLXBNL239,24/06/2024 11:18,24/06/2024 11:15,kir19,24/06/2024 12:29,N/A
04e15267-e363-4def-aca4-8e7a066da43c,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebDF28ZW11,24/06/2024 11:20,24/06/2024 11:18,kir19,24/06/2024 12:29,N/A
09bf793a-a66c-4c0f-a64b-b0a7e00ada40,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb50YHBE47,24/06/2024 11:24,24/06/2024 11:21,kir19,24/06/2024 12:29,N/A
d80d994a-2f9c-436b-90a6-bdce1d5a11a2,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb42O0SY03,24/06/2024 11:28,24/06/2024 11:24,kir19,24/06/2024 12:29,N/A
53bad015-abf2-40a2-a171-501a556edd80,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb9CDXYG01,24/06/2024 11:40,24/06/2024 11:37,kir19,24/06/2024 12:29,N/A
966c2080-dcd6-4290-a6b9-0f490f3422bf,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebN088NE02,24/06/2024 11:42,24/06/2024 11:40,kir19,24/06/2024 12:30,N/A
7b563c46-7db8-4127-9ccc-7056549c44d8,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BauXIUUKY00,24/06/2024 12:29,24/06/2024 12:27,bau10,24/06/2024 12:30,N/A
52019314-fba9-4897-b966-9885f73acec3,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb9QXHEW25,24/06/2024 11:45,24/06/2024 11:42,kir19,24/06/2024 12:30,N/A
b6db6de1-8780-4caa-8111-0dda49684615,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebQEE45742,24/06/2024 11:54,24/06/2024 11:49,kir19,24/06/2024 12:30,N/A
df4c5ea2-5599-48e5-892d-ac8705ff0523,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebZ23RXS13,24/06/2024 11:57,24/06/2024 11:54,kir19,24/06/2024 12:30,N/A
78766891-828a-49f1-9afa-0a2204de568e,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebI55E6Y40,24/06/2024 12:00,24/06/2024 11:58,kir19,24/06/2024 12:30,N/A
9249cfa9-762e-43a9-8b89-f3b7debd7be0,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gwa9Z4LGL16,24/06/2024 12:30,24/06/2024 12:26,gwa27,24/06/2024 12:30,N/A
7f0e12c1-148f-4d9f-a142-2fcb337eb19a,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebH8X3UV42,24/06/2024 12:20,24/06/2024 12:13,kir20,24/06/2024 12:30,N/A
5b1f15a1-f277-4c0a-83eb-8779fe0a36ef,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebM1MFLF50,24/06/2024 12:30,24/06/2024 12:20,kir20,24/06/2024 12:30,N/A
9f996324-5218-45e7-8b35-3945b9a12a03,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebTZIFLV21,24/06/2024 12:03,24/06/2024 12:00,kir19,24/06/2024 12:30,N/A
5c8066dc-2ee5-432d-81fc-3ce3d6ab7eb7,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb6GLQW454,24/06/2024 12:05,24/06/2024 12:03,kir19,24/06/2024 12:30,N/A
4b563013-4dd6-4d9c-9587-aa2c790ef523,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb5MLBPC57,24/06/2024 12:07,24/06/2024 12:05,kir19,24/06/2024 12:30,N/A
9048eb84-3baf-483c-be6a-b1335f8f7375,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebKID21U04,24/06/2024 12:10,24/06/2024 12:07,kir19,24/06/2024 12:30,N/A
6c6241ea-573c-4459-885e-06f947055aff,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb97XTB323,24/06/2024 12:13,24/06/2024 12:10,kir19,24/06/2024 12:30,N/A
d3c231b7-0ec0-40af-a53d-e536ebba69ca,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebIH50SZ54,24/06/2024 12:17,24/06/2024 12:15,kir19,24/06/2024 12:30,N/A
8d587800-3599-45c8-ab4b-fa5bf808efd8,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebZ5YQLF18,24/06/2024 12:19,24/06/2024 12:17,kir19,24/06/2024 12:30,N/A
90d04546-e9f6-4d0e-97a4-e7d7215454de,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AkkMUDWB904,24/06/2024 12:30,24/06/2024 12:22,akk03,24/06/2024 12:30,N/A
2fc1ef3c-e76d-4a1c-ad42-b7f117f06e9c,Widowed,Kano,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarSENXUJ25,24/06/2024 11:07,24/06/2024 11:05,gmm52,24/06/2024 12:31,N/A
6a2f7247-2b06-4818-a448-b15437b69472,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gar8D3GQG59,24/06/2024 11:11,24/06/2024 11:08,gmm52,24/06/2024 12:31,N/A
dceed32b-0114-41cd-b126-c83692d90339,Single,Kano,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarJB0KJX48,24/06/2024 11:14,24/06/2024 11:12,gmm52,24/06/2024 12:31,N/A
dde6f2b3-0828-4634-a704-c3a735f70ecb,Single,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gar6DVZA042,24/06/2024 11:18,24/06/2024 11:14,gmm52,24/06/2024 12:31,N/A
3ead22b1-0b27-419e-8c77-8c924f77bf49,Single,Kano,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gar0NB7IM13,24/06/2024 11:20,24/06/2024 11:18,gmm52,24/06/2024 12:31,N/A
a1466ed6-0d4d-4be6-9cbd-64adb4bff62f,Married,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gar51YV7E56,24/06/2024 11:29,24/06/2024 11:23,gmm52,24/06/2024 12:31,N/A
93c6e9c0-7a1b-493f-ad44-6871a31d1cfe,Married,Kano,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarEMD6W542,24/06/2024 11:34,24/06/2024 11:30,gmm52,24/06/2024 12:31,N/A
78084a62-2db3-447e-ac76-9f73d545a9b4,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gar10UXQ941,24/06/2024 11:37,24/06/2024 11:34,gmm52,24/06/2024 12:31,N/A
b48364dd-4cca-41ff-b951-5fc947d4b68c,Married,Kano,Household_head,,IDP,WOFAN,Youth,Male Youth,No disability,GarPS00ES31,24/06/2024 11:50,24/06/2024 11:44,gmm52,24/06/2024 12:31,N/A
ea6f63ca-40f1-4df6-9ac8-a9011ae51ce1,Married,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarOIRYC000,24/06/2024 11:53,24/06/2024 11:51,gmm52,24/06/2024 12:31,N/A
063ec27f-0296-4bfb-8d58-0ae89607613c,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarPQOJOG26,24/06/2024 11:56,24/06/2024 11:53,gmm52,24/06/2024 12:31,N/A
b0466e17-34dd-44ce-80a7-646837753b36,Single,Kano,Child_to_head_of_household,,IDP,WOFAN,Youth,Male Youth,No disability,GarGZQAPW59,24/06/2024 11:59,24/06/2024 11:56,gmm52,24/06/2024 12:31,N/A
5c6a5029-c7c5-487f-8d0d-2e26bd6033de,Married,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GarH7QBSO55,24/06/2024 12:02,24/06/2024 11:59,gmm52,24/06/2024 12:31,N/A
b623178f-4e23-4159-bfd6-b5835a555ce7,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AbaS99F3S09,24/06/2024 12:31,24/06/2024 12:26,aba04,24/06/2024 12:31,N/A
f6c88199-b6d5-4dea-b266-e13e4de0a87f,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebITJJ0104,24/06/2024 12:32,24/06/2024 12:18,kir15,24/06/2024 12:32,N/A
ed93d6bd-7555-4e40-a54d-fe0b90cd2824,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,NinG9D08Q45,24/06/2024 12:33,24/06/2024 12:28,nin17,24/06/2024 12:33,N/A
89d3ac4d-7741-47e9-9e61-3c7a20d5d6bf,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BagQNMK9R17,24/06/2024 12:33,24/06/2024 12:27,bag05,24/06/2024 12:33,N/A
2fc90728-2e06-4eeb-ab33-9043c4fd4054,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GwaB7HSR226,24/06/2024 12:33,24/06/2024 12:30,gwa27,24/06/2024 12:34,N/A
8af54a4f-88b8-4031-b528-c4fbbdc6ec1d,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Akk3WO9DL23,24/06/2024 11:54,24/06/2024 11:49,akk05,24/06/2024 12:34,N/A
9d699d8f-ff90-44be-880f-cb6405f3cb27,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AkkPBJM8R38,24/06/2024 12:01,24/06/2024 11:55,akk05,24/06/2024 12:34,N/A
d959a8a4-4795-4901-88ca-78675041ae6c,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Akk8OZV2U39,24/06/2024 12:10,24/06/2024 12:01,akk05,24/06/2024 12:34,N/A
aa14d23c-1a55-4e6b-94ac-0e12f509b430,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Akk3XW9HG33,24/06/2024 12:16,24/06/2024 12:11,akk05,24/06/2024 12:34,N/A
23f49c53-b72e-4f29-9cf3-8588ff6cdf80,Single,Gombe,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AkkYMY01R10,24/06/2024 12:21,24/06/2024 12:16,akk05,24/06/2024 12:34,N/A
bde6a1fa-1782-4613-a884-912528fe383a,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Akk3RN7J009,24/06/2024 12:26,24/06/2024 12:21,akk05,24/06/2024 12:34,N/A
b99882f3-ea60-4dcb-9664-2d3a70cd6415,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AkkKJX5CJ29,24/06/2024 12:33,24/06/2024 12:27,akk05,24/06/2024 12:34,N/A
aefa50a7-6064-41a7-af75-909500fd1c0c,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BilOHOCRE17,24/06/2024 12:34,24/06/2024 12:29,bill04,24/06/2024 12:34,N/A
1dfbaede-e89c-4f22-86ef-adc5a9f5f5b2,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AbaJDPB7H07,24/06/2024 12:35,24/06/2024 12:32,aba04,24/06/2024 12:35,N/A
b7a8d80b-58b8-46e8-aaf4-6aed48b79cd0,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurB2HE3Z56,24/06/2024 11:54,24/06/2024 11:51,kur05,24/06/2024 12:35,N/A
44979199-e1f4-4459-847b-72f0dd33c0fd,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahW02M9M42,24/06/2024 12:35,24/06/2024 12:28,jah75,24/06/2024 12:35,N/A
cd6e341d-f696-49a9-be45-1844518d093c,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurD9NHYM19,24/06/2024 11:59,24/06/2024 11:55,kur05,24/06/2024 12:35,N/A
1c7bfc7c-5f1d-46c8-b9fe-ca2565b6eea6,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurM0OWQ625,24/06/2024 12:05,24/06/2024 12:00,kur05,24/06/2024 12:35,N/A
e7b9464f-d9a7-4e1f-8497-3501088230ea,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurWWW8XU34,24/06/2024 12:13,24/06/2024 12:10,kur05,24/06/2024 12:35,N/A
6f8ea751-8a64-40db-9040-9c4eb31b07de,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurEGF36U54,24/06/2024 12:17,24/06/2024 12:14,kur05,24/06/2024 12:35,N/A
d9d120e2-52bd-4de9-a60f-622ac1a07f44,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurZJDEKW32,24/06/2024 12:20,24/06/2024 12:17,kur05,24/06/2024 12:35,N/A
f5743258-d11d-4ae1-8cbf-6ed1746a195f,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurRDL7K044,24/06/2024 12:24,24/06/2024 12:21,kur05,24/06/2024 12:35,N/A
0a7ff33d-3366-4e25-a3eb-f247b188d99f,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurRNB0E616,24/06/2024 12:30,24/06/2024 12:24,kur05,24/06/2024 12:35,N/A
5d1deb2f-0d89-47e8-ab99-2dadb6f91366,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KurONYLD736,24/06/2024 12:35,24/06/2024 12:31,kur05,24/06/2024 12:35,N/A
321a6b10-7560-4a9a-a3e8-cffcf3b09d89,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebCMQJVF16,24/06/2024 12:36,24/06/2024 12:33,kir15,24/06/2024 12:36,N/A
097120a8-f011-4811-a5c8-12d0cf6b0630,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KirTKSHSQ34,24/06/2024 12:36,24/06/2024 12:25,kir11,24/06/2024 12:36,N/A
83212bbc-b22c-4a72-9d53-232a2179ff4e,Single,FCT,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gwa9Z78NK23,24/06/2024 12:28,24/06/2024 12:24,gwa19,24/06/2024 12:37,N/A
8f430eb5-ca03-4b2b-a270-ba744b4614be,Single,FCT,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GwaARBAPE07,24/06/2024 12:37,24/06/2024 12:30,gwa19,24/06/2024 12:37,N/A
2024d1e2-3e92-4416-ba88-31487a67c0cc,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb78P9W932,24/06/2024 12:37,24/06/2024 12:30,kir20,24/06/2024 12:37,N/A
3fb4b170-bc72-4e5c-94bc-8630ba3db284,Married,Gombe,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AkkPB3CAU33,24/06/2024 12:37,24/06/2024 12:33,akk05,24/06/2024 12:37,N/A
326d34db-3044-4934-b5b4-93e01a7d9514,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TafWQDUPV51,24/06/2024 12:37,24/06/2024 12:34,taf04,24/06/2024 12:37,N/A
08848203-1992-4b70-9084-53597f8ea9d5,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gwa54VXQV25,24/06/2024 12:37,24/06/2024 12:34,gwa27,24/06/2024 12:37,N/A
b7042def-7ef9-41ed-bf3e-4ebb5008d007,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kur17OAVO23,24/06/2024 12:38,24/06/2024 12:35,kur05,24/06/2024 12:38,N/A
c386b976-2ba9-4c97-9cb4-44cd31ba68ec,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,NinBS7J3E48,24/06/2024 12:38,24/06/2024 12:33,nin17,24/06/2024 12:38,N/A
ea7eb98e-8b88-4bad-b807-8d54cda9cd39,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebCWX6AZ23,24/06/2024 10:03,24/06/2024 09:53,kir22,24/06/2024 12:38,N/A
07e3c262-a0d8-4be8-bd0f-da83f0787472,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebR1OWSK50,24/06/2024 10:56,24/06/2024 10:53,kir22,24/06/2024 12:38,N/A
344a757f-20c7-48ec-ba4c-8c1f1b098886,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb0FRPT402,24/06/2024 11:01,24/06/2024 10:59,kir22,24/06/2024 12:38,N/A
f8400e47-dde0-4bc9-b81f-09318c03d321,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahBKGZVJ18,24/06/2024 12:39,24/06/2024 12:35,jah75,24/06/2024 12:39,N/A
1ea5cd33-36b2-4a0a-8d44-f8c747e2f7e3,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb0S2ESV38,24/06/2024 12:39,24/06/2024 12:36,kir15,24/06/2024 12:39,N/A
2b2477e7-6032-4d58-aa7c-0e5e7c368a77,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AbaDZBCI242,24/06/2024 12:40,24/06/2024 12:35,aba04,24/06/2024 12:40,N/A
f7d3651f-a38e-4806-bdb9-7f48420fb7e1,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofUWZZUD08,24/06/2024 11:49,24/06/2024 11:42,bag01,24/06/2024 12:40,N/A
7d4230df-2e7f-46db-9d65-cbe07d7d41c1,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tof2UYP5H17,24/06/2024 12:01,24/06/2024 11:49,bag01,24/06/2024 12:40,N/A
20c72ed1-306f-4a01-9a2b-5be00befd378,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofAY9MZX17,24/06/2024 12:10,24/06/2024 12:02,bag01,24/06/2024 12:40,N/A
a208d0c7-0762-4136-8340-92433b0fde9c,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofWAUVFB54,24/06/2024 12:18,24/06/2024 12:12,bag01,24/06/2024 12:40,N/A
0165369f-d1bf-4bd5-be27-c8dadc532799,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tof6PCYWS06,24/06/2024 12:28,24/06/2024 12:19,bag01,24/06/2024 12:40,N/A
42b13849-f794-4ccc-b544-a5d374a98aaf,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofO6YQI835,24/06/2024 12:40,24/06/2024 12:28,bag01,24/06/2024 12:40,N/A
b471d923-f0c0-4c9a-b338-38c0fcc3ccef,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahHVRWU821,24/06/2024 12:41,24/06/2024 12:39,jah75,24/06/2024 12:41,N/A
8a129d1f-6a10-4c12-a8b3-36a526d732dc,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GwaKU8Z3247,24/06/2024 12:42,24/06/2024 12:38,gwa27,24/06/2024 12:42,N/A
b14a2fc8-131a-4d59-888c-3cc6a3ec2da3,Single,Gombe,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BilJH6CY744,24/06/2024 12:43,24/06/2024 12:39,bill04,24/06/2024 12:43,N/A
7b99fb87-4a37-4a2b-a3fc-8c59a9528561,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,NinPJ8IN302,24/06/2024 12:43,24/06/2024 12:39,nin17,24/06/2024 12:43,N/A
46b4aaa1-9b8c-41a9-afa4-30722323a17c,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahF6P54D42,24/06/2024 12:43,24/06/2024 12:41,jah75,24/06/2024 12:43,N/A
909a4c5f-f3bb-4477-a064-3d979bc6120d,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AbaQKY1QH28,24/06/2024 12:43,24/06/2024 12:40,aba04,24/06/2024 12:43,N/A
9be5f23e-5ed1-4f89-9b65-af32d3719cb4,Single,FCT,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GwaO3WJPV55,24/06/2024 12:44,24/06/2024 12:37,gwa19,24/06/2024 12:44,N/A
e0475ecb-57f6-4c37-8412-845cff62a62a,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb7A9N3W17,24/06/2024 12:44,24/06/2024 12:40,kir15,24/06/2024 12:44,N/A
ca97ef7d-66eb-4065-9e84-db956f88c1ee,Single,Gombe,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,AkkYADRDM07,24/06/2024 12:44,24/06/2024 12:30,akk03,24/06/2024 12:44,N/A
e51b79a8-9d18-4514-be70-13c9dbf863bb,Single,Gombe,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Akk6Y6B5608,24/06/2024 12:42,24/06/2024 12:37,akk05,24/06/2024 12:45,N/A
42103fbe-123c-49c4-bbc5-ce0bb1595c54,Single,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb8SV5BS41,24/06/2024 11:32,24/06/2024 11:24,kir10,24/06/2024 12:45,N/A
96180f6d-5aab-47ba-b852-7390b5c933b0,Widowed,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebRJ7EFN24,24/06/2024 11:36,24/06/2024 11:32,kir10,24/06/2024 12:45,N/A
4d914605-7dd1-4d32-a8b1-bbb6644b4ba7,Single,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebSLQKV713,24/06/2024 11:39,24/06/2024 11:36,kir10,24/06/2024 12:45,N/A
94efe639-cbb7-47e4-82ba-17b70d0f6ea3,Single,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Beb8REQ7744,24/06/2024 11:42,24/06/2024 11:40,kir10,24/06/2024 12:45,N/A
b3e14d29-6b44-46db-ae10-489dd7e0eb45,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebSSOMZF42,24/06/2024 11:46,24/06/2024 11:44,kir10,24/06/2024 12:45,N/A
