formid,Type of Financial Product/Service Accessed,Please Specify the  financial Product/Service,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,6  Are you satisfied with the product/service?,Comm_Partner_ID,Disability_Status_class,State,Cooperative_ID,username
24d26b24-0dcb-4af4-ac4e-1d5085d2934d,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah1MSUIQ24,Persons with disability,Jigawa,Jah2M2D29,jah54
72dd2a8f-0577-494e-952e-5d308d98a37f,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom60VME138,Persons with disability,Gombe,Gom921E31,gom23
64877914-2b03-40ba-a450-6c668524dcb8,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahVTQJ0K08,Persons with disability,Jigawa,JahDUGX36,jah78
4aa4b8fe-7cea-458b-b9e5-4377e7867128,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaKBAFQ502,Persons with disability,Kaduna,Ika28WX30,ika16
51d811f2-6d3a-44d6-8b18-fda16175770b,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaJI978F28,Persons with disability,Kaduna,IkaJZ1I48,ika31
4cee6162-3d71-4c80-bd92-3485f35d9fda,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomYXDZVK15,Persons with disability,Gombe,Gom921E31,gom23
8cda8330-3ff6-49f4-a096-f80967b6acd6,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaWTTWXG36,Persons with disability,Kaduna,Ika28WX30,ika16
35b453f4-7237-4751-8443-0161ef82535d,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaIHB19S03,Persons with disability,Kaduna,IkaJZ1I48,ika31
c73ad4e7-8480-445b-8ef5-5574aa31f140,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahMRN19D20,Persons with disability,Jigawa,Jah2M2D29,jah54
101bb6da-a7ae-4099-9a43-b90a8f430cf9,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomPG0WSS15,Persons with disability,Gombe,Gom921E31,gom23
614d2ce9-02c9-4225-a5fe-745d754c99c8,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika89S11O27,Persons with disability,Kaduna,Ika28WX30,ika16
ec149e3d-472d-4559-8ccd-04a6247530bc,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Ika2SJR2340,Persons with disability,Kaduna,IkaJZ1I48,ika31
92dc714d-8079-40a6-8b3c-ab216e94f625,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahJOTA3T31,Persons with disability,Jigawa,JahDUGX36,jah78
32bc54dc-86e8-4bb3-adb2-002b019fb19b,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,,1,,,Yes,Yes,IkaCX7N7S32,Persons with disability,Kaduna,Ika28WX30,ika16
92e36391-8817-4221-b4b2-2b0e2de6e9fc,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomDUYUI631,Persons with disability,Gombe,Gom921E31,gom23
901633ff-963d-4813-9696-4b3973e82f9b,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaFKBL8V42,Persons with disability,Kaduna,Ika28WX30,ika16
74441898-a658-4056-9c2e-dfa3ccedb487,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaJATWQ928,Persons with disability,Kaduna,IkaJZ1I48,ika31
117cf810-f8d9-46c6-b52b-936090a1a8ad,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomFPIE7A07,Persons with disability,Gombe,Gom921E31,gom23
beab47dd-daa1-46e6-a512-c361e99aa707,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah2O02X048,Persons with disability,Jigawa,Jah2M2D29,jah54
d76f6909-2d9e-4a63-9de2-6e163acbbea8,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,1,,,Yes,Yes,Ika16L2Y849,Persons with disability,Kaduna,Ika28WX30,ika16
af67b13c-849e-4468-a8d5-c7ffca76fec7,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Ika8VY6ID55,Persons with disability,Kaduna,IkaJZ1I48,ika31
04451658-71de-468d-985c-c98538c0429e,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaXM067Y58,Persons with disability,Kaduna,Ika28WX30,ika16
541b9ecd-a216-4468-a6e0-b88e3049bc2b,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaBXVK6117,Persons with disability,Kaduna,IkaJZ1I48,ika31
c55e98a9-6297-413c-8a3c-4cf85e773e11,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahF6N20905,Persons with disability,Jigawa,JahDUGX36,jah78
236f1df4-7a98-4be5-af1b-25cd188513ff,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomWM4DVG41,Persons with disability,Gombe,GomST2D02,gom23
8a7ed4b8-1f7f-4853-a32e-576a76364cae,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Ika28CE6L55,Persons with disability,Kaduna,IkaJZ1I48,ika31
52bb9636-081d-4a65-8a2f-4095ae8f7338,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahDQTLI517,Persons with disability,Jigawa,Jah2M2D29,jah54
388b6cb9-42b9-4a1b-82ca-5da6191c2d00,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomOZD5TN59,Persons with disability,Gombe,GomST2D02,gom23
f5438f83-98e9-4672-a6f6-8ecb1336bc91,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaF3E0QI44,Persons with disability,Kaduna,IkaJZ1I48,ika31
f0c40273-549b-4b3a-a0a0-6c01ee6ce5d5,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomQXLBHO03,Persons with disability,Gombe,Gom921E31,gom23
caa2402c-ed7c-49f8-82bf-74c9dbc23c60,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahD5KDH624,Persons with disability,Jigawa,Jah2M2D29,jah54
0830a904-d5bd-432a-baf4-4d6fc037500c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomBCYQB411,Persons with disability,Gombe,GomLEC633,gom23
2d0979c2-6f3d-4c63-b3bf-20f26a2d105e,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaSFD1Z719,Persons with disability,Kaduna,IkaJZ1I48,ika31
c97b048a-22ad-4d0f-9065-315964f943e6,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomJ442MV24,Persons with disability,Gombe,GomLEC633,gom23
cbe28bcf-c410-49ae-9229-699b06c29bdb,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahPVFLRR41,Persons with disability,Jigawa,Jah1MBB27,jah40
13b278bb-99ff-4edf-be43-34a4ac3d147a,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomOZZ59403,Persons with disability,Gombe,GomLEC633,gom23
11d325ee-4f5b-4098-9d39-36758f567dd9,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaZUI5XP36,Persons with disability,Kaduna,IkaJZ1I48,ika31
892ec5f5-edf3-4c2d-8a19-017b411ecca2,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaP2QONU20,Persons with disability,Kaduna,IkaJZ1I48,ika31
19c27fec-49c3-4d48-9968-b5710b413a9f,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Ika56318I13,Persons with disability,Kaduna,IkaJZ1I48,ika31
23c837a0-673b-40bb-b422-97964e382ed5,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom8H9RCJ06,Persons with disability,Gombe,GomLEC633,gom23
a965328b-d931-4b7c-a3f4-79da6addf76f,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahY0BE2059,Persons with disability,Jigawa,Jah1MBB27,jah40
e629bb82-b265-4fde-ba12-0a3100ccb2d9,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurSBVHC058,Persons with disability,Kano,Kur8QVU41,kur04
28b9f9e6-1bfe-4f9c-98ea-264ade5f7579,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurJQ6ZEX09,Persons with disability,Kano,Kur8QVU41,kur04
6fbc558c-8281-42be-a83c-16794ed8ce07,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurWAOLEQ13,Persons with disability,Kano,Kur8QVU41,kur04
84d67ffd-ad4e-4795-a585-3624c22981a2,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurCLS9R126,Persons with disability,Kano,Kur8QVU41,kur04
b958ab39-9061-45f6-a3c3-95c021c850d9,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurNMB38Y13,Persons with disability,Kano,Kur8QVU41,kur04
c155297c-5426-4b61-adef-bfa0edde6165,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurMS3HVW25,Persons with disability,Kano,Kur8QVU41,kur04
857a1568-a80a-4756-af9b-23fb7dddfaa6,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurU9HQMF08,Persons with disability,Kano,Kur8QVU41,kur04
8adfa119-d265-4367-aa74-149968b4e767,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur3WTHTK47,Persons with disability,Kano,Kur8QVU41,kur04
73c5370a-0c53-45bb-a3d2-bdece35a3a28,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurERW24U13,Persons with disability,Kano,Kur8QVU41,kur04
7e3033a2-adea-4c89-9f76-0a335755bd50,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurDN2GC517,Persons with disability,Kano,Kur8QVU41,kur04
6dff75b9-a5ad-4792-a6e4-c7897b838909,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur4AI2CQ34,Persons with disability,Kano,Kur8QVU41,kur04
222f8782-b95d-4f35-b557-4577cfb6769f,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurU5EPHO59,Persons with disability,Kano,Kur8QVU41,kur04
2b9a1033-e641-4a2f-8037-f5f9c28ef915,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurASVO9Y48,Persons with disability,Kano,Kur8QVU41,kur04
f7517395-741a-4743-bfc1-0fde26912443,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurAZWPME31,Persons with disability,Kano,Kur8QVU41,kur04
6bb89c4e-0fe2-4b04-8a77-cef80194cd6a,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurRM4QUY54,Persons with disability,Kano,Kur8QVU41,kur04
626b1eba-a204-4c42-b537-e13040986503,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur8IE2TM09,Persons with disability,Kano,Kur8QVU41,kur04
6ccd3121-e909-44bc-8adb-9619f5561c27,Deposit_Account,---,2024-08-17,,1,1,,1,1,,,1,,,Yes,Yes,KurNY9Q9137,Persons with disability,Kano,Kur8QVU41,kur04
b4ebac25-a463-497c-aae3-27790642101f,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur7X7GGT27,Persons with disability,Kano,Kur8QVU41,kur04
b9bd5dd3-93eb-4058-8f97-69396949cb32,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur2ZB2ZF05,Persons with disability,Kano,Kur8QVU41,kur04
d52d2602-53cf-4cd9-b821-92aeb57b8f58,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurIIG4O456,Persons with disability,Kano,Kur8QVU41,kur04
0fecc389-6f02-4f19-b499-d4a2b87f84b2,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurIPQNNV08,Persons with disability,Kano,Kur8QVU41,kur04
728cea9d-528c-4d85-9dfe-12b7fc8c9fe7,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurUVBAKR52,Persons with disability,Kano,Kur8QVU41,kur04
13813610-1ea9-4a2f-b3a4-30c18a8d4bf4,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur35CW8F28,Persons with disability,Kano,Kur8QVU41,kur04
d4e9a5a3-1ae4-4617-a00b-e5aa0b92a825,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaO1EHVN54,Persons with disability,Kaduna,IkaJZ1I48,ika31
5b37e05e-aadb-42d1-9e6f-0a839dbb6215,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurP7KKTD50,Persons with disability,Kano,Kur8QVU41,kur04
139aff31-3be6-4975-b669-2843aeebd789,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurQ1SGH843,Persons with disability,Kano,Kur8QVU41,kur04
07b42be6-56d4-45da-9263-f841dd5a5086,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurMWQHXG37,Persons with disability,Kano,Kur8QVU41,kur04
1a9af4dc-4d20-4066-819c-5138b0043b90,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurZ52WQH55,Persons with disability,Kano,KurPPP233,kur04
f22e0d9b-96b4-43ce-95fd-ae0a5ba838bb,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurHWDILV57,Persons with disability,Kano,KurPPP233,kur04
079003dd-6f09-4164-b05b-998ce036e216,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurRLP7V942,Persons with disability,Kano,KurPPP233,kur04
59043a6f-652e-4e90-90ed-1d87f55e0a40,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur4Y8QEF09,Persons with disability,Kano,KurPPP233,kur04
faf82418-2385-4373-9f2c-b43c5dfee952,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurZOQUMT26,Persons with disability,Kano,KurPPP233,kur04
4bc397a2-b258-4a06-9e23-352c088be920,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurL0N3WM57,Persons with disability,Kano,KurPPP233,kur04
30c0aff9-54a9-453d-92ef-718a845ebe72,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurARYYKC02,Persons with disability,Kano,KurPPP233,kur04
472870e2-bc5f-4094-b62d-d24fe8ce6930,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurD5WBEK45,Persons with disability,Kano,KurPPP233,kur04
b88836f6-f356-4174-80ce-f76c61a3058b,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,,1,,Yes,Yes,KurXV0Y0N28,Persons with disability,Kano,KurPPP233,kur04
67a67434-b3a2-46bc-ab2e-71a8c2545166,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur2T7Y6248,Persons with disability,Kano,KurPPP233,kur04
b3013f9d-990c-41fe-9ef6-46a0fecec22e,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurO0549T02,Persons with disability,Kano,KurPPP233,kur04
8beb5163-56d7-4eb0-b282-54d5948d99b8,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurBLSPTG41,Persons with disability,Kano,KurPPP233,kur04
1f68d55b-5270-4990-bcb9-1da0624240ec,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom5FMPRS57,Persons with disability,Gombe,GomLEC633,gom23
e3226219-35c7-420c-a774-dc89b0e33035,Deposit_Account,---,2024-06-25,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaF8PN0M48,Persons with disability,Kaduna,Ika28WX30,ika16
aaaaf635-c733-47f9-a76d-63361e72b52a,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaN5I8X037,Persons with disability,Kaduna,IkaJZ1I48,ika31
12a8ac27-7426-4222-8b3f-46f14ca42ae1,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,KurVB1TY307,Persons with disability,Kano,KurPPP233,kur04
ef2a6b92-13ef-4e03-9ed1-407bd6c90361,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahGBV5V046,Persons with disability,Jigawa,Jah1MBB27,jah40
e9b76425-296a-4212-ab78-c06aef224cd3,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomY4BJHT05,Persons with disability,Gombe,Gom921E31,gom23
e224947d-7b2e-4dc7-a6d4-4eec0d07f002,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,IkaMNUFUX50,Persons with disability,Kaduna,IkaJZ1I48,ika31
9e6594c0-b953-4fc4-a9aa-2db9ed841ed6,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Ika7B904610,Persons with disability,Kaduna,IkaJZ1I48,ika31
5de9de85-842f-42ed-b444-ca7078408ef6,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,Kur88M57U33,Persons with disability,Kano,KurPPP233,kur04
59b71f6c-fc80-48c2-bcbb-352cb23fced4,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomQ513RK57,Persons with disability,Gombe,Gom921E31,gom23
de430423-9d5a-4488-ac2c-38ab6eb38b3e,Deposit_Account,---,2024-08-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahY1BKL513,Persons with disability,Jigawa,Jah511P01,jah68
71834175-035d-463a-b46c-33b59a62b454,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahUTKTPO37,Persons with disability,Jigawa,Jah511P01,jah68
81c189a8-5ab3-43ba-bb64-90bed4de0c8c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah0TR5NE55,Persons with disability,Jigawa,Jah511P01,jah68
a4dc12a6-1325-4474-9c3b-ebde16102e18,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahNOJU6520,Persons with disability,Jigawa,Jah511P01,jah68
833e6188-2b87-420a-a0a7-94c0f7626eee,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah686XFW54,Persons with disability,Jigawa,Jah511P01,jah68
793789fd-5673-4210-889c-c48525b6ab25,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah9JT7C227,Persons with disability,Jigawa,Jah511P01,jah68
f3630e5b-28bc-4bf2-a204-113f3285351a,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah47GEWL10,Persons with disability,Jigawa,Jah511P01,jah68
ca219757-2f59-4599-b985-e6d45717134b,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah5DW0NK48,Persons with disability,Jigawa,Jah511P01,jah68
aa0a17ab-5dec-41b0-b4a4-49b57f374e3c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahLGF1IR12,Persons with disability,Jigawa,Jah511P01,jah68
f8081944-4436-48e0-b6bc-338690d42d87,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahBNGRG429,Persons with disability,Jigawa,Jah511P01,jah68
1bd7833a-7962-4316-a0d1-a04d15db4577,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahWUPJNO45,Persons with disability,Jigawa,Jah511P01,jah68
4df251e4-3f93-4176-8027-6ecb14a6eeb7,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahWCMK9T18,Persons with disability,Jigawa,Jah511P01,jah68
cf4965e1-8520-4585-9868-f290f7d3e4ee,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah50XU5Q30,Persons with disability,Jigawa,Jah511P01,jah68
18dd424c-d3ff-4598-a6eb-3d7653b2d75f,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahIDVM7T49,Persons with disability,Jigawa,Jah511P01,jah68
2221c9ba-976e-4fcd-99fe-b00eb953fa80,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahOHN86120,Persons with disability,Jigawa,Jah511P01,jah68
a71bdfbb-4af5-45ca-ae00-e351d340b728,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahLAJJAN38,Persons with disability,Jigawa,Jah511P01,jah68
8076fb39-bda6-435e-b31c-acb543f17af0,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahH71Q5654,Persons with disability,Jigawa,Jah511P01,jah68
67b68447-4d2a-4f48-a0e1-c37158c03edd,Deposit_Account,---,2024-06-17,,1,1,1,,1,,1,1,,,Yes,Yes,Jah97E8VP13,Persons with disability,Jigawa,Jah511P01,jah68
0a73f13e-c027-4aea-a3a2-71c4d10a0cf6,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah3HRODH40,Persons with disability,Jigawa,Jah511P01,jah68
8badf9cf-894d-43c5-b870-9a2c54caa62c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah13MG4G53,Persons with disability,Jigawa,Jah511P01,jah68
01092c7b-5a99-44f9-898a-993538ae0629,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahMNTNJA04,Persons with disability,Jigawa,Jah2M2D29,jah54
52ec85fb-2f16-4727-80c2-6f614c5ff020,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahVYS1Q519,Persons with disability,Jigawa,Jah511P01,jah68
d0956f6a-658a-4836-9b9d-7db913a9b066,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahQZ5PST52,Persons with disability,Jigawa,Jah511P01,jah68
57233518-73d6-4658-a9ca-19d2b1ce76bc,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahXAHZRU01,Persons with disability,Jigawa,Jah511P01,jah68
e4057536-e81c-4165-a00f-e4f030d1de02,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,GomHKWLNJ56,Persons with disability,Gombe,Gom921E31,gom23
ceb5b30f-4f96-41d3-a1fb-e58ef60f2c7c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahIYXZ9016,Persons with disability,Jigawa,JahO7UX38,jah68
d86a31fe-2d78-4de6-9fde-0a7dc5821f51,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahKU1JWQ30,Persons with disability,Jigawa,JahO7UX38,jah68
d7bed0a2-66c0-4262-96c8-d96a8f6619dc,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahJMT53V17,Persons with disability,Jigawa,JahO7UX38,jah68
ff7e88ed-6ab2-44df-956b-c47bfdf27709,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah6GPRHA34,Persons with disability,Jigawa,JahO7UX38,jah68
238af531-c0be-4c2c-8a47-04cf73868524,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahI2E60B07,Persons with disability,Jigawa,JahO7UX38,jah68
20647696-9a9d-4620-b935-6f8f7ddd5b69,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahH3CQ5V25,Persons with disability,Jigawa,JahO7UX38,jah68
55b3e0f5-ed5f-484f-98f1-6e5f18246381,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah0HIZ7940,Persons with disability,Jigawa,JahO7UX38,jah68
f66902de-d652-49ad-a226-dd1685ea04df,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahLTFEMJ58,Persons with disability,Jigawa,JahO7UX38,jah68
9aa9ef89-c0ab-4a56-9ed2-070141ad1136,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahS8VDY712,Persons with disability,Jigawa,JahO7UX38,jah68
afe08a51-b95a-414c-9547-26946b16e17d,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahQYJD2034,Persons with disability,Jigawa,JahO7UX38,jah68
33c63c05-8d5f-41ec-b9cc-97864e66096b,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahRUTF3309,Persons with disability,Jigawa,JahO7UX38,jah68
870cec95-f3e4-4918-b330-f439edf2a331,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahO3XLR914,Persons with disability,Jigawa,JahO7UX38,jah68
23bb3cab-9b40-45ad-b40d-11ea5ebe269e,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahKIIB0Q30,Persons with disability,Jigawa,JahO7UX38,jah68
7417dad6-0b5d-4bbb-8732-be7c04c0e95c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahC6YROA02,Persons with disability,Jigawa,JahO7UX38,jah68
aa24e12d-df32-4628-8540-9dee364b6f0c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahZK86YG12,Persons with disability,Jigawa,JahO7UX38,jah68
38f45a6b-bbe5-40e8-96ee-810402ffb7fd,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahSZTUFX34,Persons with disability,Jigawa,JahO7UX38,jah68
