formid,1  Training Date (Ranar horo),2  Name of Training or Title (Taken horo),form/Case_Data/Comm_Partner_ID,form/Case_Data/Gender,form/Case_Data/Gender_and_Age,form/Case_Data/Disability_Status_class,form/Case_Data/State,form/Case_Data/LGA,form/Case_Data/IDP_Classification,username
664b426b-dfcb-4f2b-a004-f58c98d72cbf,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahDLINMH42,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
18044c54-7891-482e-a8d8-1e8dd14f76da,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahV9DIWO12,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
028a9e2a-7f46-489c-b5b3-cc4548beae7b,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahSC2SBR21,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
686f1d77-3724-4395-bd38-80f14c9b43d5,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahMSP8A419,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
90a4cf1b-1397-4c49-b682-8ae92b207b77,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahSEB86603,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
22af587e-ea8b-420a-9e28-68448973572f,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Kur7KTKND39,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
c4aceabd-42dc-4a7b-86a6-8d847aa4dd2c,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Kur3NKYZR07,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0e0a97ad-8577-4f8c-98df-b5076992003b,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurD1X2TI10,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0f02d4aa-a0ae-4da4-83f7-993b0bd54df2,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurPDPK5Z03,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
ad558707-e8e9-4583-a890-174aa64f4d54,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurMFUTYS21,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0326f722-2235-40e9-ad3f-a4da01776c09,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurA8KBWC46,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
5f1e57ac-a09a-47c0-954c-e76c5f657239,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Kur11QDUV18,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
b3d398e1-9682-4691-b05e-0fa3c073a504,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurRO77FX16,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
73b10247-1c89-41e0-b5f6-c2daa5c8adaa,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurUPXH2P00,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
9bf09147-2d82-49e4-892c-24a58a9677e0,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurBOFKYH57,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
178f650d-033e-43e5-98e9-ea605b80cd4f,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurHM8TJJ00,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
d06354e4-9861-47b4-9103-ded27fc717de,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurFHE9XF48,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
38d6716a-12a9-4740-b679-639795aedf42,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurZ41MCS27,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
f4d29a81-d0c7-4f97-83c5-255e154c9a85,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurPIPTSH52,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
e77a0421-2e3b-49c0-8e10-f08e27869048,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",KurEXYWRI01,Male,Male Youth,No disability,Kano,Kura,Non-IDP,kur06
0a505843-8ac0-4192-89eb-f78de6172162,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarI8DECH52,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
ce128120-9766-45be-972a-35070f1f7fa8,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar463ROQ47,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
273cc391-f60d-44b9-8204-6ba3306d8058,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarQO6O9712,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
1469aaca-83c1-45f7-9661-a2fb6c194d12,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahI6TDOZ53,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
a7da64db-5979-459f-8015-82a1319f52a0,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarRW4Q6S38,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
36458396-46bc-45e9-802f-f13227ec9ad4,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TudF2N3GR18,Male,Male Youth,No disability,Kano,Tudun_Wada,Non-IDP,tun13
98a70b49-1fce-4afa-8bde-f33503c14298,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarG2FC5F17,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
d8f0af5d-35e4-4563-aa15-7ee16cf0aca7,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarH3QN0A47,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
749f3ab9-7b4c-49a8-aa84-f9148b83fb2b,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar83L77Z10,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
a68f4446-1897-4358-8288-98a59f7b735a,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar81H99Y33,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
2b32b722-e1b0-4fdc-9d88-df439c864cf7,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarVX5MFM22,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
28f579e8-1e57-44b8-9645-897eb3f72cdd,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarPO3LRT53,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
8ac9eb99-1817-467c-8ff2-232c86ba63fe,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarNC62YP22,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
35beb97d-3768-49b3-934f-4e59e2902552,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarXV1O4B34,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
d7061622-5f0e-4393-b8fc-b34b9e799acb,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar7FEAH910,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
6af2ff98-620f-40b7-82d3-07ab4d9cfd2e,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TudYU52NJ23,Male,Male Youth,No disability,Kano,Tudun_Wada,Non-IDP,tun13
c8dc1ac8-f7b1-47bf-8bd1-58fbccff0979,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarT1ZIVF38,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
6d6e1dbb-7421-435d-99a0-e42e054fd78b,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarYGYT9G57,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
a3bbf556-3ad6-4c61-bf27-a6ad0f3f0c03,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarZJ2WZW54,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
e57d0fce-d107-4a07-80e2-9ba7ee7fb302,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarEOC32L53,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
a51d2299-781e-49cd-bba8-471b6d0bdebb,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarQVZJ8A18,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
1bc6ff63-2e82-4629-9877-c132ee559248,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarP6883112,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
13fa179d-e120-4d7c-8f70-73d50da5d7c3,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",Jah5ZXTCX17,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
e9d63442-dd8b-4a09-bcf6-36f5bd1b7aa6,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar0XEN6E58,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
402007a7-9705-4c5b-bcd7-4c7113d44e97,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarZR1ELJ08,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
5b92e552-1159-4b76-ad34-26cf0e9e258c,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarNW3AII45,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
277d3f6e-83ae-4096-b49a-95b11dec38ad,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarI4FAT857,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
1a67ce0e-6cd8-4fba-8f05-94863c81734a,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarP6FB0J09,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
14321cc7-bd48-4c77-8c2a-71a958c0146b,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarZIGX1E13,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
fc0092f1-0934-4390-844a-e03d79b06b91,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",Tud1XIO9648,Male,Male Youth,No disability,Kano,Tudun_Wada,Non-IDP,tun13
029e74c7-eed7-440c-8c64-a274c2f6cfed,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarFNVPTM23,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
3257261b-029b-475c-8326-a5badd829d7e,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarFNVPTM23,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
b3a273c6-a269-4855-a51f-2a2d6620e1a5,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar4BNHHN21,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
257e1476-8c46-44f7-a608-cfebffa593bb,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar08TYZW13,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
6535e39e-8eca-45c7-a873-51bf3ee31cb6,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarDDHPJR07,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
22980906-5e25-4174-9cb5-1623b072e891,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarDF0PEX04,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
049672a6-2a00-4f2d-883b-308be8c58b71,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarQ0ICYL38,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
b8eda5b9-b691-4e0b-af60-e9a90edd0293,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarQYM9ZY39,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
e92f54ee-c988-4047-934c-165958d53be2,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarMSEZBU11,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
9fc4adba-6a63-4eeb-8ee8-1eff0e2d0655,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarNVZOSF05,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
73534b1e-9b9d-46d6-aab5-41a46d06160d,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar0PO7O010,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
cd391513-23c8-4841-9656-36daa54586a4,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarY9ZMJO27,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
bebb8e28-fcf9-46b5-9cfe-a4e60e5810c6,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar1J82J354,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
c5eef6bb-38c6-4816-ba2d-e4d16fc76414,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarVRGOU646,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
45dbba68-dfa9-4453-954a-f0dc23c8e896,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarPRF6FW46,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
b0c00c78-d038-404c-a135-99cfa1594c23,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar4DBHWB35,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
ba3b3d30-ab28-49c0-9968-f33f0854e766,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarSIJ1R915,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
6c612610-e99f-4b91-9de9-4eaaac2a8203,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarUS54NL51,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
3798607a-5180-43a3-ad57-73fcadd05a73,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TudFGN52P42,Male,Male Youth,No disability,Kano,Tudun_Wada,Non-IDP,tun13
3fe564cb-63a4-4807-8117-899c27da3c20,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar4F112L50,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
b1ce7b6f-30ff-40dc-b699-666758137885,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarQGHSU002,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
50cae350-6b42-4178-b1ef-e75ae3cababf,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarIS04MZ45,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
18592c48-7198-43bf-82dd-372a29560298,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar4MSFL814,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
a12ea774-52dc-47e8-a550-514769968086,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarM6U18I19,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
22b07e56-98ee-428a-841d-97eafa976f3e,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarRZG23N54,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
9dbaa35b-ea86-4bc8-9453-2a6eeb630c7a,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarGOWB7O28,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
bc4c3e9b-9de0-455d-939a-c9eb0e3f11b2,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar5Q0DUG28,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
a3df96a0-2a57-4845-8cda-a9ef80a8f920,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarFHBV3118,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
798ff33d-411d-4cc9-8b64-762938df9490,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarTK58BZ39,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
daecd559-52eb-4d80-b143-1c07f95e21fb,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarKWF81Y31,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
748a6363-5360-4038-b47a-414aa1e15062,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarLV78PM44,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
e9543432-2289-412e-b174-c9323b91f529,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarM7PTT519,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
01e15c13-bcc5-4adc-afa1-cddaf658a56a,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarFRXVLP43,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
b0041ca3-e7f5-45e5-affc-21054171ce58,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarI3TWGR37,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
cc6f540a-22ca-451e-8e27-6c08e3d0b620,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar58ROJ235,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
75f3b8cf-f570-490b-a654-c85e8f7f760d,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarUBM0V216,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
1cb345b4-e3d8-48b5-a636-efec2085eee9,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarLBA1O955,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
ebd3e4cb-e980-40a9-8c5d-72cbfc61c61a,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarORSJTQ27,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
b5150751-0ad0-4136-80af-f704ce78af34,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarOR45CA59,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
0a23d541-92b7-451a-93e9-3c5720cd4f1d,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarPTBHKA48,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
ceed72ee-38f3-4ccb-83dc-afc01e501a5e,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarOVSA6O39,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
98bd0570-864c-4449-ad2a-338507f7c935,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarW1KJCW28,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
82351c0e-8cee-428e-b63c-5e0c5e599e14,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarD5WLYR45,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
2f69a091-2233-4dd4-a49c-11b810afa65c,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarR9OYOA39,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
b8051d90-9503-4a7c-a2fb-efa4747d2779,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarQ8O70T33,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
57036b92-8c45-4fd2-aca6-321203b73bf0,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarLKPCVU39,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
95a9cf7c-c15f-4b82-ac03-a5ec99412e90,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarTYDS1B44,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
f7b6861e-8bac-4c33-8564-77bd1ed6b65b,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarTHED2423,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
4799edf0-22ab-4f31-a75f-b07728aa70b6,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarQSMKN324,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
c9443691-c715-442f-b3e2-e7bfb06fc172,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar28SQC914,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
43e7e87c-1a39-42ed-b516-d16fb1379b60,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarBFH6YL50,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
69f4f4e8-8fe2-4147-8faf-709aba13b777,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarLC86XH42,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
0ab30d5b-97c0-4635-a105-7ab28c94deba,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarKH148L57,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
4c20e075-de16-4ffe-b01b-40953b7901bb,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarAUFR0K57,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
79241b72-278c-4a2f-8a64-42c2b976c9ad,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarBWTT2621,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
f838d609-7d3a-4872-9ee9-be86c5e6dafa,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar0UWS0C10,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
ad226eda-fcf2-4622-87a2-63328a0d6e06,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarGMQR0W56,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
d20c5840-93e6-475d-be76-13110ea505b2,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarUM7NMB23,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
d0c5de57-9580-4c22-baf2-e8f158741488,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarSRDQ5836,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
379b556e-a428-424b-9ca9-0bd0d80b6564,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarEITSLL50,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
9323b7e9-f8a0-48cb-a714-0ef72564f88e,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarRUS8N347,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
66b16736-436f-4d50-9004-a0bd750558f2,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarHML1Q920,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
97cd0192-575c-4f14-af6e-c9fd42fbcefb,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarHI028Q36,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
841d4cc0-2345-4f3d-be40-adacd9accc83,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",GarM8S1JI13,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
52a8ab77-6394-46fa-8d0d-7d8997eb2e86,2024-07-13,"Group_Formation,_Dynamics_and_financial_literary",JahDG0RLI20,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
89dbd9c0-a84d-4fa7-aedc-e122cbf7e1af,2024-06-23,"Group_Formation,_Dynamics_and_financial_literary",Gar2BSMA801,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,kur06
8bb02370-4870-40d7-8d84-569bdbce129b,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",Gar2OSMNN45,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
065413e6-5e3a-4ed5-b653-9c7f369e86e0,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",TudWS21CC46,Male,Male Youth,No disability,Kano,Tudun_Wada,Non-IDP,tun13
84760ae2-e71e-41f8-b5c6-c2c7127accfb,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarIWB6RD45,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
3e9ecdc3-de54-4b9a-91bf-130d3a47f113,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",JahG6J88H55,Male,Male Youth,No disability,Jigawa,Jahun,Non-IDP,jah66
d4d7411a-36ba-4292-b561-65ce33826fd3,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",GarPJ0Q4J48,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
07a21202-ee57-4d43-9b2c-a650c32ba758,2024-07-17,"Group_Formation,_Dynamics_and_financial_literary",Gar8AV4A331,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
971a4d17-2ef1-4233-b131-bcf35e9f70a8,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",GarBSGN6G23,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
8e3f3e43-2c03-4c72-8575-65dcdbb78e63,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",Gar9X3G1739,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
0dd0ee24-da2e-47c8-9ead-ad76208c9d6c,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",GarLXMO3Y07,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
fe45b66b-051e-462c-bd07-2176a279c471,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarJ8SZ3L56,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
96a11292-5723-4641-b06b-a7a7aa640429,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarIEW2EI07,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
397ee036-eb65-43e9-b5e2-3765dc6d84eb,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarLE6LUI38,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
243cf62e-4f89-4849-ab56-9bb6124f0111,2024-07-20,"Group_Formation,_Dynamics_and_financial_literary",GarMKB9OL51,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
ae43bfaa-a2c5-4183-8f3a-d3c8dfe2cdef,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GarRCBF1311,Male,Male Youth,No disability,Kano,Garum_Mallam,Non-IDP,gmm53
