formid,Cooperative_Unique_ID,form/Input_totals/Total_Maize_Seed,form/Input_totals/Total_Rice_Seed,form/Input_totals/Total_Groundnut_Seed,form/Input_totals/Total_Sorghum_Seed,form/Input_totals/Totak_NPK,form/Input_totals/Total_UREA,form/Input_totals/Total_Select_2_4-D_herbicide,form/Input_totals/Total_Glyphosate_ForceUP,form/Input_totals/Total_Glyphosate_Slasher,form/Input_totals/Total_Butachlor,form/Input_totals/Total_AgriForce,form/Input_totals/Total_LaraForce,form/Input_totals/Total_SAAF,form/Input_totals/Total_GuardForce,form/Input_totals/Total_Atrazine,form/Input_totals/Total_VInash,form/Input_totals/Total_Lambda,form/Input_totals/Total_Aflasafe,form/Input_totals/Total_Glyspring,form/Input_totals/Total_Rice_pro,form/Input_totals/Total_Cotrazine,form/Input_totals/Total_Vanguish,form/Input_totals/Total_Striker,form/Input_totals/Total_Buster,form/Input_totals/Total_Hallakat,form/Input_totals/Total_ButaForce,form/Input_totals/Total_Select_Gold,form/Input_totals/Total_Gobara,form/Input_totals/Total_GreenForce,received_on,Which farming season will these inputs be used in
13a9239e-6990-4d0c-a7e1-2d384f8585c0,C-BebH5V5523,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 14:56,Wet_Season
3bb66bb0-70e6-49d8-8d37-e0954c7f80fc,C-BebH9B8M42,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 14:56,Wet_Season
268378bf-18a3-4840-ae91-938bc504076e,C-BebH9SNI30,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 14:56,Wet_Season
a6935161-66e2-453e-9eb7-70e6455a40ff,C-BebL5WUA44,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 14:56,Wet_Season
008883b7-3aab-43c8-a2e6-6cce6b2e7d2c,C-BebLWVO600,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 14:56,Wet_Season
4829964b-84be-49a3-9ae1-0215bb6e59a5,C-BebMJIWZ19,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 14:58,Wet_Season
cec4b896-e319-4cfb-9e87-f283fa1a078a,C-BebNMGK410,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 14:59,Wet_Season
57e2d3eb-248f-4c2f-9e7d-2c7459a52bc8,C-BebP0FWZ39,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:01,Wet_Season
462dfb49-eb36-45d4-b8da-dca6acf3116a,C-KacOKA2W03,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
210a319e-b7b3-4eb0-8eae-0a701c4f7d39,C-Kac9GRR526,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
bd339c1c-ad62-4263-90e6-b4ecaa257b19,C-KacADOM748,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
7cb62443-0ead-4c71-8577-738684bd234d,C-KacBVR8R48,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
7f257e4d-47b0-428b-a74a-c87623a6c1cf,C-Kac4DR0720,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
85979f2c-9018-4685-85d1-c0ef5eff253a,C-KacPDOCY22,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
fb7b57c8-e045-4279-9bcc-7d12f8a5a16b,C-Kac1PYMT30,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
087cfbb7-4dfc-4630-833a-ed054c5e0c69,C-KacCKYI425,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
ae32a4cb-d2fb-4762-9cd4-374d2930df4d,C-KacT3NVY53,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
b4fb8744-8b9f-4261-9287-73b2ae2fa9b3,C-KacU2LA634,20,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,2,0,22/05/2025 15:20,Wet_Season
be3e30d8-5d44-43fb-a7ca-342c2a4b01d2,C-Beb01Q9H46,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:31,Wet_Season
81440df8-53a5-48d3-999c-4cbd3aeb0391,C-Beb137M940,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:31,Wet_Season
e6bac82b-4f64-45bb-9df8-ef284a9a2ad6,C-Beb2FAHX25,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:31,Wet_Season
df2c44b8-2f13-471d-a7c1-96a86ac4b344,C-Beb67D0815,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:31,Wet_Season
63484e51-fd2f-4046-ba65-b35448ffec8b,C-Beb8D2AB04,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:31,Wet_Season
cd5ffb65-82be-43cf-b96c-fed71b3637bf,C-BebCREO009,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:31,Wet_Season
46c86c9f-703a-488d-91a7-960b9db4d475,C-BebI1DKW51,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:31,Wet_Season
be3abc15-2e92-40d5-abac-53979c3bdc6e,C-BebJMNL528,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:31,Wet_Season
0b7fef3d-5cf1-4075-8806-2a6bd860295b,C-BebNTJFZ25,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:31,Wet_Season
1d0a3d51-0c9c-40cf-8b44-28618453c2a7,C-BebR7UKJ16,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:31,Wet_Season
75f53d04-79b2-46de-bbc3-b0a55e04bd06,C-BebRJIBY51,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:31,Wet_Season
c9432644-cf5a-4dce-b6ac-8bde2ee0b8fa,C-BebRMG9V06,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:32,Wet_Season
4b9c7503-0375-4f67-b64a-2bf2753f1b6f,C-BebUA5EX24,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:34,Wet_Season
77bf2ef4-93f2-4632-b046-152ebe0839f1,C-BebVGNLH48,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:37,Wet_Season
ced60aab-44d7-4cca-a3fe-773b1f0c7d9a,C-BebW4B2B31,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:37,Wet_Season
b0c7659c-e4d8-4789-a666-de3f3a81b378,C-Beb5GT5Q00,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:41,Wet_Season
d8adb487-b3cf-43df-8deb-cd6ee7ae556d,C-BebAKLRJ37,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:42,Wet_Season
8705a22a-5c39-4f7e-9b8c-4a9c9bdf5499,C-BebG98RP00,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 15:44,Wet_Season
318ffb1c-dd51-4d8e-b690-806b254697bc,C-BebOKTRJ49,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 15:45,Wet_Season
ccbe8a7b-1535-45f7-9d8e-4c0793cd348d,C-BebS73VS35,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:00,Wet_Season
5dc86f82-6915-443e-8803-2d0eb75a7ff2,C-BebTYEKG24,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:00,Wet_Season
c8098df2-5f28-4404-b486-ee25200372b7,C-Kir0OJDQ05,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:00,Wet_Season
b803a7a3-a993-4af5-8096-fbb750045f6c,C-Kir2Z1QE38,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:00,Wet_Season
a5062664-6a8a-48dd-b392-9920c4d5b67c,C-Kir7TPIY25,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:00,Wet_Season
fd0d3812-ca5c-4f1b-933b-261baf86fe3b,C-Kir8QDGM14,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:00,Wet_Season
19be1937-7ee3-4d19-9956-acd64aa9849e,C-Kir9G06Q58,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:00,Wet_Season
5d3221f4-cdce-4779-aa40-4c08132bfc0a,C-KirDA6NG32,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:01,Wet_Season
b77151f8-38c8-426b-adc0-8a85168538a8,C-KirHCALZ59,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:01,Wet_Season
bad9fd98-32c5-4fe4-ad89-9c9cf1455ff4,C-KirHTTT201,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:01,Wet_Season
c3fdd6e5-406b-4383-8bea-5c5c7a816bb1,C-KirPC1S253,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:03,Wet_Season
fb9ad673-36ec-45bf-b76b-17b404e36ac4,C-Beb2YSV220,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:07,Wet_Season
c7cd5c0e-77cf-48c7-b06a-4286102ff8e0,C-GweGQAYI36,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
04a87403-d902-4671-9e76-23157c7e49f7,C-Beb577J441,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:09,Wet_Season
1140a7da-df39-4f3a-90e1-c360040d7a43,C-GweY2E1T46,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
a4cb1edf-f3cd-4937-b9dd-1c22a2e0e0e1,C-GweZ3TJQ49,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
7c6ba7a3-115d-4bfc-89f6-0a07a0e4b396,C-Gwe82WO509,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
b6323387-9a01-40f0-8803-23b02343722f,C-GweUENI219,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
70a42f8f-8068-42f3-8184-6bb944c66ba6,C-Gwe4V3Y911,,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
44e2c356-7c20-4cac-abf3-fb1894fb90f4,C-GweB93YN01,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
846186ca-55fe-4c88-a825-beb211255b5c,C-GweAP17405,,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,0.5,0,22/05/2025 16:09,Wet_Season
2c5fb99a-da59-46a5-b492-6eaa72bf063d,C-GweE0C4M05,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
79806fd5-50d3-43df-8903-21d3351cf72d,C-GweVRRDN28,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
286058e2-7486-4e8f-bf2c-65d416b29703,C-GweM6ESK31,,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:09,Wet_Season
89be99ec-04e1-415b-b5a8-875998169b73,C-Gwe2NF1I07,,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,125,2,0,22/05/2025 16:10,Wet_Season
c4bced36-9479-4256-9bbd-4a25bb97f2d4,C-Beb65QYQ10,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:10,Wet_Season
a482b991-3ecd-4a06-8926-154e232f6ea8,C-Beb6GATS03,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:12,Wet_Season
b215d83e-69c5-4ad1-aafb-4df8c443228c,C-Kal3OMEX16,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
42650258-91ed-4460-b891-ca8caaf8bc79,C-Kal6GKV331,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
7bf38a5d-6980-4539-a0c3-d0cf857fb015,C-KalDQ2VY28,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
651b5ee5-5c8c-4a32-b328-0e4475b84bac,C-KalEQY2J03,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
906e4848-4f9d-4550-b861-14a60efd759c,C-KalGWHVB58,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
8bf92dc6-9882-4c05-b5ba-59ceb0000ade,C-KalKF0BA19,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
20b29564-812b-4b04-bc89-da48bbd5b382,C-KalKFNUG11,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
74eec156-99ea-4662-a7fd-e34b225d840e,C-KalO6DBX19,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:23,Wet_Season
df3a00c1-8ea0-43ab-b5d9-786d01b36cde,C-KalQTUTJ37,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:24,Wet_Season
718d5546-2a2e-432a-bb77-c1b079901f54,C-KalSVZ1844,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:24,Wet_Season
2fc63c36-89aa-47dc-b31a-0290a40fcefe,C-KalUVKWI18,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:24,Wet_Season
89330060-796d-4b8c-9b06-83f5b8dfe137,C-Beb77YWS14,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:28,Wet_Season
b3fd29c2-8291-42ee-bf02-8fb41c8d67d3,C-BebFQJSK41,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:28,Wet_Season
6a27f4c7-5ccb-4249-8e05-43de32542cf0,C-BebK7VHB32,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:28,Wet_Season
676fa553-9e03-44fc-b39f-4ad69d79544f,C-BebMG9XY06,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:28,Wet_Season
6c19acb1-8e14-4912-a8e3-e35871be097b,C-BebO6RD315,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:28,Wet_Season
5252810c-4e75-4837-9583-3359d4ec575a,C-BebOJKR748,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:28,Wet_Season
636ce043-e841-4e6e-bfb0-6f2baaf836b0,C-BebPBCPX59,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:28,Wet_Season
0fa2eb7a-d9c9-4d35-a43b-fafc2f4b31a6,C-BebPRFIS17,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:28,Wet_Season
a4261119-a8a0-483b-8d2c-133d2a347223,C-Kal4XCH402,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:30,Wet_Season
eb5dc765-a9b0-445f-9f60-cadd52280733,C-BebR6K6339,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:31,Wet_Season
35dc2899-71fe-4662-ade1-3fbfca922eaf,C-BebRTO0F28,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:32,Wet_Season
5d854258-114a-4b50-b504-bac54357c67b,C-Kal534ZY39,100,,,,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 16:33,Wet_Season
0d821254-f4b9-40cb-8449-22901c21e2bb,C-BebT08BA21,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:34,Wet_Season
cdfcde5e-a4d8-48ac-8cac-33c4e4f4f8db,C-BebTMY1T02,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:35,Wet_Season
2742604f-398f-41ee-aa19-db200e1d65e3,C-BebWGJB951,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:37,Wet_Season
3f458c7e-9949-42de-893c-8383968e4989,C-BebX63O954,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:39,Wet_Season
6d16206c-b41d-4f8e-a0cd-fb8801a0edee,C-BebXA6X223,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:40,Wet_Season
6bda8033-2d55-40ad-8d39-e074f443adb3,C-BebXEV3O31,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:42,Wet_Season
92d47bfa-23fe-45b9-bdbf-525382a406bb,C-BebXUZCO38,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:44,Wet_Season
3964d265-2d20-41db-bdfe-302a9e76078c,C-Beb4FUGL37,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:46,Wet_Season
cd449191-a407-4686-80dc-d4b76e041ba4,C-BebHA7I406,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:48,Wet_Season
a5900067-6449-4d62-972d-a6b0b8c61954,C-BebMXI0L32,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:50,Wet_Season
7deca104-793c-4239-ab89-33c250591542,C-Dom2YAOY39,,50,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,22/05/2025 16:51,Wet_Season
f825c3d3-d3de-4409-9d9f-30a6f5e9cb40,C-BebQZYAU20,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:51,Wet_Season
8cfad1d7-4121-49bb-a0ef-3575a39ce5e5,C-BebS56ZF43,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:52,Wet_Season
9c695f71-70f6-442d-88ff-3a7c9f416711,C-BebSMF2S36,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:53,Wet_Season
d83b9384-fc4e-4aa8-94e0-ed5746cbda0a,C-BebUFNNW18,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:55,Wet_Season
ca987082-c0da-4fd4-b056-e2a43956828c,C-BebV0RTZ16,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 16:56,Wet_Season
cba6ad0c-3a8c-491e-9c84-4804bc676bf9,C-BebWIWE630,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 16:58,Wet_Season
84b2520e-985e-41f3-bb63-5beaf34c5b80,C-Bil6IAQN17,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:24,Wet_Season
45d5efb8-1330-4650-870d-adc9d3126301,C-Bil7NQIJ38,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 17:24,Wet_Season
04ed5589-1632-4fd9-994d-4ac9b063ac13,C-BilBYIQH46,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 17:24,Wet_Season
f3e9aab5-221b-4f20-9d2f-88b52bf3a003,C-BilGNDM012,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 17:24,Wet_Season
5803a574-874f-4933-8809-f6fe59e08791,C-BilIBI9W52,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:24,Wet_Season
513a86df-3dd7-4b78-bf45-207c06c253d4,C-BilNZVMB58,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:24,Wet_Season
861e93bb-ff58-4888-a1c8-be04c5548593,C-BilO5QG138,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:24,Wet_Season
61218776-7a06-4657-98a5-8b834ade3a0f,C-BilOO36756,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:24,Wet_Season
fd1e7dee-7e38-46b4-b1f9-d9426a1aa229,C-BilRPYV215,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 17:25,Wet_Season
dff68f33-6027-4fbb-8b47-0a184e708fe9,C-BilTIP8G57,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,22/05/2025 17:25,Wet_Season
17782227-9f39-4495-98db-8f63078e5933,C-BilWXA8S22,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:25,Wet_Season
b25c189b-a8b1-4519-8163-a6298fa2d8cb,C-BilWXQZV09,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:25,Wet_Season
03afd3d0-b32c-4bd8-960c-47a9a3e4fd2b,C-BilX2SPR19,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:25,Wet_Season
6ca5bc98-6ac0-415a-8a7a-80715068e891,C-BilZF51659,,100,,,8,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,22/05/2025 17:27,Wet_Season
a1866ab8-10cf-4f89-bae0-1a309ac851d2,C-Jah2ZAKL57,100,,,,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22/05/2025 17:31,Wet_Season
