formid,State,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra,7  Crop(s) planted | None,7  Crop(s) planted | Groundnut,7  Crop(s) planted | Maize,7  Crop(s) planted | Rice,7  Crop(s) planted | Sorghum,7  Crop(s) planted | extra,form/Implementing_partner,Cooperative_Unique_ID,Gender_of_cooperative_members,Age_of_cooperative_members,Nature_of_Cooperative_members,username,received_on
67ec14d8-e74e-4afc-97ca-eed5d39cebb4,Benue,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,PVNL,C-TarDYO1X28,Female,Youth,Production/Processing,tar302,16/09/2025 20:00
e57ca66f-1fda-4a3a-b81a-d649448eb1da,Nasarawa,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,1,,,PVNL,C-DomG6WFU29,Female,Youth,Production/Processing,dom306,16/09/2025 20:51
e3d46d43-a8e4-4efe-a8c2-ec990dce533f,Nasarawa,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,PVNL,C-Dom1I8E130,Female,Youth,Production/Processing,dom306,17/09/2025 05:42
84a4ad02-0123-459e-8c63-1b3b484d4067,Nasarawa,,,,,,,,,,,,,,,1,,1,,1,1,1,1,1,1,,,,,1,,,PVNL,C-Dom78Q7N51,Female,Youth,Production/Processing,dom306,17/09/2025 05:42
d497529a-2412-4fd3-a962-7b4c4a381b81,FCT,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-GwaPLQFD31,Female,Youth,Production/Processing,aba312,17/09/2025 05:58
9cd573c6-b0c1-48d5-a1b0-049b9e9130e1,FCT,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,WOFAN,C-GwaPLQFD31,Female,Youth,Production/Processing,aba312,17/09/2025 05:59
c0c3d818-5e3f-431a-a169-9794a067aea4,FCT,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-GwaPLQFD31,Female,Youth,Production/Processing,aba312,17/09/2025 06:00
c3780b79-3285-459c-9f7e-8ca61f68a281,FCT,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-GwaPLQFD31,Female,Youth,Production/Processing,aba312,17/09/2025 06:00
ec3e944e-87ca-4cf2-9f2a-8d4396886094,FCT,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,WOFAN,C-GwaPLQFD31,Female,Youth,Production/Processing,aba312,17/09/2025 06:00
702fe751-4909-4f21-83b4-b76ec80f0b79,FCT,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-GwaPLQFD31,Female,Youth,Production/Processing,aba312,17/09/2025 06:01
b06a5177-05ed-4e87-8c93-ee06ba23e19a,FCT,,1,1,1,1,1,,1,,1,1,1,1,,1,1,,,,,,,,,,,,1,,,,WOFAN,C-KwaDRNJS44,Female,Youth,Production/Processing,kwa301,17/09/2025 09:35
2250720d-1f58-4ac1-80fe-c50023dd07ce,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-MarHDXOL40,Female,Youth,Production/Processing,mak302,17/09/2025 10:49
ec26989b-3902-4d98-a54c-93b56922c66b,Benue,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-Tar75U7D47,Female,Youth,Production/Processing,tar301,17/09/2025 10:53
c25c9e51-71e2-4ad7-9b0e-af3152e94f74,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-MarHDXOL40,Female,Youth,Production/Processing,mak302,17/09/2025 10:54
a22886a3-54b9-454c-9849-653b064d6cea,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-Tar75U7D47,Female,Youth,Production/Processing,tar301,17/09/2025 10:54
1c4b4b2f-7479-4415-886f-5eebcee6af8c,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-Tar75U7D47,Female,Youth,Production/Processing,tar301,17/09/2025 10:54
ef3d1d9f-4421-43af-8e5e-12b678de85bc,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-Tar75U7D47,Female,Youth,Production/Processing,tar301,17/09/2025 10:54
ef918652-0b51-4a81-a9ba-70e988d10312,Benue,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,PVNL,C-Tar75U7D47,Female,Youth,Production/Processing,tar301,17/09/2025 10:55
b6686b1f-a65c-4ef9-bd6a-1a32e03abf66,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-Tar75U7D47,Female,Youth,Production/Processing,tar301,17/09/2025 10:57
f25c4054-5d15-4d98-8085-7c92f00ba7aa,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-Tar8PUB432,Female,Youth,Production/Processing,tar301,17/09/2025 10:57
824b5094-bcdf-4fea-bb52-07834eb20b1b,Benue,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,PVNL,C-Tar8PUB432,Female,Youth,Production/Processing,tar301,17/09/2025 10:58
8d9a1c29-d019-4d5e-ad88-83018ad70174,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-Tar8PUB432,Female,Youth,Production/Processing,tar301,17/09/2025 11:00
f0e98466-e3cf-4cbf-b3e2-4c2628f50603,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-Tar8PUB432,Female,Youth,Production/Processing,tar301,17/09/2025 11:00
b8c58ae0-2b10-47f9-96e8-657590b12a6a,FCT,,1,1,1,1,1,,1,,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,WOFAN,C-Kwa1BJDK57,Female,Youth,Production/Processing,kwa301,17/09/2025 11:01
cc8b751f-107d-46ec-9e58-4d716595f62d,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-Tar8PUB432,Female,Youth,Production/Processing,tar301,17/09/2025 11:02
b0c23f07-1532-4488-a1f2-73c7bb773e90,Benue,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,PVNL,C-Tar8PUB432,Female,Youth,Production/Processing,tar301,17/09/2025 11:02
4d8cbcd7-2b5e-4114-916b-dca408b9218a,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-MarHDXOL40,Female,Youth,Production/Processing,mak302,17/09/2025 11:07
075a49b1-9e1e-498c-abb2-72c4defbccae,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-MarHDXOL40,Female,Youth,Production/Processing,mak302,17/09/2025 11:10
e41f873d-af09-4aa7-8d82-42b2106ddce8,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-TarA8TDL38,Female,Youth,Production/Processing,tar301,17/09/2025 12:17
896e0354-9424-45d0-836e-32bbc0121b03,Benue,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,PVNL,C-TarA8TDL38,Female,Youth,Production/Processing,tar301,17/09/2025 12:19
de8e9033-f17b-491d-a391-6531d5ec91fb,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-TarA8TDL38,Female,Youth,Production/Processing,tar301,17/09/2025 12:19
d60392e8-caf6-4abb-ac11-9b08c0b0ffc5,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-TarA8TDL38,Female,Youth,Production/Processing,tar301,17/09/2025 12:19
a6fa1910-ea72-4168-898f-252d45534d2c,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-TarA8TDL38,Female,Youth,Production/Processing,tar301,17/09/2025 12:19
57521685-b09b-40b2-9e31-9ab3b5c14f4a,Benue,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,PVNL,C-TarA8TDL38,Female,Youth,Production/Processing,tar301,17/09/2025 12:19
f940f702-9e53-49ad-bef4-b0a09f755a8c,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-Kau8E0S633,Male,Youth,Production,kau312,17/09/2025 15:25
1a051cd7-f474-4887-bdf6-06dae0cbea8d,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-Kau8E0S633,Male,Youth,Production,kau312,17/09/2025 15:25
dd079a83-aedf-4852-a7ad-2fed8058fe2b,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauDKTT724,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
6e94d123-d2eb-4320-9b2b-e1b962c9bf20,Kaduna,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauDKTT724,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
1fe9048e-0dcb-4087-94d5-19bad5cb11ca,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauTCYKF36,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
99004816-f3fd-48ad-9d02-f506a42f5dc1,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauTCYKF36,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
92172557-6e47-4c35-b8ae-8113d298e8f7,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauE539Y28,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
e21de452-e8d6-4637-bc36-14f63544cbd3,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauPFSFM05,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
41bc8ef9-8823-4c2e-b643-817850d45acc,Kaduna,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauPFSFM05,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
0a369e0e-02a4-4976-9220-c7e7d9b649f8,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauPFSFM05,Female,Youth,Production/Processing,kau312,17/09/2025 15:25
950c1bce-fd46-4961-8fe3-83c4a796370b,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KauN4HJF47,Male,Youth,Production,kau312,17/09/2025 15:25
e6fe92da-7b90-44d4-84d4-6ec495b4d004,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-Kau8M00G35,Male,Youth,Production,kau312,17/09/2025 15:25
64b05fed-32a4-432e-9271-484824a034e1,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-Kau8M00G35,Male,Youth,Production,kau312,17/09/2025 15:26
80a854d3-20e1-4b64-9484-03ce7b9e6a81,FCT,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-KwaAXEY126,Female,Youth,Production/Processing,kwa300,18/09/2025 08:21
ac3fb5cc-7279-4b7d-b4e6-7b9a7bcef619,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweFDPQQ24,Male,Youth,Production,gee314,18/09/2025 09:49
2643e06b-5718-4043-8e62-b42f58a564e5,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-Gwe5Z68H39,Female,Youth,Production/Processing,gee314,18/09/2025 09:51
032113b2-dff0-4275-984d-4546de320364,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweEYWO314,Female,Youth,Production/Processing,gee314,18/09/2025 09:54
85322fb7-9426-442c-9864-33b38d2e4a09,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-Gwe1DLJH33,Female,Youth,Production/Processing,gee314,18/09/2025 09:57
c887cd83-cc7b-471a-8038-bb555005c10e,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweC3VAE34,Female,Youth,Production/Processing,gee314,18/09/2025 10:01
d449f7f7-4534-4643-9bdc-727468ab3330,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-Gwe1CJ0N17,Female,Youth,Production/Processing,gee314,18/09/2025 10:04
0bd1fb37-eee1-4008-a3ce-88de32e76dce,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweZ420A28,Female,Youth,Production/Processing,gee314,18/09/2025 10:06
2ebe0811-cbc9-4dac-acce-6155da43475a,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweDO2RC42,Female,Youth,Production/Processing,gee314,18/09/2025 10:10
44560934-1ff4-4f81-b92f-f497968830f2,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweHY1XN34,Female,Youth,Production/Processing,gee314,18/09/2025 10:12
71d27fe8-7dac-43b8-b2df-6fa20ad83410,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweZ3G8348,Female,Youth,Production/Processing,gee314,18/09/2025 10:20
a6281250-1fb1-4ede-9d46-3f73bf32f694,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweX8QJP26,Male,Youth,Production,gee314,18/09/2025 10:27
67db61d3-a84c-428d-a7cc-daf5d9d414c0,Benue,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,PVNL,C-GweB25VR35,Male,Youth,Production,gee314,18/09/2025 10:30
c0606cc2-70a0-4e7e-9144-dee2e5766d7e,Benue,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweB25VR35,Male,Youth,Production,gee314,18/09/2025 10:41
3caf0188-87f9-46ce-bc13-bf87fa4ab054,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-Kag0D8P535,Female,Youth,Production/Processing,kag307,18/09/2025 10:47
6d7077e0-6301-4eaf-ae33-b3ed7a39ed5a,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-Kag0D8P535,Female,Youth,Production/Processing,kag307,18/09/2025 10:51
903285fe-5fbd-4f15-94c3-4140004313d3,Benue,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweX8QJP26,Male,Youth,Production,gee314,18/09/2025 10:58
8108bf69-bf35-4b73-a88e-2b5376421d37,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,Kaduna 1-PVNL,C-KagNLLTX45,Female,Youth,Production/Processing,kag307,18/09/2025 11:03
22ea1b46-01c4-407a-8adb-258399275eca,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KagJSAP016,Male,Youth,Production,kag307,18/09/2025 11:10
097bb50b-cffb-4b75-8290-6a1e68603561,Benue,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweZ3G8348,Female,Youth,Production/Processing,gee314,18/09/2025 11:13
3ea5b8e0-cb6f-4991-87a2-bf8404dd2cc5,Kaduna,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KagJSAP016,Male,Youth,Production,kag307,18/09/2025 11:18
4b0ac9a8-6cc4-4b5d-9246-98e018a068ef,Benue,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweX8QJP26,Male,Youth,Production,gee314,18/09/2025 11:21
9d1ba0ca-abaf-4800-9c5c-ce4fcbf69e10,Benue,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweC3VAE34,Female,Youth,Production/Processing,gee314,18/09/2025 11:26
909c97fa-76bd-467d-9164-5b144a4b7133,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Kaduna 1-PVNL,C-KagC46BA44,Female,Youth,Production/Processing,kag307,18/09/2025 11:27
02898fd8-b85f-4b6b-b1c6-7575bdf015a7,Benue,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweHY1XN34,Female,Youth,Production/Processing,gee314,18/09/2025 11:29
5c6cb11b-7798-4fcf-84df-b58ca13473f8,Benue,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweDO2RC42,Female,Youth,Production/Processing,gee314,18/09/2025 11:41
2af3efa7-bc84-409f-af68-dfcc19459b98,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-Gwe6YSI456,Female,Youth,Production/Processing,gee304,18/09/2025 11:46
3b2d3559-2843-42ca-93d0-f4f121240ecc,Benue,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,PVNL,C-Gwe6YSI456,Female,Youth,Production/Processing,gee304,18/09/2025 11:46
f927b3e9-1ad1-47f7-861f-c9b6c2bc626d,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-Gwe6YSI456,Female,Youth,Production/Processing,gee304,18/09/2025 11:46
af044546-00d4-4083-87f2-4f8d29c7bd6f,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-Gwe6YSI456,Female,Youth,Production/Processing,gee304,18/09/2025 11:46
29b6dfb7-4b19-402a-9462-689eacc90ac5,Benue,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,PVNL,C-Gwe6YSI456,Female,Youth,Production/Processing,gee304,18/09/2025 11:46
7b0e35bd-7154-4edd-b57c-59cd66d7c814,Kaduna,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-Jab2YY3243,Female,Youth,Production/Processing,jab304,18/09/2025 14:17
6e5817a6-449b-4238-8efa-9b67dde6dd0e,Kaduna,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-Jab2YY3243,Female,Youth,Production/Processing,jab304,18/09/2025 14:17
e5b493a1-b9d2-4955-8623-eeed788b223f,Kaduna,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-Jab2YY3243,Female,Youth,Production/Processing,jab304,18/09/2025 14:17
f13a8381-ebd1-4226-a3e1-1488019aaca4,Kaduna,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-Jab2YY3243,Female,Youth,Production/Processing,jab304,18/09/2025 14:20
861f8778-f961-489d-a2cf-867ebe0c9049,Kaduna,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-Jab2YY3243,Female,Youth,Production/Processing,jab304,18/09/2025 14:20
98cc02d0-cf5d-4a61-a023-d203745a93d9,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-Jab2YY3243,Female,Youth,Production/Processing,jab304,18/09/2025 14:20
46f4934e-486e-492a-9c00-982b7c2e5979,Kaduna,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,Kaduna 2-PVNL,C-Jab2YY3243,Female,Youth,Production/Processing,jab304,18/09/2025 14:21
9c9c88db-2160-4f81-9b5d-cde4588ad534,Kaduna,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-JabNDMF036,Female,Youth,Production/Processing,jab304,18/09/2025 14:21
5883b7e3-5052-4628-81d3-e42e6c9e6146,Kaduna,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-JabNDMF036,Female,Youth,Production/Processing,jab304,18/09/2025 14:21
936a64fc-2396-4b56-a14f-f9f079b1a843,Kaduna,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-JabNDMF036,Female,Youth,Production/Processing,jab304,18/09/2025 14:21
22c27bf9-d6ae-4f48-aa9c-8f0d416700d2,Kaduna,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-JabNDMF036,Female,Youth,Production/Processing,jab304,18/09/2025 14:21
c4ce3944-c8c7-42dc-b661-b4d520831168,Kaduna,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,Kaduna 2-PVNL,C-JabNDMF036,Female,Youth,Production/Processing,jab304,18/09/2025 14:21
75717a0b-eec1-4cf3-9347-8d61ef191919,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweRH6VY48,Female,Youth,Production/Processing,gee304,18/09/2025 15:05
df604405-3464-460c-bba9-3f83cd6a76e2,Benue,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweRH6VY48,Female,Youth,Production/Processing,gee304,18/09/2025 15:05
0b3a60fb-3caf-46c8-a978-309a239c93fc,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-GweRH6VY48,Female,Youth,Production/Processing,gee304,18/09/2025 15:05
03af42ae-d447-4fd3-9e57-75515b61fb68,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-GweRH6VY48,Female,Youth,Production/Processing,gee304,18/09/2025 15:06
e462a2f7-42b3-4b09-8fc6-1fe47ad0b051,Benue,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,PVNL,C-GweRH6VY48,Female,Youth,Production/Processing,gee304,18/09/2025 15:06
35106ee3-869e-4c36-9eef-cd69d680cdc1,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweTNV8912,Female,Youth,Production/Processing,gee304,18/09/2025 15:06
94c9b401-4636-401f-a71b-ab9b9f3cb0c6,Benue,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweTNV8912,Female,Youth,Production/Processing,gee304,18/09/2025 15:06
8c7c41d5-efc3-470e-9c8c-31cbcd328b66,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-GweTNV8912,Female,Youth,Production/Processing,gee304,18/09/2025 15:06
f61c813b-ff91-4c3a-9279-aec50d88f394,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-GweTNV8912,Female,Youth,Production/Processing,gee304,18/09/2025 15:06
1faa9c31-fe3b-4c68-9140-a81163958bc3,Benue,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,PVNL,C-GweTNV8912,Female,Youth,Production/Processing,gee304,18/09/2025 15:06
91ff0ad0-e64c-4bc2-b4cd-64fc98090928,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweO6KQS06,Male,Youth,Production,gee304,18/09/2025 15:48
26bda705-f6b0-41ea-b91c-05b44da20b4d,Benue,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweO6KQS06,Male,Youth,Production,gee304,18/09/2025 15:48
c8a6ab56-a981-4600-82fc-9a89e132e891,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-GweO6KQS06,Male,Youth,Production,gee304,18/09/2025 15:48
43737aa9-6094-466c-a01e-e9c5e76328a5,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-GweO6KQS06,Male,Youth,Production,gee304,18/09/2025 15:48
0447baed-566f-4a5f-a746-b95a14a054c4,Benue,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,PVNL,C-GweO6KQS06,Male,Youth,Production,gee304,18/09/2025 15:48
cd75a981-fd88-4732-a957-226d19f03c0f,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-Gwe0Q99219,Female,Youth,Production/Processing,gee316,18/09/2025 16:12
34753a8d-579a-45f2-8c85-489a082d2a1a,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-GweAKQND51,Female,Youth,Production/Processing,gee316,18/09/2025 16:12
54ab4325-ea9c-489c-9432-16a51b94f2dd,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-GweAKQND51,Female,Youth,Production/Processing,gee316,18/09/2025 16:12
32793c82-7347-44bc-bb4b-e80e007659d4,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-GweKLQQD25,Female,Youth,Production/Processing,gee316,18/09/2025 16:13
203a1e3e-541a-4b73-bbbd-0a5c8bae730b,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-GweKLQQD25,Female,Youth,Production/Processing,gee316,18/09/2025 16:13
c9d164fe-3360-44e4-a555-ebc7bd58a296,Benue,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,PVNL,C-GweWNZG210,Female,Youth,Production/Processing,gee316,18/09/2025 16:13
434b203a-415d-4f4e-8309-6b0c604864b9,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-GweWNZG210,Female,Youth,Production/Processing,gee316,18/09/2025 16:13
6980b5e5-d0c3-4240-9c69-8c927f7b076c,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-GweWNZG210,Female,Youth,Production/Processing,gee316,18/09/2025 16:13
685af60c-7086-4488-b96d-ff139e8b3f83,Benue,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweLUYEF56,Female,Youth,Production/Processing,gee304,18/09/2025 17:41
4f229745-6a3f-480b-9a2d-ece2e4b733d2,Benue,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,PVNL,C-GweLUYEF56,Female,Youth,Production/Processing,gee304,18/09/2025 17:41
b5317c78-d283-48ea-b8e2-915ebba9f154,Benue,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,PVNL,C-GweLUYEF56,Female,Youth,Production/Processing,gee304,18/09/2025 17:41
d6dd06bb-2eb1-4426-9618-f15940a5d757,Benue,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,PVNL,C-GweLUYEF56,Female,Youth,Production/Processing,gee304,18/09/2025 17:41
