formid,coopgender,coopagegroup,coopstate,cooplocationtype,havejointbiz,majorcropsgrown,majorcropsprocessed,majorcropsmarketed,haveelectedexco,freqmeeting,haveactivebankacct,State-IP,coopID,received_on,natureofmembersenterprise,membersendeavors,username,form case case_id
3f50321b-ef6c-40fb-a9c8-05cca0f4e9e4,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,No,Kano-WOFAN,Rim3UIJ19,14/01/2025 15:44,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,rig08,4084871a-81e7-4190-bb57-13e60edb0f86
5896308a-0700-43fc-80d5-8408821a444e,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinGD9718,14/01/2025 15:44,Micro_produce_marketers,Legume_and_Nut_Marketers,jah25,9160a58f-82c0-40ae-afed-ec26c45705dc
e1a386b1-5585-4281-a5bd-23a884091604,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Quarterly,No,Jigawa-WOFAN,JahE69D24,14/01/2025 15:45,Micro_produce_marketers,Snack_and_Food_Hawkers,jah78,ec94ed83-5cdc-4de3-8cde-0016eda2ce5c
a9214d08-e9ea-4ce5-bab0-dba9c5cc233c,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Jah2P4641,14/01/2025 15:45,Micro_produce_marketers,Grain_and_Cereal_Traders,jah49,31394030-6d2b-4cf2-a076-195e3e12d7ce
3be3c8b2-9f3d-4762-95dd-092a015e174e,Female,Youth,FCT,Rural,No,---,---,---,Yes,Monthly,No,FCT-WOFAN,KujPH8P28,14/01/2025 15:46,Micro_produce_marketers,Fresh_Produce_Sellers,kuj04,ca36816b-071b-48ba-840b-bffc4dc5e363
a253efa4-9690-48bf-9f25-d4d0f6cba61f,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinS17Y56,14/01/2025 15:49,Micro_produce_marketers,Legume_and_Nut_Marketers,jah25,f21aa19a-d6ad-4898-9ae9-a9b4486affc7
d4525a11-24a8-4d14-9f32-f7ffec1a9fec,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,GarMH8Y16,14/01/2025 15:51,Micro_produce_marketers,Grain_and_Cereal_Traders,bun07,9e7e8f32-8207-4fda-ab43-98972f6c3583
1408d4b5-fa7e-47fe-898e-bf2d63015bcd,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Weekly,No,Kano-WOFAN,BebM7UK56,14/01/2025 15:53,Micro_produce_marketers,Grain_and_Cereal_Traders,beb43,c9bc570e-30ee-4d79-98c1-85b2e3aae5a9
d7896647-1dee-428f-868c-cea8ffcf38e7,Female,Youth,Bauchi,Urban,No,---,---,---,Yes,Weekly,No,Bauchi-WOFAN,DasMUQF09,14/01/2025 15:55,Micro_produce_marketers,Legume_and_Nut_Marketers,das09,0dfea772-1f9b-4a5f-9f2a-f2f5769f33c9
18013a29-c663-435c-81c4-02ea712420f5,Male,Youth,Kano,Rural,Yes,---,---,---,No,Monthly,No,Kano-WOFAN,Tud4UH820,14/01/2025 15:56,Logistics_Service_Providers,Transportion,tun25,981f1b16-4032-4a59-bb0d-13cdf624bc61
6758bebf-0045-458d-844d-d0945bea61df,Male,Youth,Gombe,Rural,Yes,---,---,---,Yes,Monthly,No,Gombe-WOFAN,ShoF0DH42,14/01/2025 16:03,Logistics_Service_Providers,Transportion,sha04,e47de975-e453-4eea-ac9a-0384cd8c42dd
de09e1c3-7364-4237-8a7a-9a7066a69177,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Jah0FEO41,14/01/2025 16:03,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,jah72,4a6fcedb-8ca4-41e5-a9a0-270cac8c8ea4
3fa2a421-c17c-4671-94f7-6de7820ad280,Female,Youth,Jigawa,Rural,Yes,Groundnut,Groundnut,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahCII606,14/01/2025 16:04,Persons_with_Disability,Production/Processing,jah72,7e7d37a3-8b4f-48d8-8774-d5ede167a3be
9ea502c6-0abf-4d12-a41c-fb5ada898e02,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Jah2RGN20,14/01/2025 16:04,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah72,e1b70aba-6ae6-4a19-91f6-e9631ee14c25
48b21b0b-a405-4748-82d5-ccb72489f892,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahLHKH01,14/01/2025 16:06,Micro_produce_marketers,Fresh_Produce_Sellers,jah22,f128758e-abc8-45a1-9cea-3263de506947
2b3af5ca-7aa7-412e-a88d-7ae33b134bcd,Female,Youth,Bauchi,Rural,Yes,---,Rice,---,Yes,Monthly,Yes,Bauchi-WOFAN,Nin63LW53,14/01/2025 16:07,Persons_with_Disability,Processing,nin01,6611601e-0b87-4ae3-ba9b-28d8c4a3314b
3905442e-e508-4252-9c14-1cf5a1743c8e,Female,Youth,Bauchi,Rural,Yes,---,---,---,Yes,Weekly,No,Bauchi-WOFAN,GanYSOB11,14/01/2025 16:08,Micro_produce_marketers,Grain_and_Cereal_Traders,gan09,8c3413ab-b2ba-433e-9a8d-d5552c72b8cb
50f41bbd-1f30-47ac-884f-9ad934776544,Female,Youth,Kano,Rural,Yes,Rice,Maize,---,Yes,Monthly,Yes,Kano-WOFAN,KurET0V34,14/01/2025 16:08,Persons_with_Disability,Production/Processing,gmm03,0970f25d-26ca-4ebd-9fa5-286d75cce5df
3b5523f0-4565-4df2-acef-4247b7bdbcc6,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebMNXD51,14/01/2025 16:09,Logistics_Service_Providers,Loading/Off-loading_of_goods,tun32,f91920a2-a249-4f67-84c0-09ab69342c91
bf2cac20-c020-4bb2-9fb0-7dbcaa73e54d,Male,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebWHII40,14/01/2025 16:11,Logistics_Service_Providers,Loading/Off-loading_of_goods,tun32,1e588105-ab64-4c47-9d8b-77b377b628ab
85d26a23-60af-4d97-ba48-21c7f7125c75,Male,Youth,Kano,Urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Rim5Z8V18,14/01/2025 16:13,Logistics_Service_Providers,Loading/Off-loading_of_goods,rig17,18fb0d70-5e32-42d9-8045-c4b3861a6b40
eb33ac35-505b-4794-a15c-35b56e081dd5,Female,Youth,Kano,Rural,Yes,---,Groundnut,---,Yes,Monthly,No,Kano-WOFAN,Beb8Y2T32,14/01/2025 16:14,Persons_with_Disability,Processing,beb05,3e1ec3a3-b917-456a-939f-bd9bae0d5c29
d696a52f-3928-4b57-b0c6-ce296591ad75,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinTWJC48,14/01/2025 16:15,Micro_produce_marketers,Fresh_Produce_Sellers,rin27,ef5c6121-967e-4ce5-88ec-963d9994160e
dbf9f462-c0b6-41e6-9f04-a249126344f9,Female,Youth,Bauchi,Peri_urban,Yes,---,---,---,Yes,Weekly,Yes,Bauchi-WOFAN,BauQLNC59,14/01/2025 16:16,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,bau15,5ed834cc-d4e3-40dd-977b-209449caa1e5
6b0d9cdf-4885-4337-be9a-ec64a4660382,Female,Youth,Bauchi,Urban,No,---,---,---,No,Quarterly,No,Bauchi-WOFAN,BauON1I52,14/01/2025 16:17,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,bau05,6a7addc6-e636-4af0-b27f-48b673dff0ec
58506b67-90ac-4838-89c6-dd7b264f2ed0,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,No,Kano-WOFAN,BebU7ZP02,14/01/2025 16:18,Logistics_Service_Providers,Loading/Off-loading_of_goods,beb45,632f80c6-5925-435d-a42a-2ce102620655
90bfa558-d523-4702-b609-ef4f799e0b77,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,BebK1E452,14/01/2025 16:20,Logistics_Service_Providers,Transportion,beb29,f55f75ab-3a79-41ef-8b47-b424c72b2c36
22c33f0b-6b5d-4d5e-92aa-4d450cb81a5f,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Rin427937,14/01/2025 16:23,Persons_with_Disability,---,rin15,604631a1-56e1-4249-aff2-2ccab3c52af3
ae5fb149-90d0-457e-acb0-ee3cd1260047,Female,Youth,Gombe,Urban,No,---,---,---,Yes,Monthly,No,Gombe-WOFAN,Kwa8TVT45,14/01/2025 16:27,Micro_produce_marketers,Fresh_Produce_Sellers,kwa09,6db5c937-9089-4961-ac5f-ad45ae1b23aa
3fa919f4-1a41-4967-8824-445421380d79,Male,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaSM0I29,14/01/2025 16:27,Logistics_Service_Providers,Transportion,ika16,5c84824f-f838-4826-a4b4-e246b36d4e65
f24e8709-7009-414c-8aa7-c1ca7db8da8f,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,TudH43440,14/01/2025 16:29,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tun32,13860860-cf59-4b8c-b751-2ca39af7b923
4678d871-4434-4e43-bf0a-ebd429d3ebbc,Female,Youth,Gombe,Urban,Yes,---,---,---,Yes,Quarterly,No,Gombe-WOFAN,GomW0S222,14/01/2025 16:30,Micro_produce_marketers,Grain_and_Cereal_Traders,bal03,8b62fcbf-83cb-4b81-a5db-7b7a7ff7728c
2f557585-5a34-4753-9305-8b0cb1fdc6f0,Female,Youth,Gombe,Urban,Yes,---,---,---,Yes,Monthly,Yes,Gombe-WOFAN,GomDXQC46,14/01/2025 16:30,Micro_produce_marketers,Legume_and_Nut_Marketers,bal03,d3f9247e-0bd3-4487-af43-1330e9632eb2
3f91c869-9c46-40fd-b109-4bf3b6e2e60c,Male,Youth,Bauchi,Rural,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,NinS8KW07,14/01/2025 16:32,Logistics_Service_Providers,Loading/Off-loading_of_goods,nin12,09f4dbc6-ef85-431f-864d-c78963f7eea4
1ded470c-1297-4a64-86c5-007899314fa7,Female,Youth,Jigawa,Rural,Yes,---,Groundnut,---,Yes,Weekly,Yes,Jigawa-WOFAN,RinXDXV46,14/01/2025 16:34,Persons_with_Disability,Processing,jah34,caea7e69-23c0-4120-ac1b-894c42907b56
edc14f99-e28c-4cbe-9c3a-346e297bb33a,Male,Youth,FCT,Rural,No,---,---,---,Yes,Monthly,Yes,FCT-WOFAN,GwaQL1K21,14/01/2025 16:35,Logistics_Service_Providers,Loading/Off-loading_of_goods,gwa22,3b06c315-d3ea-429f-9ca1-46cb90754200
51afcad1-a761-416d-9095-de967c79053e,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebM5U645,14/01/2025 16:35,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tun28,8e181b53-710c-40ac-b9c0-59024eba3516
4011e73d-d496-4218-b4c0-650092fee403,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,TudQHWW33,14/01/2025 16:37,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,tun32,f91e4812-b2c1-4ffe-8906-f8370dafc97d
0af0d5db-7eb7-43b7-82c0-65e80098d198,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebG7KV03,14/01/2025 16:37,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tun28,84234a0d-7907-4d42-a630-fd098bb679fb
ffabf4b7-2b00-4f57-9e52-5e1ef42966b2,Female,Youth,Kano,Rural,No,---,---,---,Yes,Monthly,No,Kano-WOFAN,TudWONH13,14/01/2025 16:39,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tun22,3d473855-e48e-4afc-82da-39bc5d0265d7
45b8dab2-8521-4137-a374-cc87d915a04a,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,GarOVV142,14/01/2025 16:41,Micro_produce_marketers,Fresh_Produce_Sellers,bun06,e476fb22-5b58-4863-80e3-db4315ebd058
95b77da0-dee2-48c3-a8f8-323e1e1d29e2,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Jah173450,14/01/2025 16:41,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah79,0ecc866e-4b69-4e66-a88d-9ea4d00f1ab4
1350ebfa-d428-4557-a427-c8832c7cae0e,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebN5CX01,14/01/2025 16:41,Logistics_Service_Providers,Transportion,kir04,19a73445-4c89-480c-bab3-da88e8897e9f
304c6a56-6504-45c3-925c-7af5e9d1baac,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-WOFAN,Ika2SAC16,14/01/2025 16:43,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,ika31,30445f1a-69ad-4dea-a0c1-df9200e4d4c8
96adb868-249a-4c1f-afdf-1b19794ab76d,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaKRKI31,14/01/2025 16:43,Micro_produce_marketers,Snack_and_Food_Hawkers,ika31,30bbb1f3-2ed2-4011-aedc-18cb18f64e7f
0f4a6cc8-ba8f-4eda-bf7a-1dd46cd7c9f2,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaLC3R02,14/01/2025 16:43,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,ika31,287bc89a-b37e-4df0-a6b6-cf137151377c
8216028e-09c6-4ee1-8553-d84d85e9f28c,Female,Youth,Jigawa,Peri_urban,Yes,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,JahSV4Z11,14/01/2025 16:44,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,jah49,4607b54f-edf8-4e8d-8852-8ed9e9a19e1b
d1254b85-c661-47ec-ad09-2b84cdf362a2,Female,Youth,Jigawa,Rural,No,---,---,---,No,Weekly,No,Jigawa-WOFAN,TauAC9P55,14/01/2025 16:44,Micro_produce_marketers,Fresh_Produce_Sellers,tau27,8b7216de-12c5-432f-b0bc-7759bf01c068
c534ac1e-124b-4754-9387-a3148c84f1ae,Female,Youth,Kano,Urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KanXA3T38,14/01/2025 16:45,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,knmun08,a338f9e8-7a88-4fcb-a054-56918f803f1e
cd75206f-a047-4a7b-99fb-0a97acaad639,Female,Youth,FCT,Urban,No,---,---,---,Yes,Weekly,Yes,FCT-WOFAN,Gwa0V9N00,14/01/2025 16:46,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,gwa28,912a00c7-b144-4450-a5f0-a76eb1bb01f7
f7d7faf7-d068-4ecb-99ad-b63c05d3ec8f,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KurQ9LG21,14/01/2025 16:47,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,kur02,99890232-991a-4905-92cd-0b44c6f94d07
6c22ab72-d048-4e8b-989a-e59d231b29c0,Female,Youth,Kano,Rural,No,---,---,---,Yes,Monthly,No,Kano-WOFAN,TudFX2O37,14/01/2025 16:49,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tun22,bc7a7b49-48c1-4c81-9cdb-0b2ecacc6f49
2cf46b0f-963a-40f6-a2a9-643aaa0271d9,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Daily,Yes,Kaduna-WOFAN,IkaP28Q06,14/01/2025 16:50,Micro_produce_marketers,Grain_and_Cereal_Traders,ika17,5bebb02d-1440-432e-a0c9-613214e7add1
024484ee-1412-44ab-bc46-1a6f9a748087,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinSUIU16,14/01/2025 16:51,Micro_produce_marketers,Fresh_Produce_Sellers,rin13,34598002-9e41-4b36-865e-8f86cd7b48e1
3e4a776b-f905-4164-8c7a-cede37060a22,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Daily,Yes,Kaduna-WOFAN,IkaS83613,14/01/2025 16:51,Micro_produce_marketers,Grain_and_Cereal_Traders,ika17,3fcc73c5-4660-42a8-ae05-b8f7fae4b07f
eaaee65c-0054-40ca-8861-31228d5c754a,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaX0C314,14/01/2025 16:53,Micro_produce_marketers,Snack_and_Food_Hawkers,ika31,40e76f20-02cd-47ea-929b-20caf8498d30
5814dff6-d289-495d-af68-9ca8e6ddbe90,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Weekly,No,Kaduna-WOFAN,IkaW5J353,14/01/2025 16:53,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,ika31,7778cf7a-2b1a-4753-9df6-44844737de58
6cca8fa9-66fb-422c-a276-4b7bf45553c4,Female,Youth,Gombe,Urban,Yes,---,---,---,Yes,Weekly,Yes,Gombe-WOFAN,GomPGTM41,14/01/2025 16:54,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,gom25,4d816605-25c1-4498-8af8-0e16c8498048
9204531f-901d-41f6-8080-a5c44efcabfd,Female,Youth,Kano,Rural,Yes,Rice,Rice,---,Yes,Monthly,No,Kano-WOFAN,BebWQ9L09,14/01/2025 16:55,Persons_with_Disability,Production/Processing,kir22,04283d39-d9bf-49e3-a845-a7b2eef54045
464257d5-d22b-4c43-a616-3add0b6ad7ba,Female,Youth,Kano,Rural,Yes,Rice,Rice,---,Yes,Monthly,No,Kano-WOFAN,BebLLN132,14/01/2025 16:56,Persons_with_Disability,Production/Processing,kir22,8d9e7e3c-17b5-4928-a746-244cf5f68605
10b25040-a8dd-4979-b6fd-ee238de05ddf,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebRPNG19,14/01/2025 16:57,Logistics_Service_Providers,Transportion,kir09,a1957397-b704-4ff2-afaf-43d2bf29a9aa
8ab7edac-f692-45db-8e65-83f9d5615203,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,TudTWH556,14/01/2025 16:57,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tun18,c434d683-16fc-4589-8a05-46c0404032ab
35c3a7da-facb-4f6e-b72c-ae6ea4f7db7a,Female,Youth,Kano,Rural,No,---,---,---,No,Monthly,No,Kano-WOFAN,Tud0KGM10,14/01/2025 17:01,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tun22,a5de4ad4-079e-46af-9b48-93dcc341a208
c103c964-97c8-4271-97e7-0d21e8a8cacc,Female,Youth,Kano,Rural,Yes,Rice,Maize,---,Yes,Monthly,Yes,Kano-WOFAN,KurFPO558,14/01/2025 17:01,Persons_with_Disability,Production/Processing,gmm54,d295deef-823f-4b0c-909c-d3fe8020919b
aab1bd86-35f1-494d-be4d-1f2bbe882447,Female,Youth,Kano,Rural,No,---,---,---,Yes,Monthly,No,Kano-WOFAN,BunAW7R06,14/01/2025 17:03,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gmm19,f689e63e-0644-42c1-8deb-1a702bcad299
cb44bd04-9640-44c2-9960-2e01089b7513,Female,Youth,Kano,Rural,Yes,Rice,Rice,---,Yes,Monthly,Yes,Kano-WOFAN,KurC8VS51,14/01/2025 17:03,Persons_with_Disability,Production/Processing,gmm54,8373109d-8e77-48aa-9da4-29760bcae4d5
82df885f-6acd-4c44-a8dd-7728362122b9,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,BauKAKF34,14/01/2025 17:04,Micro_produce_marketers,Grain_and_Cereal_Traders,bau11,fc80d201-9769-4981-a2b9-234d6be5d621
a52b58fb-4027-4b10-bc13-5b6ba681272c,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,KurLTM120,14/01/2025 17:04,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,kur04,10713836-ad64-4d47-9a55-565d372bdd60
adb1f0c2-584b-4561-bf93-f4cf2dcb1755,Female,Youth,Gombe,Rural,Yes,---,---,---,Yes,Monthly,No,Gombe-WOFAN,Bil65DW25,14/01/2025 17:05,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,bill05,0aa3ac13-2c0c-45ab-9144-780dbcdec1b8
191e6479-e590-4016-aff0-cb7c4bf2dd22,Female,Youth,Bauchi,Urban,Yes,---,---,---,No,Monthly,No,Bauchi-WOFAN,BauVC4H16,14/01/2025 17:05,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,bau04,6d476aa5-f35d-4d6a-a699-1005967fa974
6d5b47e8-5d57-4c5d-aaed-65a6a148a6c5,Female,Youth,Kano,Rural,Yes,Rice,Rice,---,Yes,Monthly,Yes,Kano-WOFAN,KurY30E56,14/01/2025 17:06,Persons_with_Disability,Production/Processing,gmm54,b584c3d6-9ad5-4464-8cd3-9a3758ee79c4
e88df264-1d0f-427b-98ba-5e243f18eb5d,Female,Youth,Kano,Peri_urban,No,---,---,---,No,Monthly,No,Kano-WOFAN,TudGLQ851,14/01/2025 17:07,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,tun26,b23c9528-5108-4495-a92c-5cee725f3e1d
052d2247-06d9-4969-ae3d-5240d0f1cbe1,Female,Youth,Kano,Urban,No,---,---,---,No,Monthly,No,Kano-WOFAN,KanG1TS08,14/01/2025 17:07,Micro_produce_marketers,Aquatic_Product_Sellers,knmun05,a9bf9248-e03e-42a4-8bcf-609e0a335822
4dadb1a9-5373-4ff1-9ac2-9bcf048d4e3a,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,TofJQBK39,14/01/2025 17:12,Logistics_Service_Providers,Loading/Off-loading_of_goods,bag04,9d0ea449-1607-4db4-b873-9589ecc75159
4a8b6d85-b018-4693-b75d-d6e03222798d,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Ran1MVD58,14/01/2025 17:15,Micro_produce_marketers,Fresh_Produce_Sellers,gmm26,5fe8e5cb-1361-42e9-99de-0a539de0c09a
50625a57-ab1c-44d5-9cc5-4ce5b8404e66,Female,Youth,Kaduna,Rural,Yes,Rice,Rice,---,Yes,Monthly,Yes,Kaduna-WOFAN,IkaTQFQ42,14/01/2025 17:15,Persons_with_Disability,Production/Processing,ika36,c2707783-02b0-4762-950a-a0360c7f81f2
7d0ab80f-76d4-4d8e-8638-aa52366ee857,Female,Youth,Kano,Rural,Yes,Rice,---,---,Yes,Monthly,Yes,Kano-WOFAN,KurD1PR04,14/01/2025 17:15,Persons_with_Disability,Production,gmm48,4ff4cee3-1418-44eb-9c45-25a46f783ae4
20a26aa4-ee42-4d93-9250-ffad20a4d448,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kaduna-WOFAN,IkaATBD41,14/01/2025 17:15,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,ika36,9fa2701e-15ec-4be8-83df-da1ccb17282a
faaf1dad-a9f1-4416-baf3-02e9cbc49ceb,Male,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,Jah4DF732,14/01/2025 17:16,Logistics_Service_Providers,Loading/Off-loading_of_goods,jah05,81de945d-a3d4-491b-b043-291e565fac83
7320ca98-48e7-44fa-a888-905805aebf77,Male,Youth,Kano,Rural,No,---,---,---,No,Monthly,No,Kano-WOFAN,TudOEIY43,14/01/2025 17:18,Logistics_Service_Providers,Transportion,tun22,90ca5469-9c07-4b45-ad39-661f95667a62
5581f75e-fac8-49f2-a043-c82005f3accb,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,Tud4V2T10,14/01/2025 17:18,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tun07,25010b90-b89c-4134-9a2a-8c82ec2910f5
7e30005b-f1e6-42e6-acec-d3ad5636e245,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,TofT0A958,14/01/2025 17:19,Logistics_Service_Providers,Loading/Off-loading_of_goods,bag04,8d2d54c5-d98d-45a8-8f74-ced603b64c3a
be8da13f-bca6-4fef-b203-a16dae14d1ed,Female,Youth,Jigawa,Rural,Yes,---,---,---,No,Quarterly,No,Jigawa-WOFAN,JahJ8QH15,14/01/2025 17:23,Micro_produce_marketers,Grain_and_Cereal_Traders,jah43,2534549b-f1f1-4911-b664-61e0dbae7134
aa61885d-eca2-4b5c-87ab-b358725833f3,Male,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KurBBQC19,14/01/2025 17:24,Logistics_Service_Providers,Loading/Off-loading_of_goods,gmm02,8355a424-52f3-4481-b4e7-c41038694875
62717b5d-707b-472a-9ad2-a38b1e229a5d,Female,Youth,Kano,Rural,Yes,Maize,Rice,---,Yes,Quarterly,No,Kano-WOFAN,Tud68T515,14/01/2025 17:24,Persons_with_Disability,Production/Processing,tun32,d63e36fb-7a95-4a24-976d-dc3279dff5fa
eb86fea5-1873-4ac4-be1c-b63d51ba4eda,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Beb6RCH56,14/01/2025 17:24,Logistics_Service_Providers,Transportation_Agent,beb31,f15cd74b-aa5f-4e61-88bb-2548c182261a
43553ec2-185e-41a7-83bc-1d3cc2bcf04a,Female,Youth,Kano,Urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KurPTYQ12,14/01/2025 17:24,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gmm02,890fb438-a60e-4017-aa3e-beaa116b9ed6
6c5748aa-b4b7-400e-8113-5b7bb4623051,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebBW6222,14/01/2025 17:24,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,beb31,0a8eb70f-6435-4249-8f5b-781177917dd6
5789a8a3-e746-4308-8b2c-bec1cfe0bfc3,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,Jah31HH46,14/01/2025 17:26,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah65,125d99fa-745c-4408-8c44-db7172dafc59
e85d8680-33d3-4d73-98b3-0d03d5aefc01,Female,Youth,Kano,Urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Kur5DIV12,14/01/2025 17:27,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gmm02,9c6524cb-a28a-4ff1-a0dd-800bc7a0faec
3255cb7b-1bf0-46db-8cc5-0185b7b9aae9,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,No,Kano-WOFAN,BebF8HC17,14/01/2025 17:29,Logistics_Service_Providers,Transportion,beb26,8d1739c1-3a07-4de1-a95d-c3feff8f0f4f
