formid,Type of Financial Product/Service Accessed,Date of accessing Product/Service,Has your cooperative ever given you access to the following business development support services? | None,Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,Has your cooperative ever given you access to the following business development support services? | Export_assistance,Has your cooperative ever given you access to the following business development support services? | Financial_management,Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,Has your cooperative ever given you access to the following business development support services? | Personnel_administration,Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,Has your cooperative ever given you access to the following business development support services? | Others,Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,username,Did your cooperative facilitate access to this financial Product/Service?,Are you satisfied with the product/service?
36e5f5f8-f9ee-4b1d-bbc7-40713122eb45,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,Rim87MIZV39,rig11,Yes,Yes
0b8c584a-f229-484d-a371-4e128e72a683,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,RimLXY4A652,rig11,Yes,Yes
651918f5-0cc4-47bd-a35a-f30a9022c4d3,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar339OIH10,bun21,Yes,Yes
5c344a69-98cd-4551-8e55-d8655fd78892,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,RimV8YUUS54,rig11,Yes,Yes
eac6bbe3-fe06-49b5-9ea8-064f454ff5c3,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,RimGPAI8730,rig11,Yes,Yes
a0203797-47dc-4c29-bc59-be7ae7755caf,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarSNU9AG46,bun21,Yes,Yes
924f38d1-fef4-424c-94a4-8d6036608fb5,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,Rim2TMYDI45,rig11,Yes,Yes
1ef7d661-ed3f-4bbc-a0eb-3b252e7ce73a,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,RimLODJQQ33,rig11,Yes,Yes
f21fb9f0-f435-4a8e-8c4e-6086e6ca35f6,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarG956V114,bun21,Yes,Yes
d43892e4-bbe2-4078-9d5e-8e04398d1fc5,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,RimTB4FQF24,rig11,Yes,Yes
a7c76cd6-8b1d-45ac-87e9-010ba57ac934,Deposit_Account,2025-03-14,,1,,,,,1,,,,,Yes,Rim3S99NP06,rig11,Yes,Yes
02da0084-9bb8-43fb-8148-b0918c6ce17e,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaAOKRU819,gwa24,Yes,Yes
5c538de5-9544-4bc1-92dd-929a2f584f26,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarKQY3CO25,bun21,Yes,Yes
a6bfc839-99a5-4cfd-9dba-8ed5c6fcd613,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarPB5C1340,bun21,Yes,Yes
84c8454e-304b-4f5b-bfc8-4290c21a3c97,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarBJEUNT12,bun21,Yes,Yes
7a0a81e1-fd51-4845-a289-4b765077f151,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaTRWU0D47,gwa24,Yes,Yes
be59ce02-423e-4430-9721-a4bcd4f12932,Deposit_Account,2025-02-20,,1,1,,,1,1,,1,,,Yes,GarQEEMKN46,bun21,Yes,Yes
a07162b3-29d6-47ef-8a2c-2a27b52151c4,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar0RY64O24,bun21,Yes,Yes
f08fa6d4-1065-4882-b55b-4c8c5008e94d,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarIWITJ534,bun21,Yes,Yes
b62833db-2963-49e5-9121-eba9f89644f5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaAEVP7E12,gwa24,Yes,Yes
4f95ce30-8e67-48ec-bbb7-861c1c1bcd52,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarQT2AWI47,bun21,Yes,Yes
62ca14eb-dbfc-4cc0-ba11-1b2b2321db89,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar493AI124,bun21,Yes,Yes
a43be9a0-62a7-47a8-9fd8-32c7dcb2162d,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarXE63LP30,bun21,Yes,Yes
bfb2dd09-a33d-4cc8-8913-9ac4769850ec,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarC6A9HJ40,bun21,Yes,Yes
51ae8caf-fd22-4c45-b016-95b5edf3822d,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarNVO4X055,bun21,Yes,Yes
8fd1d6b8-455a-4b13-86d4-42cba43063a6,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,BilIABOXO43,bill09,Yes,Yes
eb395016-39dd-405d-b8b8-3117988b7841,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,BilMHV54V43,bill09,Yes,Yes
f635cb22-8ab1-448e-8d12-f7a35a7fc768,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar4AT6TZ58,bun21,Yes,Yes
a9ab8344-57d9-4a55-afcc-0cd469b2278b,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarCLYPFW58,bun21,Yes,Yes
898b1646-0102-4136-abd9-2649561d5be3,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,BilGQ0E2126,bill09,Yes,Yes
83f5e0ee-8495-4e4f-8ae8-e9b9b02c7162,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaT4HQZA32,gwa24,Yes,Yes
8c59121a-7cc0-49dc-8ead-d547eac6990c,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar0RXNOO44,bun21,Yes,Yes
ac1b08d0-2ee8-4a1d-a031-6ccd8bfb64aa,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BilW4FQWY49,bill09,Yes,Yes
fcdeeea1-288e-4659-8ea8-f87bb5b70dc2,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaOR4MJB28,gwa24,Yes,Yes
fbd6eef7-6a63-49b1-813b-b609d2eb7d16,Deposit_Account,2025-02-23,,1,1,,,1,1,,1,,,Yes,BilRAJTHD14,bill09,Yes,Yes
7c387db5-0c8b-486e-968e-24b53571b3d6,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaB39B4215,gwa24,Yes,Yes
5b34ac07-3e24-4d82-895f-84fd4a3f52dd,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gar2FC2DX25,bun21,Yes,Yes
2bc9b9f5-9b80-4d9c-b466-8a0901692d5f,Deposit_Account,2025-02-24,,1,,1,1,,1,,1,,,Yes,Bil9UVWO141,bill09,Yes,Yes
094fd305-3a1a-4d2f-8e59-4579c4e085a5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaPGWHZP59,gwa24,Yes,Yes
7011232d-1dd3-4b97-9d67-1e5d1712cf2e,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BilRWEUWO14,bill09,Yes,Yes
74edbd74-33b1-457e-a61f-053650903e71,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GarU21IIE32,bun21,Yes,Yes
3ca22daa-4458-4e5b-8583-ed7ef4008065,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,Bil6H244L57,bill09,Yes,Yes
21c486dd-b9f1-41fa-a1c0-724bda4f48aa,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaHGVQG912,gwa24,Yes,Yes
212550f0-7643-4831-ae66-f950eecebc3a,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BilAZGZ2M12,bill09,Yes,Yes
e7dddae5-4a35-4e69-b251-84159e0ba971,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaH69C1301,gwa24,Yes,Yes
e7ed60e4-c7e9-4e2d-8480-cf635ce9728c,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BilR0A2CK40,bill09,Yes,Yes
a02d95da-1b55-46bd-992d-995471ce21ec,Deposit_Account,2025-02-21,,1,1,1,,1,1,,1,,,Yes,Beb5QT8K615,tun08,Yes,Yes
6a2809e9-149d-4744-94f5-b5c99a059dc8,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BilG2H6MT48,bill09,Yes,Yes
af9e0c75-0db2-4df7-bae3-c92fcaab9eba,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaHSY52E01,gwa24,Yes,Yes
daeef3ee-4228-41df-b564-dcab9fd518d6,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BilXFWSS258,bill09,Yes,Yes
78cd60ed-6728-48f0-83a2-d721c66a2736,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,Bil1C3RLB40,bill09,Yes,Yes
142c75b9-8277-4754-9f82-58bbfcbaa9be,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,Bil16AGPE08,bill09,Yes,Yes
db91aba4-1920-4ea0-bd15-473e30028f21,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,BilEKV25F32,bill09,Yes,Yes
43ceb629-b03a-46d7-b06a-c139f939b644,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,BilMLUCBO37,bill09,Yes,Yes
aa447c88-ac79-4abb-a346-45687e4d2b91,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,Bil59AY3Y39,bill09,Yes,Yes
faaff805-fced-4307-9c05-0f38ffab52a5,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,BilTSGUN237,bill09,Yes,Yes
9c403997-524a-47c6-ab4b-25971f85f2e5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Beb09JMFG46,tun08,Yes,Yes
f300175b-d08a-4c82-aaa5-2fe78b570c39,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BilV26G7Q24,bill09,Yes,Yes
69ed410a-37c8-471a-8b98-d5e3a1c8c719,Deposit_Account,2025-02-21,,1,1,1,,1,1,,1,,,Yes,BebHGZO2Z58,tun08,Yes,Yes
09c6836b-1896-487d-98c9-45fed112945b,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,BilXUWWMX26,bill09,Yes,Yes
da9d03c1-ff90-415c-8a16-1635f6bf3a67,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,Bil2BAL1E25,bill09,Yes,Yes
391d8211-e873-4a9c-bb7f-7d0b9d6066f4,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BebD019WX08,tun08,Yes,Yes
c7243df1-2517-4f05-a33c-e2d3fe8b5d0f,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,BilC2JS2I44,bill09,Yes,Yes
9d5b6c3e-c7ea-45a6-92cd-c9f9917c2722,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,BilL4X7OV00,bill09,Yes,Yes
ca0dfaf2-46dc-4e6b-b6f0-baf06646c39f,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,Beb4N4BXC38,tun08,Yes,Yes
d63042ff-2214-43de-b0a7-2066baaf2d75,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,Bil3P6J4Y09,bill09,Yes,Yes
7d310732-ba0f-4781-8efa-420f027c0c87,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauYNO96H13,bau03,Yes,Yes
ce695e12-b1c9-4920-8ae9-82399dfb47a5,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,Bil18O4KS04,bill09,Yes,Yes
9db9e008-c8f3-4c9d-985e-e1160397ff6d,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau6M553F10,bau03,Yes,Yes
f280a270-b5e3-42bc-97f3-cdb0ed3b23ba,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,Bil8VJBE412,bill09,Yes,Yes
bcfb69b0-0d3a-4e7b-9187-c3cd4810b5f3,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebGH1S2L22,tun08,Yes,Yes
8d5174c2-d8f7-45e5-a0bd-78f64984d984,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaSACSF905,gwa24,Yes,Yes
2b073fdf-9c79-4a2e-8f32-5568b7eaeb85,Deposit_Account,2025-02-25,,1,1,1,,1,1,,1,,,Yes,BilQ3775Y26,bill09,Yes,Yes
9eb2bed5-b2e6-475f-8c47-0c48420e70a6,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaLL2S6901,gwa24,Yes,Yes
91d4c23a-b902-487a-965a-ad240ee8a154,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaLOQKKA26,gwa24,Yes,Yes
e800e2d9-9244-46ba-92bb-c41e8b484197,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau2OUXR419,bau03,Yes,Yes
33978606-d21b-4d7f-a578-2c73c4ea733c,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauP5TYQ320,bau03,Yes,Yes
9bf21213-4b31-4840-adb9-496540e06dc0,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaW3LH0O53,gwa24,Yes,Yes
5279737f-a957-4ea1-bd0b-b119382580a9,Deposit_Account,2025-02-27,,1,1,1,,1,1,,1,,,Yes,BilGVWN9F47,bill09,Yes,Yes
7d86fb10-ca0a-4768-aaee-bac2d2a8d919,Deposit_Account,2025-02-20,,1,1,1,,1,1,1,,,,Yes,Beb1VQ3YX43,tun08,Yes,Yes
9c06d328-0425-4e6a-824d-f46c438d2b0c,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau30SDZY26,bau03,Yes,Yes
ee772d25-a891-4652-8c90-adbe4dcb69e3,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Gwa3TR0PM54,gwa24,Yes,Yes
80d70f96-a586-404d-800f-00e77194b0f1,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaWL8SM525,gwa24,Yes,Yes
e2ce1896-18c5-4151-953d-42f89f376044,Deposit_Account,2025-02-20,,1,1,1,,,1,,1,,,Yes,BauDLFJW715,bau03,Yes,Yes
93707cd7-a0f6-4182-b0e2-e7b1aaaba3ce,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaIPK3EP18,gwa24,Yes,Yes
1e78a37e-4f11-4e4b-9043-4e91a235ba6e,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,BilQV58VQ19,bill09,Yes,Yes
335489d7-6b18-436a-92b2-f45b7ed7df07,Deposit_Account,2025-02-21,,1,1,1,,1,1,,1,1,,Yes,BebV2AO8Y38,tun08,Yes,Yes
2fe4ffed-890e-4ab8-ad8c-a788a411c7b9,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauEQG72L17,bau03,Yes,Yes
9f312320-1393-4323-b67c-6cfc2b692d1c,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebBFXHA436,tun08,Yes,Yes
f6db323f-66c5-41c5-a944-68483f4d29a8,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaQ483LW22,gwa24,Yes,Yes
0e8b2718-d777-4c44-9a9a-d64c48f7bda5,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau22K8I939,bau03,Yes,Yes
ab5b973a-364b-428a-ac7d-6fa29242c430,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaN4625L16,gwa24,Yes,Yes
5391d2f4-0ee5-4775-9a72-dc70f7976184,Deposit_Account,2025-02-21,,1,1,1,,1,1,,1,,,Yes,BebVTHFMY20,tun08,Yes,Yes
b7032567-c522-41e3-9820-1681db7d3606,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau0I81GR45,bau03,Yes,Yes
084db910-fce2-4db5-89a8-7dc1fbc0c141,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaEMTYB348,gwa24,Yes,Yes
b6a7d7d5-99f2-4ce5-bce7-dc24063732a4,Deposit_Account,2025-02-21,,1,1,1,,1,1,,1,,,Yes,Beb32RR9845,tun08,Yes,Yes
8b7fe397-dbcc-4fe6-89f7-88ef902d2614,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,GwaS39O7V29,gwa24,Yes,Yes
6c07fc13-cd4f-4933-88a5-54cce4406b48,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,BilYA5NHG56,bill09,Yes,Yes
5968851e-7e6c-49ff-8cf0-87bf16e7d0a7,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauJ7OJLJ18,bau03,Yes,Yes
c54c7049-0664-4acd-99f5-19c92c4dde1e,Deposit_Account,2025-02-24,,1,1,1,,1,1,,1,,,Yes,BilIDO61H32,bill09,Yes,Yes
8dbaa600-f684-4c91-86f8-8fd756f67ecb,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauZWN3CW27,bau03,Yes,Yes
21fb3abb-90a4-4125-a979-9617719b445b,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,BebGIAC9530,tun08,Yes,Yes
87df1ce0-b344-4d9f-bce6-cd7a5420d62f,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,BilD0DQMF44,bill09,Yes,Yes
29c7ae55-0d80-4714-a5a2-d952d115c912,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau20S37Z31,bau03,Yes,Yes
e64b7483-27e3-4988-b12b-8623f19f7ecc,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauTEK9H609,bau03,Yes,Yes
e20223d5-f7dd-440b-b679-81511d25aec8,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,Beb2GMA1I23,tun08,Yes,Yes
65795376-4c3d-4648-a3b6-4cd75e983419,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau8WP3JD16,bau03,Yes,Yes
08ee50d2-d193-4658-b2cc-b7ce29878db3,Deposit_Account,2025-02-22,,1,1,1,,1,1,,1,,,Yes,Beb1I3N4728,tun08,Yes,Yes
9707a1f1-255b-4dc2-8dc3-69cedd38ebc1,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau8CQ14H47,bau03,Yes,Yes
a602e4a1-3d0b-4547-8067-8c2aa115b135,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,SabPO2WW430,sab16,Yes,Yes
1d30fe02-38c8-4636-a2f3-2252bc31fbe9,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab83IJJ849,sab16,Yes,Yes
9d98f413-a576-4d90-bf12-2316da07c671,Deposit_Account,2025-02-21,,1,1,1,,1,1,,1,,,Yes,Beb1JFCO203,tun08,Yes,Yes
9bda30be-cc3e-4b9b-a9b1-cbd953acce17,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab538F6116,sab16,Yes,Yes
fe730097-5099-4109-8552-25a3abaa60d5,Deposit_Account,2025-02-20,,,1,1,,1,1,,1,,,Yes,BauXQSKID11,bau03,Yes,Yes
2a67f369-2bcb-4e0c-841b-a9bbb977db26,Deposit_Account,2025-02-25,,1,1,1,,1,1,,1,,,Yes,Gar1K5AY539,bun02,Yes,Yes
9a84da77-b485-48ff-9ae2-cbe79b26d626,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,BebLV71WY30,tun08,Yes,Yes
3f194f24-47ba-485f-810c-5fdfb0f4028e,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauNLL64W58,bau03,Yes,Yes
d3d601eb-2751-404e-96be-0d443c48eec1,Deposit_Account,2025-02-21,,1,1,1,,1,1,,1,,,Yes,BebXW1HNO01,tun08,Yes,Yes
b2a35463-8898-45a5-b7a6-496654ad9146,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab8ZBFU620,sab16,Yes,Yes
94ce9b79-6fe0-4a91-9f2c-816dd2d9d55d,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,SabKNXXHX04,sab16,Yes,Yes
8ce83eb2-b67f-4096-a834-0fb892699240,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauSX80DR30,bau03,Yes,Yes
549b2a01-6c44-4dff-8c1c-2139e33a237f,Deposit_Account,2025-02-27,,1,1,1,,1,1,,1,,,Yes,Gar3I708J08,bun02,Yes,Yes
46bbad01-ba38-4e5a-a6ab-bd178f8aca20,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,SabGSYQ1V34,sab16,Yes,Yes
80a701fb-0c74-4eb8-845e-190a966d8f4d,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab27833A00,sab16,Yes,Yes
e7f0f256-11e5-4db1-9e23-8f45fb6b6fc8,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab01A17E04,sab16,Yes,Yes
bb3cb3e4-bed5-4a60-b36c-d57e482bccbc,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab86EPND35,sab16,Yes,Yes
6dda0dec-068b-4ce0-992d-0a0f435e4632,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab6GN2SL49,sab16,Yes,Yes
1d5b8961-d133-4640-a10c-c732dfe3b531,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Bau7ZLVRE48,bau03,Yes,Yes
e5badf3c-d174-4adb-a0f4-cb946a03355b,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab9EFPKK47,sab16,Yes,Yes
90a21695-37a3-45e8-80aa-9f3b4b63bf59,Deposit_Account,2025-02-23,,1,1,1,,1,1,,1,,,Yes,GarA5848S56,bun02,Yes,Yes
2ec292d4-b5b0-46ed-a8c2-5e5682895809,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,SabQAPSBZ18,sab16,Yes,Yes
4f6cd4fb-8954-4ae0-8950-732bb9157432,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Beb5TSHO312,tun08,Yes,Yes
37e1e0ff-e1cc-4c6c-857c-4f16f02a0d22,Deposit_Account,2025-02-20,,1,1,,,1,1,,1,,,Yes,BauRYLR8824,bau03,Yes,Yes
e8f427f2-957a-4f91-a290-cc06fb984a82,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,SabXRVPP524,sab16,Yes,Yes
5d47624e-f39e-4d89-9f9b-e18495cd1750,Deposit_Account,2025-03-14,,1,,,,,,,,,,Yes,Sab78K6MP55,sab16,Yes,Yes
ebfc40f6-75fc-45b4-a158-61b1194565c3,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauCGF1AD40,bau03,Yes,Yes
13f2b26f-cf1f-4585-997a-45d267c85e7c,Deposit_Account,2025-02-24,,1,,1,,1,1,,1,,,Yes,GarBZ81R916,bun02,Yes,Yes
f638773e-d74c-4b0e-9144-f6ceae57a3c8,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BauR8RGNR45,bau03,Yes,Yes
c28b8982-c82c-49fe-8ba3-ce89136f0794,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebPAZGJP02,tun08,Yes,Yes
d0607dac-4cb5-40f6-a8d7-19d9b741ce25,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,Beb0LRUQA44,beb31,Yes,Yes
b979ce12-5965-4efb-bf46-7ce569f0b338,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,Beb5INTQR48,beb31,Yes,Yes
69ceb916-6737-48de-a877-d6e2e1e9e64c,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebA5E08S46,beb31,Yes,Yes
3ab2a151-85f1-4940-b3f5-40f5a8786430,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebJ5CSRM03,beb31,Yes,Yes
37371d80-a460-4d71-9554-09cc66a43125,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebIW3XCI24,beb31,No,Yes
0e10b22a-8574-48fd-b0d9-485154a50daf,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,Beb5PEOU113,beb31,Yes,Yes
e1144b1a-a85e-4a2d-9fa8-8f2b58af2049,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebSW0HOB22,beb31,Yes,Yes
18440d7a-5bc7-4c56-9a69-3542a0ae3ccd,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebMG581I57,beb31,Yes,Yes
b89e3b52-31c2-401f-bbef-abd992a14c19,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebM3SGBJ30,beb31,Yes,Yes
78d212c6-ec8d-4402-bfb4-cb8735a9b1d2,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebWN2AX224,beb31,Yes,Yes
6552c1ac-e20f-463a-8271-95581acecd5b,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebL1YZLD59,beb31,Yes,Yes
38888531-0c61-420f-9f00-87bd41f39bbc,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebFVP8MF27,beb31,Yes,Yes
85d9975f-0346-4b01-b575-f57a00a26f44,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebKS81AI57,beb31,Yes,Yes
b43f3489-e4f4-4f7f-9967-38480845da22,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,Beb86EURR44,beb31,Yes,Yes
2a9d9095-7a88-49a7-9a84-f25a99eb0a97,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebRSVCWI11,beb31,Yes,Yes
53fa9312-13ce-4aba-bd78-2bdf8075fa59,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebEWCUFR55,beb31,Yes,Yes
edf8d7b8-c565-402c-a59f-1427f31a4b64,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,Beb5ZNPRU58,beb31,Yes,Yes
f07bc060-6e9d-486c-8777-6ef964600d6a,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebT2AVMW46,beb31,Yes,Yes
3eea3133-557e-4b29-872c-9c21da3a80d2,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,Beb35OLBH07,beb31,Yes,Yes
c8cc602a-467a-4c70-9316-4ba3040a800e,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,No,Beb9S3WZQ50,beb31,Yes,Yes
50c94d2b-160f-4c77-b078-fb3c73e03890,Deposit_Account,2025-03-14,,1,1,1,,1,1,1,,,,Yes,BebF95Q6W59,beb31,Yes,Yes
