formid,Date of visit,State,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra,Farm-related problem reported by the farmer | None,Farm-related problem reported by the farmer | Disease_outbreak_(Specify),Farm-related problem reported by the farmer | Pest_Attack_(Specify),Farm-related problem reported by the farmer | Soil_degradation,Farm-related problem reported by the farmer | Water_Scarcity,Farm-related problem reported by the farmer | Weed_Infestation,Farm-related problem reported by the farmer | Others,Farm-related problem reported by the farmer | extra,Implementing_partner,Cooperative_Unique_ID,State-IP,username
17e01a0f-ff17-40e1-9040-359798ba38d6,2025-06-27,Kano,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
99a6196d-6444-4d1b-9280-a2b3f070a3b1,2025-06-20,Kano,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
cf5ab84e-4c99-4c49-916f-1a0330e893a8,2025-07-09,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
b1ca71e3-e851-42ca-8ed3-a4fbe7264368,2025-07-16,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
c5528b70-0d9d-4935-8bf4-d2635ae15ba9,2025-07-16,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
69879a04-4327-4433-b045-a9a9d1fdb2c0,2025-07-07,Kano,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
43ba5cc1-24fd-48af-a611-e967c0139a45,2025-08-05,Kano,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
aa6f1ec8-fb17-493a-b09f-59882cf0fd0d,2025-09-05,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
369d7fc2-597a-45ed-b963-9181b5672925,2025-06-22,Kano,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
4a921fe1-1467-420e-aa5e-83e5c5131413,2025-10-16,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-GarA9W5M14,Kano-WOFAN,bun12
4e59ddad-581c-424b-8e3a-ec9199dc1daf,2025-08-05,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm20
36d8958e-e47f-4a23-88de-35eda6aac5eb,2025-10-09,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm20
fdf1bd7a-77b3-4768-ad3d-8e2ada82db13,2025-10-09,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm20
df2b7a7f-7607-4c51-8159-8082e5c1984f,2025-10-09,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm20
943cc413-30c8-4629-8f10-9190bb2d4a63,2025-10-09,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm20
9b07ca6b-b898-40b7-8a38-a6dfe0acd07c,2025-10-14,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-GarFNPKB09,Kano-WOFAN,gmm20
60f1f34f-4a2f-4b26-97c7-fc5198e0ae51,2025-07-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
d7933022-4474-458c-b8d3-96d74e418704,2025-10-10,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-GarMDQFV51,Kano-WOFAN,gmm20
f4a805bd-3ba9-4fa0-a90a-cba6b25173be,2025-07-20,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
a3d604f3-fb0d-4bdf-afaf-15772e05ae9e,2025-08-05,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
ee5c2734-8f58-46da-85ed-a3584048975b,2025-08-10,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
dbe6690f-54b6-4329-bc68-3a47ecd2defa,2025-08-12,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
a77cdb68-c490-477b-8c38-665928422641,2025-09-06,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
270754d2-01eb-42ea-8f5b-6d1271f6b9f2,2025-09-08,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
f3319f45-54ed-4a75-87e9-46e1ea70edc9,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
6154d787-c276-4309-b5c1-0a17df82d065,2025-10-15,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
f9337362-dbd0-4d69-9329-9a4effcf41cf,2025-10-18,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
aff7fcd0-7704-4c3f-8300-1c860c93112e,2025-10-19,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
fe536b36-0a03-4e6d-9ba4-1f41cf34793f,2025-10-20,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
4e567c1c-1353-496a-b2a3-e8fd7f3ab5b3,2025-10-22,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-JahSH9ZH38,Jigawa-WOFAN,jah27
becfbe55-a0f7-4236-8c57-0c5ab2f16f95,2025-07-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
34f93a9c-dca3-4508-8d32-7daf1ff4040d,2025-07-20,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
c546258f-3ec6-44f7-8bfa-2876869b185e,2025-08-05,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
17316f30-4d91-4a19-a0d9-c722a61e73cc,2025-08-10,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
f3415168-9842-48f5-88d9-35f6d65bdf40,2025-08-12,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
f2487deb-2199-4512-8f30-aedaa8ccc774,2025-09-07,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
ec8d2095-ce3e-4e1f-ab08-9cff89492d94,2025-09-08,Jigawa,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
01e69aa0-ec44-423e-88e7-568b5475f52f,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
310fe929-c0f4-46c9-9d06-1701795c8379,2025-10-16,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
d5428f1d-a03d-4bd8-a576-6c87dfebdc33,2025-10-18,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
14121703-35cb-4fd7-b4ca-21624ac9fe8e,2025-10-20,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
cdeef234-9d39-4f08-9402-0c9c4b758b61,2025-10-21,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
7bfd3210-4a1f-4c65-9137-3cfb309fdc75,2025-10-22,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-JahEOC2K47,Jigawa-WOFAN,jah27
38e4dbc2-6e48-4110-97c7-476e368b8dac,2025-07-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
b857e757-72f3-4a5e-b5ce-54af98e93ee9,2025-07-22,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
972436ce-9adc-49c6-ad49-a49c7a6854f8,2025-08-06,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
cb7bf43a-382f-401e-84e2-602d82eaf9e2,2025-08-10,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
703a43fa-01df-4398-8ad9-6754a3323d25,2025-08-12,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
0937943e-b076-4249-8c07-804cef100101,2025-10-12,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
627e5e5c-53be-4526-9050-beb949057a1f,2025-09-06,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
9dbc4d35-d4c1-4b4a-ba59-01c5599c6d9d,2025-09-09,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
9ec69a37-bf9e-4823-b284-419044e373b2,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
35a4dfa3-b4f9-4922-b02e-4c4a7381e79c,2025-10-16,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
a1cf2352-da3c-46c3-b91a-7802c83fd3e2,2025-10-18,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
7b07c8c3-48c1-4ca4-9b7f-ca4b226379e4,2025-10-19,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
33ccf34e-bdab-4620-9c15-a0e637efa66c,2025-10-21,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
4a29ecf1-36b7-4f16-a0e0-d86e3301e1e8,2025-10-22,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-Jah1V54V22,Jigawa-WOFAN,jah27
d6ec309d-7f31-4856-b6f0-2029ba15f61e,2025-07-05,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
ab4b054d-c164-4c93-8e82-33151b784f5d,2025-07-11,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
faf1256e-3dd1-4e76-bfac-2ba51a5eced5,2025-07-18,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
aa5d5085-135f-4d0e-8672-cffef41b5261,2025-07-22,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
d45e5b5e-e162-4ccc-99d9-29b553368d19,2025-07-24,Jigawa,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
3d764544-6411-47d3-8401-bfe4a5a46017,2025-08-08,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
cc89c9eb-4e80-4284-bab3-eb32d87edf25,2025-08-16,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
3a4f5018-f3e7-4f5f-b934-7ca692176e47,2025-09-18,Jigawa,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
5f3fc496-0d82-49ff-96a4-34bb7543159f,2025-09-24,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
f89f63b1-371d-4a86-9b44-8e052d7b181d,2025-09-23,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
0244e2a2-c04d-4787-a04b-1e8b37eb82af,2025-09-26,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
66305a3a-8010-4b9c-8f26-3380965e3a91,2025-10-08,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
2bd6368b-f8ba-4475-a474-bc48e1e121b2,2025-10-13,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
99c385cb-82b4-4764-ba10-3ea995c8adb8,2025-10-20,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-Jah9LDGL19,Jigawa-WOFAN,jah45
e30ac749-4d03-4897-a62f-3ebcc50de227,2025-08-12,Kano,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,WOFAN,CT-GarBJPG402,Kano-WOFAN,gmm55
c0872a3a-8f85-43b2-aa17-08ddd81c35c2,2025-08-21,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
77898b31-9bcf-4b1f-afa0-ecb05827ac0d,2025-10-22,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
09f385cc-8235-4edd-b685-7641ea0fdf01,2025-08-21,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
379d6edc-8a65-4d27-86c0-31280f210a6e,2025-08-18,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
3a09f207-10d2-4b71-bbf3-eb55b03f7ab4,2025-10-15,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
724c142a-e7ed-4a83-9b50-7bee49696150,2025-10-19,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
8daba11b-d0d0-4422-adb3-db765acc19e0,2025-10-20,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
3d6e0e35-ad9d-4d9f-91db-280e7c31e028,2025-10-20,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
28996916-0f62-49c9-aecb-000ae53138e9,2025-10-21,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
fcf48392-bd7a-4699-85b4-9cf10918342c,2025-09-18,Kano,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
f044f6d7-8d00-4e12-be5e-4ef7eacb9396,2025-09-19,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
d2776dfb-aa33-453b-ac60-037a1b0cd95d,2025-10-20,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
6c22fc82-15d2-4d63-98de-41fde8c2a599,2025-10-19,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
747d35e0-6b6c-4e14-901d-c6a3499ee63d,2025-10-20,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
d2675140-f070-4a0b-bba2-6d52ee27c630,2025-10-21,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
a06f5000-7c0e-491f-af31-ad9e3b335fc3,2025-10-22,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-GarQ4MH207,Kano-WOFAN,gmm55
8f9be3bd-4a38-471c-b05c-adb8dce55eb1,2025-02-01,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Jah1RSB309,Jigawa-WOFAN,jah71
b7f0663b-5432-495d-97a9-6df9a677c8b8,2025-05-22,Kano,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
7e606a68-b36e-4e77-904e-a92dc9c8edb4,2025-05-26,Kano,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
cffe3410-accb-48cb-b01a-89aae81a941d,2025-06-22,Kano,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
5824db5b-9f7d-4e19-8c73-5521d8ca1b17,2025-07-21,Kano,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
1cccc888-9acb-4e47-940b-5eba5e916772,2025-07-22,Kano,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
42d037e5-a8c7-4e31-8af4-fc19ed0dd0f1,2025-08-08,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
304b0ecb-ba94-4160-bef6-5c1b576351e8,2025-08-10,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
d28822b6-f076-4f73-85f7-b2a77d224f76,2025-08-20,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
4331c477-dc0e-49b3-af61-ef0436a50bba,2025-08-23,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
093a2ea2-81e9-4d65-acfd-b84c7119930d,2025-08-23,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
bb56d3ae-2f83-479d-9049-ee87c62bc012,2025-09-08,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
ab5b1d66-bf4a-4fa0-9cd1-d0ec2d8061c7,2025-05-22,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
40e448ca-d3df-42ef-bffd-a85ff6cc7c4e,2025-05-23,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
1f01fb11-966f-4c3f-b3c9-86edd0ff5d19,2025-06-22,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
41a52daf-22b1-4ac7-bf3f-14dfc4f3e70a,2025-08-25,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
9d7fe9f9-7384-4eaf-95fb-7d2470595a61,2025-08-26,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
9d809770-adb6-495b-ba1a-e2db7000e8ed,2025-08-24,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
d8d49509-7a6a-4264-a4e1-73b956907cea,2025-09-02,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-KurN870C41,Kano-WOFAN,gmm54
4b9ac1a1-d701-4140-9b88-2f1b69e574fb,2025-07-06,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
747fb82b-efe8-4ccb-9f9e-4e2c441c0d4e,2025-07-11,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
5bec9aa5-a839-4cf1-a6a3-de27dd4b8af3,2025-07-28,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
a8ce86ac-8048-4d74-a0e0-2390206fb3ea,2025-07-22,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
3a2e929b-ec9e-4c11-9bc9-8731aeb4229a,2025-07-26,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
22de9aa9-4c82-4143-a70c-2e344efadc61,2025-08-07,Jigawa,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
001a954a-11e4-405d-929d-5fc012494687,2025-08-10,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
ba3d4e28-fd04-491e-9669-b5950b36e89f,2025-08-17,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
0622942d-32c1-4e43-947a-47dc0af3f794,2025-09-11,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
d51245e6-9386-4f47-93b3-0b322e695d56,2025-09-13,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
5c852096-b076-4423-8d37-bedc7dbac96f,2025-09-15,Jigawa,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
870719cc-938b-4863-b66a-42e6b5c0a744,2025-09-19,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
0ed49b3a-07e5-4bdf-a0ea-4e16db597323,2025-09-26,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-JahSMD4O40,Jigawa-WOFAN,jah45
