formid,1  Which of these products did the Community Partner receive?,3  How many bags of ____ did the Community Partner receive?,4  Which other item did they receive? | Food_Flasks,4  Which other item did they receive? | Plastic_containers_for_food,4  Which other item did they receive? | Mobile_work_station,4  Which other item did they receive? | Umbrella,4  Which other item did they receive? | None,4  Which other item did they receive? | extra,5 1  What Quantity of Food flask (Thermocool) did the community Partner Receive?,5 2  What Quantity of Plastic containers did the community Partner Receive?,5 3  What Quantity of Mobile work station did the community Partner Receive?,5 4  What Quantity of Umbrella did the community Partner Receive?,form/Case_Data/Coop_ID,form/Case_Data/State,received_on,form case case_id
0f470825-9b8d-49e3-888d-bc009aad9bce,Rice,3.0,1,,,,,,1,---,---,---,RimCLDA50,Kano,18/04/2025 20:12,ad467538-b813-402e-b0d0-0eeb06868de9
14176ff0-0e7c-4ff2-afac-34d4819007aa,Rice,6.0,,1,,,,,---,1,---,---,BauHKBT24,Bauchi,18/04/2025 20:13,1734cc06-817b-4be0-92bc-c19ac6d39b24
3700be48-5879-4e44-9493-ea09fe479b53,Rice,12.0,,,,1,,,---,---,---,1,BebC69N29,Kano,18/04/2025 20:13,4d4910b2-2345-4706-a1a6-4370bfa968fb
fa58ebc7-1d06-4852-87d0-d2ee7d79e375,Rice,6.0,1,,,,,,1,---,---,---,BauKY2P03,Bauchi,18/04/2025 20:15,332546e3-dc30-4d5a-88fc-880c1fcff8ac
f045ea79-b031-4ea7-baf5-29357792b6a8,Soya_Bean,13.0,1,1,,1,,,1,1,---,1,RanGJ5V56,Kano,18/04/2025 20:16,00016ee5-51f1-49c3-b71c-e401ad119253
3a16e9f1-65e3-40cd-9c8a-620fc6eb7a3f,Rice,10.0,,,,1,,,---,---,---,1,TorBL3T55,Bauchi,18/04/2025 20:16,f9a6871c-4dcd-47ca-b7fb-e3c39e34f696
887cec73-de05-4a20-9b36-208812a0828f,Rice,6.0,1,1,,1,,,---,---,---,---,JahAB1F07,Jigawa,18/04/2025 20:16,e8da8c59-7a99-4790-af49-a4092e65f89c
7837c5a2-c01b-409f-99b3-80ee1b739a01,Rice,6.0,1,,,,,,1,---,---,---,Bau2S6N58,Bauchi,18/04/2025 20:17,9019fb04-d380-4992-9070-79bd9519c34d
473906f0-2f8b-47c1-9769-32b85354eaed,Rice,6.0,1,,,,,,3,---,---,---,TorDV8M16,Bauchi,18/04/2025 20:17,ef22de34-4a6f-406c-bb68-fa01a0ae5386
d5009db7-a4d8-4ac7-94ab-6a50a8b28a10,Soya_Bean,13.3,,,,1,,,---,---,---,2,KirSOQ817,Kano,18/04/2025 20:18,6fa7ef6d-664e-4ab6-b5ea-43cfc7894f57
b647dfa7-fdf2-4194-a0f0-eff826253321,Rice,6.0,1,,,,,,1,---,---,---,BauQ6B556,Bauchi,18/04/2025 20:18,be1942b4-4754-4ea4-961d-8d6f90a2e8e2
eb2f965f-bd76-45bc-8ea9-6ca22ebb2dab,Rice,3.0,1,,,,,,1,---,---,---,RimFZAR01,Kano,18/04/2025 20:18,5c7526d7-bf12-4abb-89bd-00cac3f85687
dc5667b5-a078-415c-8144-b84c666ec935,Rice,10.0,1,,,,,,2,---,---,---,TorK0TT04,Bauchi,18/04/2025 20:19,b1d9585d-fbf6-40c4-8d7d-4100ec5a2397
4a720731-e2b6-4b46-b0a4-8f9e4cd1b645,Rice,6.0,,,,1,,,---,---,---,1,GomYNXH21,Gombe,18/04/2025 20:19,a96995c6-3f1e-4496-be49-55ce2a248ae3
4be23177-f7c4-405b-807a-b56b03de623d,Rice,6.0,1,,,,,,2,---,---,---,TorK0TT04,Bauchi,18/04/2025 20:20,b1d9585d-fbf6-40c4-8d7d-4100ec5a2397
e73476c3-503a-46e2-8a6d-0793a36ede5a,Rice,6.0,,,,1,,,---,---,---,1,GomYLZR50,Gombe,18/04/2025 20:20,a9beb24a-2535-40e6-a701-959eb6a03d95
f8f7c1e8-e7a8-440b-92e4-90135b32a634,Rice,13.3,,,1,,,,---,---,2,---,KirHI4Z12,Kano,18/04/2025 20:20,54aa64cf-38fa-4286-8ae4-7dd4fb14338a
496ba092-3f8e-4de6-a868-2b6451a2f131,Rice,3.0,1,,,,,,1,---,---,---,RimHUDI41,Kano,18/04/2025 20:20,ba0eb8eb-cf24-4ae4-86ba-b02eded249c8
bf956721-47d6-4c13-8139-08fdb6566c91,Rice,10.0,,,,1,,,---,---,---,2,TorL8FK17,Bauchi,18/04/2025 20:20,fb0962f3-8d96-411a-9de1-ba8146c776ec
52ea56c9-dec0-43a3-9d91-4b5844a98f9a,Rice,6.0,,,,1,,,---,---,---,1,GomYARK51,Gombe,18/04/2025 20:20,70dd81a9-b9a0-4e3f-928c-acf4b9c63fe2
d29935b0-b7c5-4c98-a666-e525831cdc09,Rice,6.0,1,,,,,,2,---,---,---,TorL8FK17,Bauchi,18/04/2025 20:21,fb0962f3-8d96-411a-9de1-ba8146c776ec
a4e0058e-e6ee-4cc4-8068-c8686c660ce5,Rice,5.0,,,,1,,,---,---,---,1,Bau09UB49,Bauchi,18/04/2025 20:21,0f36fdcf-de3f-4b88-ba0f-5ce2d13001f0
e11593c7-0eb4-4238-9704-d38683679f2a,Rice,10.0,1,1,1,1,,,10,10,10,10,KiyJW4D56,Jigawa,18/04/2025 20:21,0f3307a7-924d-4a91-9258-6b1c58978263
3d6f394b-203b-4b79-9dfb-1fcc49a4eebf,Rice,6.0,,,,1,,,---,---,---,1,GomPMY129,Gombe,18/04/2025 20:21,c8bab407-9f57-4bf0-9320-17ddfd2ed87d
832c5a10-4eea-4b2c-9f6a-06547b80a51a,Rice,6.0,,,,1,,,---,---,---,3,TorONN301,Bauchi,18/04/2025 20:21,09b4056f-b306-423a-970c-f1451439433f
118316ea-25d4-4162-8175-cc08d2738cc4,Rice,30.0,,,,,1,,---,---,---,---,TofFJW203,Kano,18/04/2025 20:22,1754c592-18e0-4f9a-8871-77bbc57b0ae7
a1711603-7e0b-41e1-9388-21347a986722,Rice,6.0,,,,1,,,---,---,---,1,GomPGTM41,Gombe,18/04/2025 20:22,4d816605-25c1-4498-8af8-0e16c8498048
c7dc3c01-9d8e-4db3-9769-d5acd5680bb9,Rice,5.0,1,,,,,,1,---,---,---,Bau2UJ419,Bauchi,18/04/2025 20:22,f6fa4ec3-a936-47d3-aabe-5dd872f2bdfd
9596ec3b-4352-4cfd-bed4-98d823f12ea4,Rice,6.0,,,,1,,,---,---,---,1,GomOIWN19,Gombe,18/04/2025 20:22,8734f3f4-a2c8-4b57-9325-2fdd79816c33
1a259088-eb35-482c-bc89-d2634a25fb6f,Rice,30.0,,,,,1,,---,---,---,---,TofK53E42,Kano,18/04/2025 20:23,2e3d2798-d725-4bfa-9ec2-7c5806a850d8
a3f9fb38-802c-4673-9bec-ce474dd8ec21,Rice,6.0,,,,1,,,---,---,---,1,GomKR5230,Gombe,18/04/2025 20:23,ce269719-b31c-43e3-afd3-5b9396dfcf4b
a19fa7af-2a2f-4c2e-8057-f227ef076599,Beans,13.3,,,1,,,,---,---,2,---,KirNR4N22,Kano,18/04/2025 20:23,363a1838-d694-4b01-9ae4-5eac9aad0bb4
db3c6de7-4cea-450a-9ddf-6fdc0361e6bb,Rice,66.0,,,,1,,,---,---,---,1,GomIEDD55,Gombe,18/04/2025 20:24,4b39ceba-e2e8-443c-81e8-56ef9dfae7cb
9cf47314-31a2-4067-a475-cbf481ce570b,Rice,6.0,,,,1,,,---,---,---,1,BauWK9G43,Bauchi,18/04/2025 20:24,a51b8c5d-e7f4-4a08-bbe3-64184d4dadaf
adf9a47f-efd1-443c-bd1e-974d422395f7,Rice,6.0,,1,,,,,---,1,---,---,BauMTON04,Bauchi,18/04/2025 20:24,2da3ae70-696d-425e-9ec9-e21095151dfc
cc4f60da-bd75-4404-a1c3-2b0a58f57899,Rice,6.0,,,,1,,,---,---,---,1,GomGFO911,Gombe,18/04/2025 20:24,8bf1dd21-3f4f-476d-91d0-90774be3d458
1f62609f-e79a-42fd-8020-3cc32dcfaa56,Rice,3.0,1,,,,,,1,---,---,---,RimLM8Y46,Kano,18/04/2025 20:25,30476e09-c2d0-4e26-a872-1e90f3dd922b
b98ee049-5303-406c-b1dd-921f5e9462ec,Rice,6.0,,,,1,,,---,---,---,1,GomG3IF27,Gombe,18/04/2025 20:25,5157d11e-02e0-492b-a30d-67fa9e57b6c3
ff1ff94c-246d-4ac5-91ae-0e45f533b443,Rice,6.0,,,,1,,,---,---,---,1,BauYWEE48,Bauchi,18/04/2025 20:25,66d21070-b998-4521-a546-4f95bc19845c
a5a8f5f0-6c8f-4a78-8e17-b93b4949184a,Rice,6.0,,,,1,,,---,---,---,1,Gan6LEQ13,Bauchi,18/04/2025 20:25,eb2eb69a-7055-46d0-9eb5-fc0186f856df
7bbbc333-ae1b-42a7-9814-119e6b583e06,Rice,6.0,1,,,,,,1,---,---,---,BauN3OO59,Bauchi,18/04/2025 20:25,a8d01970-f923-413e-b7d1-37fad8e8c76c
2f9fffd8-5269-403e-ba5a-7075b9fb95f1,Rice,6.0,,,,1,,,---,---,---,1,GomG3IF27,Gombe,18/04/2025 20:26,5157d11e-02e0-492b-a30d-67fa9e57b6c3
65e4408a-c391-4fd4-8266-85fdccb17cbc,Rice,3.0,1,,,1,,,1,---,---,1,Sab4BKW04,Kaduna,18/04/2025 20:26,9c8732d8-1fe0-4adf-adb5-8fc9f0d02987
1ced63b3-8099-4e8d-ba05-987641c0aa1f,Rice,13.3,,,,1,,,---,---,---,1,KirUSMY44,Kano,18/04/2025 20:26,f988637f-c3d4-4421-9222-67bc570329b0
8e94cc81-0eb0-467b-b47b-5ba6a1770e98,Rice,30.0,,,,,1,,---,---,---,---,TofH1PT14,Kano,18/04/2025 20:26,61351acb-fe5a-4ea3-9128-2b126fac2371
102fed55-3193-4c44-bd15-eab42b82ab43,Rice,6.0,,,,1,,,---,---,---,1,GomDD1708,Gombe,18/04/2025 20:26,e57c876f-c49d-475b-bca1-fd12fdf95485
3182da26-ec63-4ba6-874a-f5a50123f9b2,Rice,3.0,1,,,1,,,1,---,---,1,Sab512L42,Kaduna,18/04/2025 20:27,8a6b69de-1f6c-4631-a8c7-8480bc59f4fc
4b353dea-094f-4843-a0e1-25c327fdd881,Rice,6.0,1,,,,,,1,---,---,---,GanIB3Y07,Bauchi,18/04/2025 20:27,405e7dc3-45bf-423f-9c40-ffd3395c0f4b
8b812013-3cd4-473c-af08-713512208426,Rice,6.0,,,,1,,,---,---,---,1,Gom5WP321,Gombe,18/04/2025 20:27,6622205e-cfd9-4097-8c64-b4078b64e6f7
efbeb201-7b76-4fe0-a153-03082357781d,Rice,3.0,1,,,1,,,1,---,---,1,Sab6DO753,Kaduna,18/04/2025 20:27,41ccc6c8-da20-4b02-a733-968d445021a3
bb44ba3f-65b7-4fd3-8edb-21ecc43c0dd1,Rice,6.0,,,,1,,,---,---,---,1,Gom4P7G26,Gombe,18/04/2025 20:28,af6e4c88-735a-4b38-8840-61a875de4926
469cf336-75c8-46f9-bbc4-4fd7e59d38a7,Rice,6.0,1,,,1,,,1,---,---,1,Gan6LEQ13,Bauchi,18/04/2025 20:28,eb2eb69a-7055-46d0-9eb5-fc0186f856df
b0c2e043-9e06-4b15-be88-7b9309f9f295,Maize,61.0,,,,1,,,---,---,---,1,Gom1VAP59,Gombe,18/04/2025 20:28,1bd25fac-2eb0-4318-b7c5-c46f7464ff06
96f2c96e-4fd2-40c7-ae3b-1a233df25678,Rice,3.0,1,,,1,,,1,---,---,1,SabARZO32,Kaduna,18/04/2025 20:28,1f1a0a69-f191-4d21-ae18-a7ad974ab117
5fe96b6e-a947-406d-99fc-3385912d049d,Rice,3.0,1,,,,,,1,---,---,---,RimNSAQ24,Kano,18/04/2025 20:29,f493e4f1-abd3-4ca0-af04-a968b8513b8a
1fabd048-bd4b-4f90-88bc-12c74a394afd,Beans,13.3,,,,1,,,---,---,---,2,KirX6Z342,Kano,18/04/2025 20:29,a388fc82-daed-4a99-8368-bdba5b9eb421
3dd8c9ca-db21-4c97-beab-979f795a5597,Rice,3.0,1,,,1,,,1,---,---,1,SabD51E28,Kaduna,18/04/2025 20:29,e6d51d37-ad3d-40e9-9c2d-fac2816da86f
25722ea2-8d3e-4c07-839f-98e952206da2,Rice,30.0,,,,,1,,---,---,---,---,TofDRGL36,Kano,18/04/2025 20:30,36fc6bb5-0b7f-499e-bd3d-3b7b2ee8a34c
18948b10-3c2f-4d95-a325-5919a341cc7d,Rice,6.0,,,,1,,,---,---,---,1,TorAAQJ56,Bauchi,18/04/2025 20:30,97de74e9-ff22-4d9a-9034-b2d1a27cf583
ff54dfbe-2def-434c-9266-7380f7cee790,Rice,6.0,,,,1,,,---,---,---,1,TorBL3T55,Bauchi,18/04/2025 20:30,f9a6871c-4dcd-47ca-b7fb-e3c39e34f696
c75a5a97-c0d1-4996-8fed-0b0d963e8eb6,Rice,6.0,,,,1,,,---,---,---,1,TorFMXF48,Bauchi,18/04/2025 20:30,d96baab3-b5f4-49d3-91e0-0005a143965d
11833d38-9873-4857-a1eb-9de4ff390d34,Rice,6.0,,,,1,,,---,---,---,1,TorH6GH54,Bauchi,18/04/2025 20:30,817ed102-be6e-4ef2-b2b1-c522e7b266ba
632c4f12-afbc-4fe4-904f-810449a5e6b6,Rice,6.0,,,,1,,,---,---,---,1,TorJSEG33,Bauchi,18/04/2025 20:30,86b792f7-09e8-4272-a60e-b973cc80e6d7
11f90809-597f-4d19-a7ed-132ae9491c8a,Rice,6.0,,,,,1,,---,---,---,---,TorWSFF59,Bauchi,18/04/2025 20:30,c03d6b14-38ca-4253-bb7b-df7561193358
de514bda-8309-4624-a320-3a09d2cfd2f9,Rice,3.0,1,,,,,,1,---,---,---,RimQQNS55,Kano,18/04/2025 20:31,c1fe6237-8d0d-48ef-8d6d-197c04a60f0f
7b986235-d258-4047-a5ec-c041099e8d77,Rice,13.3,,,1,,,,---,---,2,---,KirHDWT42,Kano,18/04/2025 20:33,76d61e11-c456-44a9-a9a4-0c2df89cff8a
763980c4-ea97-4d07-b999-7d72facc5842,Rice,30.0,,,,,1,,---,---,---,---,TofK53E42,Kano,18/04/2025 20:33,2e3d2798-d725-4bfa-9ec2-7c5806a850d8
80f4eb07-d3b3-458a-972d-6d979b749527,Rice,50.0,1,1,1,1,,,39,39,39,39,Rin9Q0834,Jigawa,18/04/2025 20:33,0647b232-09a9-4f8f-92c6-db3a3c8d7b29
b0be8a72-889d-4260-b2ed-3a9335ca65a6,Rice,6.0,1,,,,,,1,---,---,---,DasT63T46,Bauchi,18/04/2025 20:34,e53e95e1-4824-4418-b5aa-c79da257f50c
cadbd4e3-3482-443c-99bd-13f5476a93c8,Rice,13.3,1,,,,,,3,---,---,---,KirKNS205,Kano,18/04/2025 20:34,cfe2ddc3-ffc0-44e5-9b34-e06dbaf92e77
8d177318-1ae6-4f85-9cf5-ff4eea24d0a7,Rice,3.0,1,,,,,,1,---,---,---,RimVAEM13,Kano,18/04/2025 20:35,b1dfe6b3-750a-41c9-8d7e-93b2e5ad46c7
0030aaf6-ea0f-4f4d-b534-a922e089e259,Rice,6.0,1,,,,,,1,---,---,---,Das9OP759,Bauchi,18/04/2025 20:35,14c8f095-4bb0-47ac-83fd-696a701a624e
c01f95e7-de47-4fd4-80ca-73de0a8f153b,Rice,30.0,,,,,1,,---,---,---,---,TofKMHQ57,Kano,18/04/2025 20:35,f30c14a6-70b2-4841-996a-2abf7afa0f9a
813662a6-de5c-42a1-a036-845247f0a9a0,Maize,10.0,1,,,1,,,10,---,---,10,JahUCPM29,Jigawa,18/04/2025 20:36,b010e7f2-af2c-4bb4-988f-1e6f53eb1476
aad3e999-f52d-4b90-aa34-aa465419e9c1,Rice,30.0,,,,,1,,---,---,---,---,TofL7D138,Kano,18/04/2025 20:36,1b8da8c4-47a8-4b1d-a108-c87c5d221a0a
35efeafa-45eb-473b-9698-f1a59daaebdf,Rice,10.0,,1,,1,,,---,10,---,10,JahRYGF12,Jigawa,18/04/2025 20:37,2cd3bb55-3edf-451b-b9c1-6bdc08788da8
843ef318-ed50-4bdb-97e5-33ce89aefa86,Rice,50.0,1,1,1,1,,,48,48,48,48,RinEQ7V32,Jigawa,18/04/2025 20:37,149a5630-7aca-4c10-9948-41d09e68376d
20c20392-2188-44ed-8dbb-8b944d66dce2,Rice,3.0,1,,,,,,6,---,---,---,Sab0JQB19,Kaduna,18/04/2025 20:38,9d062b3e-5cfb-469f-a418-8c8e1e123406
9f7b45c6-b6e8-4be8-b6f3-d7fe457ab198,Rice,3.0,1,,,,,,6,---,---,---,Sab0YSG50,Kaduna,18/04/2025 20:39,b0fb9144-43e2-4354-bb23-4b268d3ccdf5
75a45488-2482-4dcc-a15d-ac917d316cdd,Rice,3.0,1,,,1,,,15,---,---,5,Sab23K357,Kaduna,18/04/2025 20:39,5f1e425a-6f4f-4ef5-ba73-1e521c336d3c
affeb47b-2204-48dd-854a-0b333f760f5c,Rice,3.0,,,,1,,,---,---,---,6,Sab23K357,Kaduna,18/04/2025 20:40,5f1e425a-6f4f-4ef5-ba73-1e521c336d3c
485873c2-98d8-4188-b17e-1a9a75adbc8a,Rice,12.0,1,1,1,1,,,6,10,8,8,Jah3GW358,Jigawa,18/04/2025 20:40,2ae1af89-fa2f-4f6d-9977-00998e07ddb4
d6ce5210-8fa8-414a-9157-0c0abe035c8d,Maize,5.0,,1,1,1,,,---,5,5,5,BebRCOM45,Kano,18/04/2025 20:43,ec52c8ac-320c-4040-a136-3d5019d03793
63b2ec11-63fd-4563-982f-360828d3c1aa,Rice,4.0,,1,1,1,,,---,4,4,4,Beb5L9M16,Kano,18/04/2025 20:43,0a71ae3f-ed80-45e4-8097-217594952fe1
2aada328-7869-46d8-b918-12eab0a81a6e,Rice,4.0,,1,1,1,,,---,4,4,4,Beb6E2C56,Kano,18/04/2025 20:43,1ba868c7-5812-49ae-a6d5-a88ff1729cf2
eeab5cb6-1832-46dd-911a-1842b088f0ed,Beans,4.0,,1,1,1,,,---,4,4,4,BebRV3C54,Kano,18/04/2025 20:43,870ba747-af20-42ca-a87f-d534c577e93f
69985882-bc01-44af-9ae6-891ec7f425fb,Rice,3.0,1,,,,,,1,---,---,---,RimX89G59,Kano,18/04/2025 20:43,0543540e-7745-491e-a15f-901d04fc8ff1
c6156a57-78c6-40fe-a17d-c346a6412be2,Rice,6.0,1,1,1,1,,,---,---,---,---,JahB35539,Jigawa,18/04/2025 20:45,2412aaf9-c64b-466f-840d-4ea3a8256550
faefe8d4-fc95-4ca2-8c9e-6503ea2459de,Rice,30.0,1,1,,,,,---,---,---,---,JahI7TI16,Jigawa,18/04/2025 20:46,9976ecef-2d31-4ffb-ab7c-d1256edce4bc
aee88e82-d949-4d76-82b9-b75c354d66ec,Rice,6.0,,,,1,,,---,---,---,1,BauMTON04,Bauchi,18/04/2025 20:46,2da3ae70-696d-425e-9ec9-e21095151dfc
1cd12c83-66b1-4f2b-bdec-f7793e7d95ed,Rice,1000.0,1,1,1,1,,,---,---,---,---,RinIUAX28,Jigawa,18/04/2025 20:46,9744d47a-4e84-4ac0-be2a-60c67b7d6a3b
bfa1a0aa-e7fb-4ee9-a9c4-ed8c55da8e07,Rice,10.0,,1,,1,,,---,10,---,10,JahKHB420,Jigawa,18/04/2025 20:47,b66c3559-c60d-4d07-88e3-35d96bbc246e
ec856b75-d985-47c8-8dcd-1f3992a99479,Rice,6.0,,1,,1,,,---,6,---,6,JahV2OT28,Jigawa,18/04/2025 20:47,301fc7d9-b7bc-4376-bc1c-4067d79df423
875d6ae8-64db-46aa-aace-9ec9cf4805a3,Rice,10.0,,1,,1,,,---,10,---,10,Jah9Z3J26,Jigawa,18/04/2025 20:48,4f663fb4-1fa0-4726-9ba5-9307f058057f
eda8f128-cafe-4320-a570-a9f2db05d0ca,Rice,3.0,,,,1,,,---,---,---,6,Sab6VX036,Kaduna,18/04/2025 20:49,3033a610-5a19-4cc5-ab2f-ff1699d2a0cb
ed55f37f-60d9-4690-a402-2bff68cc2f40,Rice,6.0,1,,,,,,1,---,---,---,DasF9C127,Bauchi,18/04/2025 20:49,ef471832-c47f-4949-b1b5-5eadc811cb40
61b85836-0022-44eb-8752-d365c4ce264d,Rice,6.0,,,1,,,,---,---,1,---,BauVC4H16,Bauchi,18/04/2025 20:49,6d476aa5-f35d-4d6a-a699-1005967fa974
14573116-307e-47aa-b9a8-62d18ef819ce,Rice,3.0,,,,1,,,---,---,---,6,Sab968U29,Kaduna,18/04/2025 20:50,09b1dfde-8951-4d31-b2ce-a5129b0a38c3
1b580980-2e6f-4eec-98a1-9a476bf97134,Rice,6.0,,1,,,,,---,1,---,---,BauDK5M37,Bauchi,18/04/2025 20:50,621a111d-d724-49e5-b92f-1f709f2f7315
478fd679-f64e-48e3-8c1c-468bde6f629f,Rice,6.0,1,,,,,,1,---,---,---,BauPD9355,Bauchi,18/04/2025 20:50,c56c442c-4d58-47e5-9930-c14376b1346f
77c6f21b-66c5-4402-ae48-8eda9691eefe,Rice,6.0,,1,,,,,---,1,---,---,BauCQBR40,Bauchi,18/04/2025 20:50,fb861193-4198-4071-bd83-d0d6ab310843
f5547d0e-e2d2-4ddb-8beb-6b464dcd4b5d,Rice,6.0,1,,,,,,1,---,---,---,BauBL1B40,Bauchi,18/04/2025 20:50,4750454d-6f50-41a8-a3d0-61642f4ebea5
38ad797e-0576-4716-aab6-353e8768e7cd,Rice,6.0,1,,,,,,1,---,---,---,BauKTQ525,Bauchi,18/04/2025 20:50,579a8152-3026-4552-ae93-60c082a7f737
b067b5f1-5771-4291-afa9-c23528aa0ee3,Rice,6.0,1,,,,,,1,---,---,---,BauPD9355,Bauchi,18/04/2025 20:50,c56c442c-4d58-47e5-9930-c14376b1346f
6265f299-a401-4c2d-bb97-c0b3cb8a05ec,Rice,6.0,1,,,,,,1,---,---,---,BauTEFU37,Bauchi,18/04/2025 20:50,638ed129-72bc-4833-bfc3-b01133fc4d05
b312c32d-b691-48f6-b39c-967f8f803b7e,Maize,5.0,,1,1,1,,,---,4,4,5,TudG85H53,Kano,18/04/2025 20:51,a759170c-59fe-4b00-bee5-088cc197d780
0b4a5cb0-805a-4a67-84c9-477a795cf61c,Rice,3.0,1,,,1,,,1,---,---,1,SabOSO413,Kaduna,18/04/2025 20:52,55de3bc0-1511-435e-86b0-83679348aead
10cc8ed5-40df-4941-bc6e-e64b7501a1b4,Rice,30.0,,,,,1,,---,---,---,---,Tof2TKO42,Kano,18/04/2025 20:52,940a726c-ac0a-4df0-a672-11cb9d3eb0c2
62fec1c4-0681-498c-8685-30d612cc3ff5,Rice,30.0,,,,,1,,---,---,---,---,TofH89V35,Kano,18/04/2025 20:52,5aefa306-b5ff-4387-b466-296866e7f1f1
d32ae09b-8bae-4f71-b8db-7c452e4d6c2f,Rice,30.0,,,,,1,,---,---,---,---,TofV1NX01,Kano,18/04/2025 20:52,1a8fc8d4-861b-40e0-ad36-28cdfc4c380f
29bc212f-e341-4108-96ca-a8d35eac32ca,Rice,3.0,1,,,1,,,1,---,---,1,SabSAL737,Kaduna,18/04/2025 20:53,deab8e53-6c46-46c3-a892-9c0fb79172fa
dd7aa8cb-2a2f-4ee6-9399-2743123730a6,Rice,30.0,1,1,,,,,---,---,---,---,JahK01S29,Jigawa,18/04/2025 20:53,730dc736-b2f7-4613-bdb5-521eb83d6672
8c2aad72-efb9-4cb0-ae54-2213591bcfe1,Maize,4.0,,1,1,1,,,---,4,4,4,TudGXFO51,Kano,18/04/2025 20:53,98e776c1-e89e-465b-aebf-a7b8c92f060b
29d1a5da-aae6-469d-9680-0b950e450cbe,Rice,3.0,1,,,1,,,1,---,---,1,SabV1BK20,Kaduna,18/04/2025 20:55,ebbe8dc0-faea-42ea-9d8a-49b4d930699b
db4c8a49-cce3-4d61-bdc5-6f5bdf498a0b,Rice,6.0,1,,,,,,1,---,---,---,TorWSFF59,Bauchi,18/04/2025 20:56,c03d6b14-38ca-4253-bb7b-df7561193358
4f5fc23b-d5cc-4328-a96f-f496bb2ab0a6,Rice,10.0,1,1,1,1,,,8,10,7,6,JahC85R48,Jigawa,18/04/2025 20:56,359f1c4f-0ec1-41e1-9034-2cab52772783
7cca8f0f-fd9b-4ed5-8d2a-5513b43fc0e5,Rice,8.0,1,1,,1,,,---,---,---,---,Beb7GO555,Kano,18/04/2025 20:56,0d892b6b-aa42-4e07-8438-88bf1813978f
973b5368-21f2-41f7-accb-86b8733fa59a,Rice,8.0,1,1,,1,,,---,---,---,---,BebQ3C139,Kano,18/04/2025 20:56,6a9e6407-6dc6-4dd6-a6e6-60968259c1ae
59a52776-db43-43ae-8c98-7bf2b09354f4,Beans,6.0,1,,,,,,6,---,---,---,JahD9VU55,Jigawa,18/04/2025 20:56,207ddde0-8ba0-4c47-a167-c99a39b8a1d5
f9116f92-2b3d-485d-9db3-5a55619bd0ad,Rice,8.0,1,1,,1,,,---,---,---,---,BebVI9546,Kano,18/04/2025 20:56,6a493606-ea95-4580-9212-47f15cfd037c
1d630638-8f13-41a8-ab20-18cdbcdd7c66,Soya_Bean,6.0,,1,,,,,---,6,---,---,JahYG2F44,Jigawa,18/04/2025 20:56,ac9cb93e-5224-4888-88b9-3d53a0281506
5b075be1-0625-4945-86c2-f8de3c6bf7f6,Maize,7.0,1,1,,1,,,---,---,---,---,BebEFCM26,Kano,18/04/2025 20:56,8dd84f26-86b4-462f-9400-3a31b87d36be
ae4b084f-d59e-4154-ba15-607c80171cdd,Soya_Bean,10.0,,1,,,,,---,10,---,---,JahOQ1201,Jigawa,18/04/2025 20:56,bb3c0aa3-c68d-49f8-b842-48780f59f9c1
0e3e2702-c9de-4664-8395-d84cef5ab25d,Rice,8.0,1,1,,1,,,---,---,---,---,BebWZOG58,Kano,18/04/2025 20:56,d8895059-0410-4f83-a3f7-e9da2dcd1ec1
cb582e87-2fd9-44da-b4c1-8f992e45eb7b,Rice,8.0,1,1,,1,,,---,---,---,---,BebJE1B52,Kano,18/04/2025 20:56,f9053c92-7a8a-42ab-a0a9-b562e510785a
e3c2b490-edc3-4610-bc9b-d7edc22b6af5,Rice,8.0,1,1,,1,,,---,---,---,---,BebD98B00,Kano,18/04/2025 20:56,83675ab6-ede9-4458-96be-5adf6964a42f
90f27d5f-f869-46b3-96f1-d5eb1b6bd8e2,Rice,10.0,1,,,,,,10,---,---,---,JahXT1M03,Jigawa,18/04/2025 20:56,767332d0-175d-4036-94e6-95af61d50a90
5dff079c-eee2-4b65-967e-82a6b08739e7,Rice,8.0,1,,1,1,,,---,---,---,---,BebD98B00,Kano,18/04/2025 20:56,83675ab6-ede9-4458-96be-5adf6964a42f
0008efbd-af9d-42b5-9185-d2c207669746,Rice,3.0,1,,,1,,,1,---,---,1,SabXHV339,Kaduna,18/04/2025 20:56,325565aa-e9e6-4511-9414-b4160dcb97a6
1b5d2c54-22bd-45c9-9160-5c050bcaafc0,Rice,6.0,,1,,1,,,---,6,---,6,JahRYGF12,Jigawa,18/04/2025 20:56,2cd3bb55-3edf-451b-b9c1-6bdc08788da8
42b7691d-8ac1-477c-a900-d6cd180173d7,Rice,3.0,1,,,,,,6,---,---,---,SabT9Z654,Kaduna,18/04/2025 20:57,0a5b5700-21ca-4b2d-9878-8972b1de0fe5
7ebfb351-a1f7-4aea-99e9-58c618000ccd,Soya_Bean,30.0,1,1,,,,,---,---,---,---,Jah7T4758,Jigawa,18/04/2025 20:57,21bbf8ae-4db4-4990-8e24-f475ae4d5425
4c413dbf-09aa-49b0-b2ad-3e124b277c1b,Soya_Bean,30.0,1,1,,,,,---,---,---,---,JahCOXA35,Jigawa,18/04/2025 20:57,6145a42e-355f-4236-9c9f-992795ec0604
