formid,C1  What is the **Gender** of your cooperative members? (Menene **Jinsi** na membobin haɗin gwiwar ku?),C2  What is the **Age** of your cooperative members? (Yaya adadi shekarun membobin kungiyan haɗin gwiwar ku?),D1  Which **State** is your cooperative's main location of Operation? (Wace **Jiha** ce babban wurin aikin haɗin gwiwar ku?),E2  Which **Major** business area does your cooperative operate? (Wane **babban yanki na kasuwanci** kungiyar ku ke gudanar da hadin gwiwar ku?),F1  What is the nature of your cooperative's members enterprises? (Yaya yanayin kasuwancin membobinku yake?),F2  Of the following crops which is the major crop grown by your members? (Wanne ne daga cikin wadannan amfanin gona ne membobi suka fi nomawa?),G1  Does your cooperative have elected excos? (Shin ƙungiyar haɗin gwiwar ku ta zaɓi shugabanni?),G21  Does your cooperative **own** an **active bank account**? (Shin haɗin gwiwar ku na da **asusun banki mai aiki**?),form/Location/Implementing_partner,form/generatedCooperativeuniqueid,completed_time,E1  Do you have any Joint business venture operated by the cooperative? (Ko kungiyar ku tana aikin hadin gwiwa?),username,received_on
acfe049b-9f37-41a5-8145-0ff074d27720,Both,Both,FCT,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,MunVW743,13/02/2023 14:49,Yes,gwa05,03/02/2023 08:17
e852c88b-c23b-4f3f-b3b2-0a224e121ad5,Both,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,GarRG227,13/02/2023 14:49,Yes,gmm46,04/02/2023 08:17
57c1e760-9bd7-4e5a-826e-85211571c74a,Female,Both,Kaduna,Production,Producer/Processor,Rice,Yes,No,PVNL,JabCZ815,13/02/2023 12:06,Yes,jab06,05/02/2023 08:17
6647ff4f-d331-4baf-936a-1281c99251a4,Both,Both,Kano,---,Processor,---,Yes,No,WOFAN,Beb28I08,13/02/2023 10:49,No,beb13,06/02/2023 09:00
b1646362-4a1a-47f3-80fb-53626da6c2c7,Both,Both,FCT,---,Producer/Processor,Maize,Yes,No,WOFAN,Bwa5UH42,13/02/2023 14:53,No,bwa06,07/02/2023 09:12
dca848bf-e41d-40d5-b423-d49a9109dfb1,Both,Both,Gombe,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,KwaTKO20,13/02/2023 11:13,Yes,kwa04,08/02/2023 09:13
c3e4b0be-89ba-4ee2-beb1-f1ee62e5b686,Female,Both,Nasarawa,Processing,Producer/Processor,Rice,Yes,Yes,PVNL,DomF3C10,13/02/2023 10:34,Yes,dom02,09/02/2023 09:30
ef0eba53-3eab-4645-a4d7-fa7c53ce72b6,Both,Both,Gombe,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,KwaUDK41,13/02/2023 11:35,Yes,kwa04,19/02/2023 09:30
eb90d329-1cac-496e-bf70-816282bad1b0,Female,Both,Nasarawa,Processing,Producer/Processor,Rice,Yes,Yes,PVNL,Dom7DF05,13/02/2023 14:50,Yes,dom02,10/02/2023 09:34
ebb9f1e8-4ce7-4977-a10e-d6a2d7c62ab1,Both,Both,Gombe,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,KwaPFP29,13/02/2023 11:51,Yes,kwa04,11/02/2023 09:34
227531c7-1604-44ac-9421-fc1ed9081310,Female,Both,Adamawa,---,Producer,Groundnut,Yes,No,Farm Innovation,Hon6GZ58,13/02/2023 15:02,No,hon14,13/02/2023 09:33
ce950fde-492f-40ff-981d-43f3a6d1efd8,Female,Both,Kaduna,---,Producer,Rice,No,No,PVNL,Jab7UZ01,13/02/2023 13:25,No,jab12,14/02/2023 09:34
4e2f8b02-5a92-4949-8668-895f15107ce2,Female,Adult,Adamawa,Production,Producer,None,Yes,No,Farm Innovation,HonOZE01,13/02/2023 15:07,Yes,hon11,15/02/2023 09:35
7c6cd61c-0b08-4ca6-8136-fbd37add054f,Female,Both,Kaduna,---,Producer,Rice,No,Yes,PVNL,Jab19S17,13/02/2023 14:54,No,jab12,16/02/2023 09:37
5c3cbccf-4454-43cc-a55b-4031fefcbac7,Female,Adult,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,Rin1M215,13/02/2023 10:34,Yes,rin01,17/02/2023 09:26
deb8ba05-7044-4147-b5ec-1063db13d2d8,Female,Adult,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,RinFB725,13/02/2023 12:40,Yes,rin01,18/02/2023 08:56
c77a7280-2687-4873-9100-4c99319a615f,Both,Youth,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,GarZTB25,13/02/2023 11:14,Yes,gmm31,04/02/2023 09:41
28e8807d-5d05-472d-9b72-d47665f5d5cf,Male,Youth,Bauchi,Production,Producer,Rice,Yes,Yes,WOFAN,NinLJ626,13/02/2023 15:10,Yes,nin12,03/02/2023 09:33
b83074b1-c121-43dd-80ef-8e1a67d47ac4,Male,Both,Kano,---,Producer,Rice,Yes,Yes,WOFAN,Beb2E345,13/02/2023 09:48,No,beb21,02/02/2023 09:44
0d345dc5-3973-4ad7-9ab1-17fa23db74a4,Both,Both,Kaduna,Production,Processor,---,Yes,No,WOFAN,SabRSO38,13/02/2023 10:25,Yes,zar08,01/02/2023 09:45
11ce9c82-a3bd-44b3-98c1-89e8f0e42f4d,Both,Both,Jigawa,---,Producer/Processor,Rice,Yes,No,WOFAN,JahMGR52,13/02/2023 09:43,No,jah06,30/01/2023 09:47
91f819e1-e20b-4e2a-b442-031d4709ec97,Female,Both,Jigawa,Production,Producer,Maize,Yes,No,WOFAN,JahSTM07,13/02/2023 10:41,Yes,jah11,29/01/2023 09:47
0c522668-2b07-4632-a2c8-e8b6d4fa9a43,Female,Youth,Benue,Production,Producer,Rice,Yes,No,PVNL,MarWS214,13/02/2023 14:42,Yes,gum01,28/01/2023 09:47
d8beed7b-ffd2-4a68-8221-83d7111ea92d,Female,Youth,Benue,Production,Producer/Processor,Groundnut,Yes,Yes,PVNL,MarRQI47,13/02/2023 15:36,Yes,mak02,27/01/2023 09:47
497d2e04-f618-4093-a426-d5897a316510,Female,Both,Kaduna,---,Processor,---,Yes,Yes,WOFAN,SabI2E01,13/02/2023 14:09,No,sab05,26/01/2023 09:47
d0478b24-855f-44f3-a9c6-3fbe576b5521,Male,Both,Adamawa,Production,Producer,Maize,Yes,No,Farm Innovation,GomQ2F37,13/02/2023 15:30,Yes,gmb14,25/01/2023 09:47
c3c5cee7-4b13-412c-af98-9425e92d02af,Both,Both,Kano,---,Producer/Processor,Maize,Yes,Yes,WOFAN,BebCIN10,13/02/2023 15:48,No,beb21,24/01/2023 09:47
566acfb8-e01a-4763-9e8e-14f692ff6e53,Female,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,PVNL,ZanB6857,13/02/2023 11:57,No,zan14,23/01/2023 09:47
98067990-3497-4164-9716-5be64ccd84dc,Female,Youth,Adamawa,Production,Producer,Groundnut,Yes,No,Farm Innovation,HonORV19,13/02/2023 08:52,Yes,hon05,22/01/2023 09:47
c5e85d37-ca01-44b9-896b-79285ba3ada7,Male,Youth,Adamawa,Production,Producer,Maize,Yes,Yes,Farm Innovation,Hon69E33,13/02/2023 12:27,Yes,hon05,21/01/2023 09:47
6c8f4895-30d7-45a1-88b5-b81ce7da7cce,Female,Youth,Adamawa,Production,Producer,Groundnut,Yes,Yes,Farm Innovation,Hon39600,13/02/2023 14:32,Yes,hon05,31/01/2023 09:47
30bca808-e5fc-4d67-abf6-9a9b5024a982,Female,Both,Kaduna,---,Producer,Maize,Yes,No,PVNL,ChiQIT20,13/02/2023 16:01,No,chk06,31/01/2023 09:47
dc781865-446a-4827-bf9a-596045b67314,Female,Both,Kaduna,---,Producer,Maize,Yes,No,PVNL,ChiHRV43,13/02/2023 10:38,No,chk07,31/01/2023 09:47
5aff6684-d9b5-4aa1-8e18-33644a0e4179,Male,Youth,Kano,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,Gar0K258,13/02/2023 15:51,Yes,gmm16,31/01/2023 09:47
e049c57d-acfb-485e-8c5d-dfcdfae1600f,Female,Both,Kaduna,---,Processor,---,Yes,No,PVNL,Zan4PQ55,13/02/2023 16:10,No,zan13,31/01/2023 09:47
4ec747c3-756e-4f22-b324-f7938f78650c,Female,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,GarBLV18,13/02/2023 10:12,Yes,gmm26,05/02/2023 08:17
5ae5b44f-3fd6-45e4-8ae1-3fb40c1aeba8,Male,Both,Kano,Production,Producer,Groundnut,Yes,Yes,WOFAN,BebNUK42,13/02/2023 11:15,Yes,beb29,05/02/2023 08:17
d4c6516a-4775-4ee1-af11-9bdb68b5c3c7,Male,Both,Kaduna,Production,Producer,Maize,Yes,Yes,PVNL,Kad4EE39,13/02/2023 14:00,Yes,kds01,06/02/2023 09:00
091f10c4-2c39-447f-a2de-64c3c6860795,Male,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,GarUKR04,13/02/2023 16:18,Yes,gmm20,07/02/2023 09:12
c545c5f7-1125-46c1-9ee0-e44ec4077f9b,Both,Both,Kano,Production,Producer,Groundnut,Yes,Yes,WOFAN,BebN8Y46,13/02/2023 12:11,Yes,beb29,08/02/2023 09:13
49a639cb-3afe-49bc-af24-22d339d51de5,Both,Both,Kaduna,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Ika37O49,13/02/2023 13:17,Yes,ika04,09/02/2023 09:30
dd8e64e4-8e10-45f9-a5f5-8739ae383e1d,Both,Adult,Kano,Processing,Producer/Processor,Rice,Yes,Yes,WOFAN,GarPVQ33,13/02/2023 11:35,Yes,gmm30,01/02/2023 08:17
bfaf6868-4ce5-4caf-8587-d061613d38ea,Male,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,TauIN345,13/02/2023 12:14,Yes,tau10,02/02/2023 08:17
ae54dac2-ec3f-4af2-a6d0-6137e1355b1d,Both,Both,Kaduna,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,SabPIJ33,13/02/2023 12:22,Yes,sab11,03/02/2023 08:17
6ce5acc6-290f-4916-9fef-fba7038798a7,Both,Both,Jigawa,---,Producer,Rice,Yes,Yes,WOFAN,RinF8E18,13/02/2023 06:28,No,rin04,04/02/2023 08:17
c05a2a66-5764-40a6-8972-6c442d0e8bd6,Both,Both,Jigawa,---,Processor,---,Yes,Yes,WOFAN,RinD1217,13/02/2023 09:31,No,rin04,05/02/2023 08:17
f7cac9ef-86d4-4743-911a-9c6994b4a18f,Female,Both,Kaduna,Production,Producer/Processor,Maize,Yes,No,PVNL,Chi81645,13/02/2023 10:25,Yes,chk08,06/02/2023 09:00
9a7ecb6e-5281-477d-a57d-0c42984778ac,Male,Both,Kaduna,---,Producer,Maize,Yes,No,PVNL,ZanOSX34,13/02/2023 16:37,No,zan14,07/02/2023 09:12
70efb1eb-0b5f-4535-bd05-7dec936d6a3b,Both,Both,FCT,---,Producer/Processor,Maize,Yes,No,WOFAN,GwaAUB57,13/02/2023 16:46,No,gwa14,08/02/2023 09:13
ca38a92d-6e0a-42c2-8ba2-39beefc6d7b8,Female,Adult,Bauchi,Production,Producer,Rice,Yes,No,WOFAN,DasGWC34,13/02/2023 08:10,Yes,das06,09/02/2023 09:30
f5cba4fd-72e0-4b2f-a4d9-4d6e6d0ea253,Male,Youth,Benue,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,PVNL,Mar67Z47,13/02/2023 09:51,Yes,mak07,19/02/2023 09:30
6941144d-1adb-4d89-bccc-07bb65f59ead,Female,Adult,Bauchi,Processing,Processor,---,Yes,No,WOFAN,DasP9V27,13/02/2023 12:32,Yes,das06,10/02/2023 09:34
8de029f1-4208-448f-b755-b5db27a0ccf4,Both,Both,Kaduna,Processing,Producer,Sorghum,Yes,Yes,WOFAN,IkaORU48,13/02/2023 14:37,Yes,ika08,11/02/2023 09:34
aaf07367-f2fb-484f-93a4-866956a585cf,Female,Adult,Kaduna,Production,Processor,---,Yes,Yes,WOFAN,Ika2OM44,13/02/2023 12:10,Yes,ika10,13/02/2023 09:33
ac6dd01d-85a8-49a3-a8f7-97fa3539c84f,Female,Both,Gombe,Other,Producer/Processor,Maize,No,Yes,WOFAN,YamX6E44,13/02/2023 09:59,Yes,deb02,14/02/2023 09:34
02bd9c02-d927-4608-b84c-ccb2735d6553,Female,Both,Gombe,Processing,Producer/Processor,Maize,Yes,Yes,WOFAN,Yam1C953,13/02/2023 14:57,Yes,deb02,15/02/2023 09:35
af1ee200-e714-4b63-85b0-4f80c82e2cb7,Female,Both,Kaduna,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,IkaUAZ39,13/02/2023 12:13,Yes,ika06,16/02/2023 09:37
1ff727c1-e0fd-4de7-a472-dd2cab8e4988,Female,Both,FCT,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,AbaQPG01,13/02/2023 08:30,Yes,kwl04,17/02/2023 09:26
a3500fdc-0f6d-438a-aca6-c41d6c1556a7,Female,Both,FCT,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,AbaO9Q45,13/02/2023 13:17,Yes,kwl04,18/02/2023 08:56
57225c80-2da1-4fd4-a9e6-f0f365f6bf38,Male,Youth,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,GarMXK38,13/02/2023 13:52,Yes,gmm19,04/02/2023 09:41
f0593850-b393-475f-b0ee-7b7c241e8524,Both,Both,Kaduna,Production,Producer,Rice,No,Yes,WOFAN,IkaVOW46,13/02/2023 08:26,Yes,sab12,03/02/2023 09:33
0fd478cc-3537-4218-a394-64d0420328ac,Female,Both,Kaduna,---,Producer,Sorghum,Yes,No,WOFAN,IkaWEE20,13/02/2023 11:07,No,sab12,02/02/2023 09:44
f8afcf7a-37d4-460f-b858-9f321c947c52,Female,Both,Kaduna,Processing,Processor,---,No,No,WOFAN,IkaK7M18,13/02/2023 14:28,Yes,sab12,01/02/2023 09:45
1617426b-76df-442f-8760-9f7ea35a6482,Both,Both,Kano,Agro-Input_Dealer,Processor,---,Yes,No,WOFAN,Beb11419,13/02/2023 09:50,Yes,beb35,30/01/2023 09:47
2ce616d9-b631-4abc-92c0-b6b090259b67,Female,Both,Adamawa,---,Producer/Processor,Groundnut,Yes,No,Farm Innovation,Hon1XN26,13/02/2023 10:06,No,hon16,29/01/2023 09:47
f0207083-b5e7-4d67-aeda-de45cb991a57,Male,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,TofARA00,13/02/2023 11:14,Yes,tof42,28/01/2023 09:47
2e5a2488-df29-489b-bd86-c108d5526673,Both,Both,Kaduna,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,IkaSSN29,13/02/2023 07:48,Yes,sab07,27/01/2023 09:47
2e62fe61-5f3f-4735-b1ea-0a58da8c5e9f,Female,Both,Kaduna,Processing,Producer/Processor,Maize,Yes,No,WOFAN,IkaLRB52,13/02/2023 13:49,Yes,sab07,26/01/2023 09:47
38329b8b-2abb-4941-8ad7-25746583242c,Both,Youth,Kano,Production,Processor,---,Yes,Yes,WOFAN,GarBV032,13/02/2023 17:34,Yes,gmm21,25/01/2023 09:47
2ea29005-b2fa-4a6f-a346-1d21a2011c83,Male,Both,Jigawa,Production,Producer,Groundnut,Yes,No,WOFAN,JahU1N27,13/02/2023 13:37,Yes,jah01,24/01/2023 09:47
1728eaa2-63ed-4abd-b48d-078ec5d04cd8,Both,Both,FCT,Agro-Input_Dealer,Producer/Processor,Groundnut,Yes,No,WOFAN,KwaK6O40,13/02/2023 12:52,Yes,kwl05,23/01/2023 09:47
d078a6b8-568b-4b85-83b9-46b880625bc2,Both,Both,FCT,Agro-Input_Dealer,Producer/Processor,Groundnut,Yes,No,WOFAN,KwaRB317,13/02/2023 13:30,Yes,kwl05,22/01/2023 09:47
d18f6ffc-a3f7-48b0-b448-afa1d348c5f6,Female,Both,Adamawa,---,Producer/Processor,Groundnut,Yes,No,Farm Innovation,GomLKI09,13/02/2023 11:49,No,gmb08,21/01/2023 09:47
02753f87-f3f0-42fc-ae57-4755626b45ce,Both,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,RinOCX57,13/02/2023 14:51,Yes,jah35,31/01/2023 09:47
b2a32636-9983-41bd-8e72-279d8b007e8d,Female,Youth,Adamawa,---,Producer,Groundnut,Yes,No,Farm Innovation,GomFFA28,13/02/2023 09:29,No,gmb05,31/01/2023 09:47
b111b97a-bba7-4955-85eb-f3539a22f6bb,Male,Youth,Adamawa,---,Producer,Maize,Yes,No,Farm Innovation,Gom3YV20,13/02/2023 15:00,No,gmb05,31/01/2023 09:47
7f8f80f6-06f2-4ca0-9f3c-01b5971381ff,Both,Both,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,JahYPQ53,13/02/2023 15:30,Yes,jah14,31/01/2023 09:47
494bca92-6b12-424b-aa78-0c789f359da8,Both,Both,Kano,Production,Producer,Sorghum,Yes,No,WOFAN,BebMOC29,13/02/2023 13:43,Yes,beb29,31/01/2023 09:47
48323672-bf92-47e1-9f26-75f110035607,Female,Both,Kaduna,---,Producer,Maize,No,No,PVNL,JabDF723,13/02/2023 10:48,No,jab02,05/02/2023 08:17
e3363535-abeb-4ee5-b70f-15266afa7a0f,Both,Youth,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,Gar3AW30,13/02/2023 14:26,Yes,gmm02,05/02/2023 08:17
4ff52a8a-8946-4296-90fe-386a39933556,Female,Both,Nasarawa,Production,Producer/Processor,Rice,Yes,Yes,PVNL,AweW6C05,13/02/2023 14:08,Yes,awe03,06/02/2023 09:00
c6d8257f-2314-40ea-bb3b-775f34110b0c,Male,Both,Kaduna,---,Producer,Maize,Yes,No,PVNL,KadD0P41,13/02/2023 15:10,No,kds08,07/02/2023 09:12
dd1ef525-dce5-4888-ac93-5d802f8a5b83,Both,Both,Jigawa,Production,Producer,Rice,No,No,WOFAN,TauHXA51,13/02/2023 10:16,Yes,tau15,08/02/2023 09:13
229dabe1-b301-409f-9fdb-39d96fbf43bd,Female,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,Rin9TJ59,13/02/2023 11:06,Yes,jah25,09/02/2023 09:30
9999259d-3b5f-4bd3-8ddf-19dcea461c3c,Female,Both,Jigawa,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,WOFAN,JahT4Y56,13/02/2023 12:50,Yes,jah12,01/02/2023 08:17
9b035965-9a2f-4946-9ee8-159f3bbc7243,Both,Both,Jigawa,Production,Producer/Processor,Maize,No,No,WOFAN,TauE4V36,13/02/2023 15:30,Yes,tau15,02/02/2023 08:17
709c74e8-6051-4895-ac2e-3b4055d6f5ef,Female,Adult,Kaduna,---,Producer/Processor,Maize,Yes,No,PVNL,Chi40C24,13/02/2023 18:08,No,chk01,03/02/2023 08:17
595e6057-12ef-46b4-a1d5-c25058d2ca4b,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarUSL38,13/02/2023 08:15,Yes,gmm27,04/02/2023 08:17
4fbbaf29-3310-4703-8c0f-acf1dcaa9b77,Female,Both,Benue,Production,Producer/Processor,Rice,Yes,No,PVNL,Oju9LT21,13/02/2023 14:27,Yes,oju07,05/02/2023 08:17
c94a0a0e-a29f-48e5-ae0a-63f56c2bfac1,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,Gar4L249,13/02/2023 08:34,Yes,gmm27,06/02/2023 09:00
8f6298c4-c85e-4836-9830-b86cde245a91,Female,Youth,Kano,Processing,Processor,---,Yes,Yes,WOFAN,TofK6G48,13/02/2023 11:42,Yes,tof10,07/02/2023 09:12
7ab2da20-52da-4470-85e7-cb56fe41d9ca,Female,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarD0L38,13/02/2023 12:05,Yes,gmm27,08/02/2023 09:13
69eb99d9-c4ba-45f2-bdaa-1b289d2b3962,Female,Both,Kaduna,Processing,Processor,---,Yes,No,WOFAN,SabP7I43,13/02/2023 08:49,Yes,ika02,09/02/2023 09:30
2cfdb902-c1d4-4d44-87f4-61bd6d302593,Female,Youth,Jigawa,Processing,Producer/Processor,Groundnut,Yes,No,WOFAN,JahHHM14,13/02/2023 18:15,Yes,jah07,19/02/2023 09:30
1d8ac7f8-5917-4348-a095-d3782699e3ae,Both,Both,Bauchi,Production,Processor,---,Yes,Yes,WOFAN,BauJXU23,13/02/2023 10:37,Yes,bau04,10/02/2023 09:34
5f21687f-c20f-4ec7-970f-70dd35840191,Female,Both,Jigawa,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Rin24S20,13/02/2023 10:54,Yes,rin03,11/02/2023 09:34
49da76e8-ef3e-4c69-a8ca-e972bc48f845,Female,Youth,Jigawa,Production,Processor,---,Yes,Yes,WOFAN,Rin7J902,13/02/2023 11:02,Yes,jah32,13/02/2023 09:33
428959d8-02d7-47be-bc6e-d9796b06d582,Both,Both,Bauchi,Production,Processor,---,Yes,Yes,WOFAN,BauX5X34,13/02/2023 16:45,Yes,bau04,14/02/2023 09:34
1b1f6de0-a2d1-42d2-b20b-f52247dbe59c,Female,Youth,Benue,Production,Producer/Processor,Rice,Yes,No,PVNL,Gwe3RW10,13/02/2023 11:11,Yes,mak1,15/02/2023 09:35
ad79b638-1d76-4a1a-a773-af5ac23bab21,Male,Both,Kaduna,---,Producer,Rice,Yes,No,PVNL,Zan2NP30,13/02/2023 11:19,No,zan10,16/02/2023 09:37
5bab27d3-74cb-497d-88fe-9ab066c883b5,Female,Both,Kaduna,---,Producer/Processor,Rice,Yes,No,PVNL,Zan3WS10,13/02/2023 15:08,No,zan10,17/02/2023 09:26
c74c7abb-12b9-4733-b7a7-dc86ce1c18b9,Male,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BebF2W29,13/02/2023 09:09,Yes,beb26,18/02/2023 08:56
a576cbc9-7676-456e-bf84-42c095cf21fd,Both,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,BebOIN28,13/02/2023 14:18,Yes,beb26,04/02/2023 09:41
3722590b-b88f-4e5a-986b-a91c2c624d1a,Both,Both,Kaduna,Production,Producer,Maize,Yes,No,WOFAN,SabDP401,13/02/2023 12:53,Yes,ika02,03/02/2023 09:33
7cbdf516-3335-456e-8567-2c46db1a353a,Male,Both,Kano,Production,Producer,Rice,Yes,No,WOFAN,BebRHX45,13/02/2023 14:20,Yes,beb18,02/02/2023 09:44
6bae2ad4-0193-4c60-b221-5d3c036933f1,Both,Both,Kaduna,Production,Producer,Maize,Yes,No,WOFAN,SabQO957,13/02/2023 16:06,Yes,ika02,01/02/2023 09:45
97cd8e10-a34d-40b5-94d1-0484e2227d88,Both,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BebWNW19,13/02/2023 11:32,Yes,beb43,30/01/2023 09:47
9842fc92-6423-4b51-ad2b-04bf9833fdce,Female,Both,Kano,Agro-Exporter,Producer,Rice,Yes,No,WOFAN,GarSCS42,13/02/2023 07:42,Yes,gmm01,29/01/2023 09:47
3ef354a5-62a3-46c5-bc45-2d18ecf07ece,Both,Both,Jigawa,Agro-Input_Dealer,Processor,---,Yes,No,WOFAN,JahOTW41,13/02/2023 12:58,Yes,jah23,28/01/2023 09:47
596bd88d-cdc9-47c6-9cb4-2ed273086a8b,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,Yes,WOFAN,Jah65P13,13/02/2023 13:01,Yes,jah20,27/01/2023 09:47
b4181800-9e89-4936-b10a-d011f02d73b6,Female,Adult,Jigawa,Processing,Processor,---,Yes,No,WOFAN,TauPK058,13/02/2023 15:08,Yes,tau09,26/01/2023 09:47
2bdb5a00-526f-454c-b25e-7dcddc0e78e4,Both,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BebQ3Z21,13/02/2023 09:16,Yes,beb45,25/01/2023 09:47
26b02b1a-e971-4044-9b42-92a171617416,Male,Both,Kano,Agro-Input_Dealer,Producer,Rice,Yes,No,WOFAN,BebQO751,13/02/2023 10:09,Yes,beb33,24/01/2023 09:47
15df8ab9-aa8e-4bda-b6e9-352aa893158f,Both,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BebOZ005,13/02/2023 12:49,Yes,beb45,23/01/2023 09:47
b9b8f7b4-793d-4451-b22c-ba0e466e42a8,Female,Adult,Adamawa,Production,Producer/Processor,Maize,Yes,No,Farm Innovation,Gom6MA45,13/02/2023 07:04,Yes,gmb17,22/01/2023 09:47
31242ca1-01d7-47e4-bf6c-31eef56bd65e,Both,Both,Jigawa,Production,Producer/Processor,Sorghum,Yes,Yes,WOFAN,RinPZS35,13/02/2023 12:04,Yes,jah34,21/01/2023 09:47
37a174fd-6cc8-4b34-9ea4-add48f57b335,Female,Both,Nasarawa,Processing,Producer/Processor,Rice,Yes,Yes,PVNL,ObiA8M11,13/02/2023 09:23,Yes,obi04,31/01/2023 09:47
0b7741d5-7525-445e-a87b-26d99586c1bd,Both,Both,Kaduna,Processing,Producer,Maize,Yes,Yes,WOFAN,SabE4345,13/02/2023 15:45,Yes,sab10,31/01/2023 09:47
7906931b-34db-4239-ba9a-47e6948bb6b3,Both,Both,FCT,Production,Producer,Maize,Yes,No,WOFAN,MunJBB41,13/02/2023 09:47,Yes,ama31,31/01/2023 09:47
398babbc-e57e-4176-83a7-ccb574d7acb7,Female,Youth,Kaduna,---,Producer/Processor,Rice,Yes,No,PVNL,JabKJV44,13/02/2023 16:19,No,jab06,31/01/2023 09:47
bd66bf27-d0b5-43e2-be1d-cc71607d9fbb,Male,Both,Kaduna,Production,Producer,Maize,Yes,Yes,WOFAN,Ika23M14,13/02/2023 11:15,Yes,ika03,31/01/2023 09:47
2060eef5-5633-483d-ab01-065bc51bdc79,Both,Both,FCT,Production,Producer/Processor,Maize,Yes,No,WOFAN,MunLQM59,13/02/2023 15:03,Yes,ama31,05/02/2023 08:17
11d73e42-875a-45df-892b-6a15f14ee120,Male,Both,Kaduna,---,Producer/Processor,Rice,Yes,Yes,PVNL,JabKRE48,13/02/2023 17:45,No,jab06,05/02/2023 08:17
d6c55f19-8ee0-4e70-bce0-6e033094f466,Female,Both,Bauchi,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,Nin8G049,13/02/2023 19:34,Yes,nin13,06/02/2023 09:00
63515d89-bc73-4743-bdd9-9f5821aa139a,Both,Both,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,Jah7NL06,13/02/2023 15:44,Yes,jah27,07/02/2023 09:12
077858d8-6b5f-41b9-82a0-df625a530e83,Female,Both,Kaduna,---,Processor,---,Yes,No,PVNL,ZanOFR38,13/02/2023 12:33,No,zan11,08/02/2023 09:13
adbf0a5c-9a96-450c-a755-0839ca946ad7,Both,Both,Kano,Production,Producer,Maize,Yes,No,WOFAN,BebMP011,13/02/2023 13:09,Yes,beb28,09/02/2023 09:30
d21799f2-5e60-4f66-80d9-0d18cbcc78eb,Both,Adult,FCT,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,GwaEUM51,13/02/2023 10:00,Yes,gwa11,01/02/2023 08:17
4817d0be-1e28-48a6-8704-e3b9e1d31738,Female,Adult,Adamawa,Production,Producer/Processor,Rice,Yes,No,Farm Innovation,GomC2B39,13/02/2023 11:06,Yes,gmb15,02/02/2023 08:17
610f4308-c2d2-42f3-b1ae-7afd5e508669,Female,Adult,Gombe,Production,Producer,Rice,Yes,Yes,WOFAN,YamQL401,13/02/2023 07:59,Yes,deb01,03/02/2023 08:17
e5f336a5-a48a-4d64-be4c-58bbbcb7b90d,Female,Adult,Gombe,Production,Producer,Maize,Yes,Yes,WOFAN,YamAZU41,13/02/2023 08:21,Yes,deb01,04/02/2023 08:17
1dd34448-3580-4b1f-bc40-d5c9acdbebbb,Male,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,JahKVM53,13/02/2023 11:12,Yes,jah28,05/02/2023 08:17
